"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"11","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","28/314",1.61731941418058e-10,1.15800070055329e-07,0,0,4.21616900814624,95.0538710976195,"RGS19;GMFG;SP140;ITGB2;LSP1;AIF1;FAIM3;CTSS;PSMB10;PYCARD;STK10;HLA-DMA;HLA-DMB;PLCG2;CD37;GPSM3;CD97;STAT2;LY86;HMHA1;IL16;PSMB9;HCK;TYROBP;PTPRC;TNIP1;LCK;IRF1",0,0
"12","Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Kidney-1d-up","27/295",1.92836947724921e-10,1.26565316690123e-07,0,0,4.32744320230797,96.8013391180736,"GMFG;FGL2;UBE2L6;LSP1;ARRB2;IFIT1;AIF1;USP18;IFIT3;CTSS;PSMB10;IFIT2;STK10;CCL5;GBP2;SP110;STAT1;VDR;TREX1;STAT2;PSMB9;HCK;CXCL11;TYROBP;IRF1;IRF7;PTPN6",0,0
"13","Etoposide-100 mg/kg in Corn Oil-Rat-Spleen-1d-up","27/296",2.08116344441342e-10,1.26086486832308e-07,0,0,4.31282346175963,96.1454449870406,"RGS19;ARRB2;AIF1;USP18;IFIT3;CTSS;PSMB10;IFIT2;STK10;HLA-DMA;SLCO2B1;GBP2;GPSM3;CD97;SP110;STAT1;TREX1;STAT2;LY86;HMHA1;NKG7;PSMB9;HCK;TNIP1;LCK;IRF1;IRF7",0,0
"14","Famciclovir-112 mg/kg in Saline-Rat-Spleen-0.25d-up","28/321",2.69193073006915e-10,1.51440331643033e-07,0,0,4.12422762790629,90.8797983558053,"SP140;ITGB2;FGL2;PRF1;LSP1;AIF1;FAIM3;CTSS;PSMB10;PYCARD;STK10;HLA-DMA;HLA-DMB;CCL5;PLCG2;CD37;GPSM3;CD97;LY86;HMHA1;NKG7;IL16;PSMB9;HCK;SLC7A7;TNIP1;LCK;IRF7",0,0
"15","Vinblastine-0.3 mg/kg in Saline-Rat-Bone marrow-1d-up","28/321",2.69193073006915e-10,1.41344309533498e-07,0,0,4.12422762790629,90.8797983558053,"ITGB2;FGL2;PRF1;LSP1;ARRB2;AIF1;FAIM3;IFIT3;CTSS;PSMB10;STK10;HLA-DMB;SLCO2B1;CD37;GPSM3;CD97;STAT2;LY86;HMHA1;IL16;HCK;SLC7A7;TYROBP;PTPRC;IRF7;LCP2;PTPN6;CD44",0,0
"16","Hydroxyurea-400 mg/kg in Saline-Rat-Spleen-1d-up","27/300",2.81392021993461e-10,1.38515222826281e-07,0,0,4.25531914893617,93.5798822245746,"GMFG;HFE;ITGB2;FGL2;ARRB2;AIF1;FAIM3;CTSS;PYCARD;STK10;HLA-DMA;PRPSAP2;HLA-DMB;SLCO2B1;TIMP2;CD37;GPSM3;IL16;PSMB9;HCK;TYROBP;PTPRC;LCK;IRF1;CD48;LCP2;CD44",0,0
"17","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Spleen-1d-up","28/325",3.57804720342524e-10,1.65768822201042e-07,0,0,4.07346790325514,88.6021378524357,"SP140;ITGB2;LSP1;IFIT1;AIF1;USP18;CTSS;PSMB10;ANKMY2;STK10;HLA-DMA;HLA-DMB;CCL5;PLCG2;GPSM3;CD97;STAT1;STAT2;LY86;HMHA1;IL16;PSMB9;HCK;TYROBP;LCK;IRF1;IRF7;ATM",0,0
"18","Doxifluridine-1230 mg/kg in CMC-Rat-Bone marrow-1d-up","26/285",4.52176173244065e-10,1.97852196692792e-07,0,0,4.31338393264485,92.8108631668077,"RGS19;ITGB2;FGL2;LSP1;IFIT1;FAIM3;CTSS;STK10;PRPSAP2;HLA-DMB;SLCO2B1;AP1S2;CD37;CD97;TNFSF13;HMHA1;IL16;HCK;TYROBP;PTPRC;IRF1;IRF7;CD48;LCP2;PTPN6;CD44",0,0
"19","Noscapine-570 mg/kg in CMC-Rat-Spleen-5d-up","27/309",5.44272480039094e-10,2.25615265936206e-07,0,0,4.13137781450114,88.1287796407665,"GMFG;SP140;ITGB2;ARRB2;AIF1;FAIM3;CTSS;HLA-DMB;SLCO2B1;PLCG2;CD37;CEPT1;GPSM3;CD97;SP110;LY86;HMHA1;IL16;PSMB9;HCK;PTPRC;TNIP1;LCK;IRF1;IRF7;CD48;CD44",0,0
"20","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","27/312",6.74324003815813e-10,2.65548792702667e-07,0,0,4.09165302782324,86.404707048676,"ITGB2;ICAM2;LSP1;ARRB2;AIF1;CTSS;PSMB10;PYCARD;STK10;HLA-DMA;HLA-DMB;CCL5;AP1S2;GPSM3;CD97;TNFSF13;LY86;NKG7;IL16;HCK;SLC7A7;TYROBP;PTPRC;IRF7;CD48;PTPN6;CD44",0,0
"21","Busulfan-9 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","27/316",8.9351321593497e-10,3.35110004223991e-07,0,0,4.03985995152168,84.1739563300873,"ITGB2;FGL2;PRF1;UBE2L6;LSP1;ARRB2;AIF1;FAIM3;USP18;IFIT3;CTSS;PSMB10;STK10;PRPSAP2;HLA-DMB;SLCO2B1;CCL5;GPSM3;STAT2;LY86;HMHA1;IL16;HCK;SLC7A7;LCK;IRF1;IRF7",0,0
"22","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Spleen-5d-up","26/300",1.36268938902193e-09,4.87842801269849e-07,0,0,4.09771473601261,83.6499520167504,"RGS19;GMFG;ITGB2;LSP1;ARRB2;AIF1;CTSS;PSMB10;HLA-DMA;HLA-DMB;TIMP2;SLC15A3;GBP2;GPSM3;CD97;TREX1;TNFSF13;HMHA1;IL16;PSMB9;HCK;TYROBP;PTPRC;IRF1;IRF7;CD44",0,0
"23","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","26/301",1.46286211702856e-09,5.00934871031173e-07,0,0,4.0841010657933,83.0823409938778,"ITGB2;FGL2;LSP1;ARRB2;AIF1;FAIM3;IFIT3;CTSS;PYCARD;STK10;HLA-DMB;AP1S2;CD37;GPSM3;CD97;STAT2;LY86;NKG7;IL16;PSMB9;HCK;TYROBP;PTPRC;IRF7;CD48;PTPN6",0,0
"24","Lead(IV) Acetate-200 mg/kg in Saline-Rat-Bone marrow-3d-up","28/350",1.91603984131215e-09,6.28780407923937e-07,0,0,3.78250591016548,75.9262614226371,"RGS19;GMFG;ITGB2;FGL2;LSP1;ARRB2;AIF1;FAIM3;USP18;IFIT3;CTSS;STK10;HLA-DMB;AP1S2;CD37;GPSM3;CCR1;CD97;STAT2;HMHA1;IL16;HCK;TYROBP;PTPRC;IRF7;CD48;PTPN6;CD44",0,0
"25","Etoposide-100 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","26/305",1.93677314291607e-09,6.10161010944279e-07,0,0,4.03053908460257,80.8616528319062,"TRAF3IP3;GMFG;ITGB2;ICAM2;LSP1;AIF1;FAIM3;CTSS;PSMB10;STK10;HLA-DMB;CD37;GPSM3;CD97;STAT2;LY86;HMHA1;IL16;PSMB9;HCK;TYROBP;PTPRC;TNIP1;LCK;IRF1;IRF7",0,0
"26","Bisphenol A-100 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","25/285",2.21864158770143e-09,6.72077736336018e-07,0,0,4.14748455062005,82.6443147350987,"GMFG;FGL2;LSP1;AIF1;FAIM3;CTSS;STK10;HLA-DMB;CCL5;CASP1;CD37;GPSM3;CD97;LY86;HMHA1;IL16;PSMB9;HCK;CXCL11;TYROBP;PTPRC;IRF7;CD48;LCP2;PTPN6",0,0
"27","Oxaliplatin-8 mg/kg in Saline-Rat-Bone marrow-1d-up","26/313",3.34607117228327e-09,9.76061353811224e-07,0,0,3.92752211119419,76.6474751406822,"RGS19;GMFG;ITGB2;FGL2;PRF1;ICAM2;LSP1;ARRB2;CTSS;DUSP11;STK10;CEPT1;GPSM3;CD97;SP110;TNFSF13;NKG7;IL16;ETV6;HCK;SLC7A7;TYROBP;PTPRC;IRF7;PTPN6;CD44",0,0
"28","Thioguanine-24 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","26/313",3.34607117228327e-09,9.41202019746538e-07,0,0,3.92752211119419,76.6474751406822,"RGS19;ITGB2;LSP1;ARRB2;AIF1;CTSS;PSMB10;PYCARD;STK10;HLA-DMA;PRPSAP2;HLA-DMB;GPSM3;CD97;SP110;STAT2;LY86;HMHA1;NKG7;IL16;PSMB9;HCK;TYROBP;TNIP1;IRF1;IRF7",0,0
"29","Thioguanine-24 mg/kg in Corn Oil-Rat-Spleen-5d-up","26/315",3.8249768310724e-09,1.03881094901815e-06,0,0,3.90258546286915,75.6387930654025,"GMFG;LSP1;AIF1;FAIM3;CTSS;PSMB10;STK10;HLA-DMA;HLA-DMB;SLCO2B1;CCL5;TIMP2;CD37;GPSM3;CD97;STAT2;HMHA1;IL16;PSMB9;HCK;CXCL11;TYROBP;PTPRC;LCK;IRF1;IRF7",0,0
"30","Acyclovir-330 mg/kg in Saline-Rat-Spleen-1d-up","26/317",4.36744759257936e-09,1.1466005746385e-06,0,0,3.87796347256714,74.6472565509163,"ITGB2;FGL2;PRF1;LSP1;FAIM3;CTSS;PSMB10;PYCARD;STK10;HLA-DMA;PLCG2;CD37;GPSM3;CD97;SP110;LY86;HMHA1;NKG7;IL16;PSMB9;HCK;TYROBP;TNIP1;LCK;IRF1;CD44",0,0
"31","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","26/320",5.3175620868916e-09,1.3510038385922e-06,0,0,3.84160756501182,73.1912711609258,"ITGB2;PRF1;ICAM2;LSP1;AIF1;FAIM3;CTSS;PSMB10;PYCARD;STK10;HLA-DMA;HLA-DMB;AP1S2;CD37;GPSM3;CD97;TNFSF13;LY86;IL16;HCK;EHD4;SLC7A7;TYROBP;PTPRC;CD48;CD44",0,0
"32","Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","25/300",6.32107250237047e-09,1.55577396964593e-06,0,0,3.94011032308905,74.3868279883485,"ITGB2;PRF1;LSP1;AIF1;USP18;IFIT3;CTSS;PSMB10;IFIT2;PYCARD;STK10;HLA-DMB;CCL5;GPSM3;CD97;TREX1;STAT2;LY86;NKG7;PSMB9;HCK;SLC7A7;TYROBP;TNIP1;IRF7",0,0
"33","Leflunomide-30 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","25/309",1.14612871856604e-08,2.73542720831094e-06,0,0,3.82534982824179,69.9438087175957,"GMFG;ITGB2;ICAM2;LSP1;ARRB2;AIF1;FAIM3;IFIT3;CTSS;PSMB10;STK10;HLA-DMA;HLA-DMB;CCL5;GPSM3;CD97;LY86;HMHA1;NKG7;IL16;PSMB9;TYROBP;PTPRC;PTPN6;CD44",0,0
"34","Lead (II) Acetate-200 mg/kg in Saline-Rat-Liver-5d-up","22/243",1.16309446454755e-08,2.69427411846368e-06,0,0,4.28061368434366,78.205085422395,"CD97;STAT1;GMFG;SP140;LY86;UBE2L6;USP18;CTSS;PSMB10;ICAM1;PSMB9;DUSP11;HCK;STK10;HLA-DMA;PRPSAP2;HLA-DMB;TYROBP;IRF1;CCL5;CEPT1;GBP2",0,0
"35","Procarbazine-27 mg/kg in Water-Rat-Bone marrow-1d-up","24/290",1.45975333258239e-08,3.28486207069112e-06,0,0,3.91293714844705,70.5988291427415,"CD97;ITGB2;FGL2;LY86;TAP1;HMHA1;NKG7;LSP1;AIF1;FAIM3;IFIT3;CTSS;NFKB1;PSMB10;PSMB9;PYCARD;HCK;HLA-DMA;SLC7A7;HLA-DMB;TYROBP;PTPRC;IRF7;VAMP5",0,0
"36","Fludrocortisone Acetate-125 mg/kg in CMC-Rat-Heart-1d-up","24/291",1.56038950387033e-08,3.41378548124519e-06,0,0,3.89949062903658,70.0962502376764,"CD97;WARS;SP110;STAT1;SP140;TREX1;STAT2;TAP1;UBE2L6;TDRD7;IFI35;IFIT1;USP18;IFIT3;PSMB10;IFIT2;PSMB9;EHD4;TYROBP;IRF1;CASP4;IRF7;GBP2;VAMP5",0,0
"37","Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-3d-up","24/293",1.78131227437165e-08,3.79178796566246e-06,0,0,3.87287294556193,69.1049516364453,"CD97;GMFG;TREX1;ITGB2;FGL2;NKG7;IL16;LSP1;ARRB2;AIF1;CTSS;PSMB9;DUSP11;STK10;PRPSAP2;HLA-DMB;TYROBP;PTPRC;AP1S2;CD48;LCP2;PTPN6;CD44;GPSM3",0,0
"38","Carboplatin-6 mg/kg in Saline-Rat-Spleen-3d-up","25/317",1.90788150676991e-08,3.95433545982101e-06,0,0,3.72881103131456,66.2784499937536,"SP140;HFE;ITGB2;FGL2;PRF1;LSP1;AIF1;FAIM3;CTSS;PSMB10;PYCARD;PRPSAP2;CCL5;PLCG2;CD97;NKG7;NFKB1;HCK;SLC7A7;PTPRC;TNIP1;LCK;IRF1;IRF7;CD48",0,0
"39","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Spleen-1d-up","24/295",2.03104717155253e-08,4.10167372388404e-06,0,0,3.84661617982931,68.1317628978372,"CD97;FNBP1;STAT1;ITGB2;FGL2;PRF1;LY86;HMHA1;IL16;ARRB2;IFIT1;AIF1;CTSS;PSMB10;PSMB9;ANKMY2;SLC7A7;TYROBP;LCK;SLCO2B1;IRF1;CCL5;ATM;GPSM3",0,0
"40","Methotrexate-27 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","24/300",2.80486682091616e-08,5.52278277038392e-06,0,0,3.78250591016548,65.775223395855,"CD97;RGS19;SP110;STAT2;ITGB2;PRF1;LY86;HMHA1;NKG7;IL16;LSP1;AIF1;USP18;IFIT3;CTSS;IFIT2;PSMB9;HCK;STK10;SLC7A7;TYROBP;IRF1;IRF7;GPSM3",0,0
"41","Doxorubicin-3 mg/kg in Saline-Rat-Bone marrow-3d-up","25/324",2.93799139629729e-08,5.64380981396036e-06,0,0,3.64825029915652,63.2714392881045,"GMFG;ITGB2;FGL2;LSP1;ARRB2;AIF1;IFIT3;CTSS;STK10;SLCO2B1;CCL5;GAS2L1;GPSM3;CD97;HMHA1;NKG7;IL16;PSMB9;HCK;TYROBP;PTPRC;IRF1;LCP2;PTPN6;CD44",0,0
"42","Acyclovir-330 mg/kg in Saline-Rat-Spleen-0.25d-up","24/304",3.61245686534304e-08,6.77421673129566e-06,0,0,3.73273609555804,63.9652580476841,"CD97;ITGB2;FGL2;PRF1;LY86;HMHA1;NKG7;IL16;LSP1;AIF1;FAIM3;CTSS;PSMB10;PSMB9;PYCARD;HCK;STK10;SLC7A7;HLA-DMB;TYROBP;TNIP1;LCK;CD37;GPSM3",0,0
"43","N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Spleen-1d-up","25/328",3.73868241338954e-08,6.84787504368744e-06,0,0,3.60375944184974,61.6313047428424,"GMFG;SP140;ITGB2;PRF1;LSP1;IFIT1;AIF1;CTSS;PSMB10;PYCARD;CCL5;CD37;GPSM3;SP110;LY86;HMHA1;IL16;PSMB9;TYROBP;PTPRC;LCK;IRF1;IRF7;CD48;CD44",0,0
"44","Podophyllotoxin-4 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","25/330",4.21110755553272e-08,7.53788252440356e-06,0,0,3.5819184755355,60.8315604754394,"GMFG;PRF1;UBE2L6;LSP1;ARRB2;AIF1;FAIM3;USP18;IFIT3;PSMB10;STK10;HLA-DMB;GPSM3;SP110;TREX1;STAT2;TAP1;HMHA1;NKG7;PSMB9;SLC7A7;TYROBP;TNIP1;IRF7;PTPN6",0,0
"45","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Spleen-3d-up","23/284",4.37238527471346e-08,7.65264587192071e-06,0,0,3.82912129990344,64.8858850679152,"CD97;SP110;GMFG;ITGB2;FGL2;HMHA1;IL16;LSP1;AIF1;FAIM3;CTSS;PYCARD;HCK;STK10;HLA-DMA;HLA-DMB;PTPRC;TNIP1;LCK;PLCG2;CD37;PTPN6;GPSM3",0,0
"46","Oxaliplatin-8 mg/kg in Saline-Rat-Bone marrow-3d-up","25/333",5.02467615794063e-08,8.60311943911748e-06,0,0,3.54964893971986,59.6565350395251,"RGS19;GMFG;ITGB2;FGL2;LSP1;ARRB2;AIF1;IFIT3;CTSS;PYCARD;DUSP11;CCL5;CEPT1;CD97;TNFSF13;NKG7;IL16;PSMB9;HCK;TYROBP;PTPRC;IRF1;CD48;LCP2;CD44",0,0
"47","Allyl Alcohol-25 mg/kg in Saline-Rat-Bone marrow-1d-up","23/288",5.65449231421551e-08,9.47548541845987e-06,0,0,3.775939059627,63.0137410595151,"RGS19;SP110;GMFG;TNFSF13;ICAM2;HMHA1;NKG7;IL16;LSP1;ARRB2;IFIT1;FAIM3;CTSS;HCK;HLA-DMB;TYROBP;PTPRC;TNIP1;AP1S2;CD37;PTPN6;CD44;GPSM3",0,0
"48","Lead(IV) Acetate-200 mg/kg in Saline-Rat-Spleen-0.25d-up","24/314",6.66961548564263e-08,1.09437274093586e-05,0,0,3.61385914983964,59.7122230980386,"CD97;SP140;ITGB2;FGL2;PRF1;HMHA1;NKG7;IL16;LSP1;AIF1;FAIM3;CTSS;PSMB10;PYCARD;HCK;STK10;TYROBP;TNIP1;LCK;IRF1;CCL5;CD37;GBP2;GPSM3",0,0
"49","Lead (II) Acetate-600 mg/kg in Saline-Rat-Spleen-3d-up","25/339",7.1072161623703e-08,1.14237621418017e-05,0,0,3.48682329476907,57.3916124994,"TRAF3IP3;ITGB2;PRF1;LSP1;AIF1;CTSS;PSMB10;PYCARD;CCL5;CD97;SP110;STAT1;LY86;NKG7;IL16;HCK;SLC7A7;TYROBP;PTPRC;TNIP1;LCK;IRF1;IRF7;CD48;VAMP5",0,0
"50","Thioguanine-24 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","24/316",7.51565453682642e-08,1.1838659026409e-05,0,0,3.59098662357483,58.9054408013577,"TREX1;ITGB2;FGL2;LY86;NKG7;IL16;LSP1;ARRB2;AIF1;IFIT3;CTSS;PSMB10;PSMB9;PYCARD;HCK;STK10;HLA-DMA;HLA-DMB;TYROBP;TNIP1;SLCO2B1;IRF1;TIMP2;GPSM3",0,0
"51","Melphalan-12 mg/kg in CMC-Rat-Spleen-3d-dn","23/295",8.7668069122724e-08,1.35387002433446e-05,0,0,3.68634050566975,59.9019571594732,"TRAF3IP3;GMFG;TREX1;STAT2;PRF1;ICAM2;HMHA1;NKG7;LSP1;ARRB2;CD3D;AIF1;FAIM3;PSMB10;DUSP11;STK10;HLA-DMB;TYROBP;TNIP1;IRF7;CD37;PTPN6;GPSM3",0,0
"52","Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-5d-up","23/295",8.7668069122724e-08,1.32783406232803e-05,0,0,3.68634050566975,59.9019571594732,"GMFG;TREX1;TNFSF13;ITGB2;FGL2;HMHA1;NKG7;IL16;LSP1;ARRB2;AIF1;HCK;STK10;HLA-DMB;TYROBP;AP1S2;CD37;CD48;LCP2;PTPN6;CEPT1;CD44;GPSM3",0,0
"53","Busulfan-9 mg/kg in Corn Oil-Rat-Spleen-3d-up","21/252",1.04695440973e-07,1.55581376057236e-05,0,0,3.94011032308905,63.3262815749935,"CD97;SP110;GMFG;TREX1;STAT2;HFE;FGL2;IL16;LSP1;ARRB2;FAIM3;STK10;CXCL11;HLA-DMB;TYROBP;LCK;IRF7;CD37;LCP2;PTPN6;GPSM3",0,0
"54","Azathioprine-54 mg/kg in Water-Rat-Bone marrow-5d-up","23/298",1.05337753126391e-07,1.53637063633973e-05,0,0,3.64922969520999,58.6288671387638,"CD97;RGS19;GMFG;ITGB2;NKG7;IL16;LSP1;ARRB2;AIF1;CTSS;PSMB10;PSMB9;HCK;HLA-DMA;HLA-DMB;TYROBP;PTPRC;SLCO2B1;TIMP2;LCP2;CEPT1;CD44;GPSM3",0,0
"55","Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","25/349",1.24340856307131e-07,1.78056106231812e-05,0,0,3.38691431784159,53.8527478080211,"GMFG;ITGB2;LSP1;AIF1;FAIM3;CTSS;PSMB10;STK10;HLA-DMA;HLA-DMB;SLCO2B1;CD37;GPSM3;STAT2;LY86;HMHA1;IL16;PSMB9;HCK;TYROBP;PTPRC;LCK;IRF1;IRF7;PTPN6",0,0
"56","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-1d-dn","24/325",1.27020996816006e-07,1.78645959093368e-05,0,0,3.49154391707583,55.4419236133754,"CD97;TRAF3IP3;GMFG;SP140;STAT2;ITGB2;LY86;IL16;LSP1;AIF1;FAIM3;CTSS;NFKB1;PSMB10;PSMB9;PYCARD;HCK;HLA-DMA;PRPSAP2;HLA-DMB;TYROBP;CCL5;IRF7;CD37",0,0
"57","Tranilast-300 mg/kg in CMC-Rat-Spleen-3d-dn","23/304",1.50943221120464e-07,2.08566457814872e-05,0,0,3.57720542490979,56.1848836736384,"TRAF3IP3;GMFG;TREX1;STAT2;PRF1;ICAM2;MRPL16;HMHA1;NKG7;LSP1;ARRB2;CD3D;AIF1;USP18;PSMB10;ANKMY2;HLA-DMB;TYROBP;TNIP1;IRF7;CD37;PTPN6;GPSM3",0,0
"58","Melphalan-12 mg/kg in CMC-Rat-Spleen-5d-up","23/307",1.80030050576093e-07,2.44468392816778e-05,0,0,3.54224902010611,55.0116304670294,"CD97;RGS19;SP110;GMFG;SP140;ARRB2;IFIT1;AIF1;FAIM3;USP18;CTSS;PSMB9;HCK;STK10;HLA-DMB;PTPRC;LCK;IRF1;CCL5;IRF7;CD37;CD48;CEPT1",0,0
"59","Ifosfamide-17 mg/kg in Saline-Rat-Spleen-0.25d-up","23/313",2.54300421653624e-07,3.39469512024397e-05,0,0,3.47434648297948,52.7570810425702,"CD97;ITGB2;FGL2;LY86;HMHA1;LSP1;AIF1;FAIM3;CTSS;PSMB9;PYCARD;HCK;STK10;HLA-DMA;HLA-DMB;PTPRC;LCK;IRF1;CCL5;CD37;CD48;GBP2;GPSM3",0,0
"60","Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","23/314",2.69128363585307e-07,3.5327583193298e-05,0,0,3.46328168526298,52.3927933341768,"CD97;GMFG;ITGB2;FGL2;NKG7;IL16;LSP1;ARRB2;AIF1;CTSS;PSMB9;STK10;HLA-DMB;TYROBP;PTPRC;SLCO2B1;IRF1;CCL5;TIMP2;CD48;PTPN6;CD44;GPSM3",0,0
