"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"15","Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-1d-up","46/307",7.73404246462025e-13,4.0608878967566e-10,0,0,3.31498083076302,92.4481009595512,"C1QB;GRN;UNC93B1;ITGB2;FGL2;PRF1;ICAM2;PIK3CD;LSP1;ARRB2;FAIM3;USP18;IFIT3;CTSS;PSMB10;IFIT2;C2;STK10;HLA-DMB;SLCO2B1;FLNA;CD37;GPSM3;CD53;CD97;VCAM1;VWF;SP110;AKR1A1;RAB27A;TAP1;NKG7;IL16;HCK;CEACAM1;FMNL1;SLC7A7;TYROBP;IRF1;ARHGEF3;IRF7;SERPING1;PTPN6;LCP1;CD44;CHMP5",0,0
"16","Pralidoxime Chloride-48 mg/kg in Saline-Rat-Liver-5d-up","43/281",2.12174530758427e-12,1.04442912765836e-09,0,0,3.38550688123957,90.9983017847589,"C1QB;GRN;UNC93B1;GMFG;ITGB2;PIK3CD;ARRB2;IL2RG;AIF1;RPL6;CTSS;PSMB10;ICAM1;C2;STK10;HLA-DMA;HLA-DMB;CCL5;AP1S2;FLNA;CD14;CEPT1;GBP2;GPSM3;CD53;CD97;NQO1;WARS;STAT1;AKR1A1;LAPTM5;LY86;PSMB9;PDIA4;HCK;TYROBP;IRF1;DPYD;SERPING1;CD48;PTPN6;LCP1;CD44",0,0
"17","Etoposide-100 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","45/305",2.3843945803441e-12,1.10467598322295e-09,0,0,3.26418105324242,87.3562609954974,"C1QB;TRAF3IP3;RPL32;UNC93B1;GMFG;ITGB2;ICAM2;PIK3CD;LSP1;IL2RG;AIF1;FAIM3;ETS1;RPL6;CTSS;PSMB10;STK10;HLA-DMB;FLNA;CD37;CD36;CLIC2;RPS10;GPSM3;FNBP4;CD53;CD97;STAT2;USP3;AKR1A1;LAPTM5;LY86;HMHA1;IL16;PSMB9;HCK;FMNL1;TYROBP;PTPRC;TNIP1;LCK;IRF1;ARHGEF3;IRF7;LCP1",0,0
"18","Acyclovir-330 mg/kg in Saline-Rat-Spleen-1d-up","46/317",2.46682579993089e-12,1.07937333334754e-09,0,0,3.2104073029787,85.8080517766931,"C1QB;RPL32;ITGB2;FGL2;PRF1;PIK3CD;LSP1;IL2RG;FAIM3;ETS1;CTSS;PSMB10;PYCARD;STK10;HLA-DMA;TRIM28;PLCG2;FLNA;CD37;CLIC2;RPS10;GPSM3;CD53;CD97;VCAM1;SP110;USP3;AKR1A1;LY86;HMHA1;NKG7;IL16;AES;PSMB9;PIAS1;BCR;HCK;FMNL1;TYROBP;TNIP1;LCK;CTDSP1;IRF1;SERPING1;IRF5;CD44",2.17391304347826,1
"19","Carboplatin-6 mg/kg in Saline-Rat-Spleen-3d-up","46/317",2.46682579993089e-12,1.02256421053977e-09,0,0,3.2104073029787,85.8080517766931,"SP140;HFE;ITGB2;FGL2;PRF1;PIK3CD;LSP1;IL2RG;AIF1;FAIM3;ETS1;RPL6;CTSS;PSMB10;PPM1F;PCMTD2;PYCARD;PRPSAP2;TRIM28;INPP5D;CCL5;PLCG2;CD36;CCR5;CLIC2;FNBP4;NCOA1;CD53;CD97;VCAM1;NKG7;NFKB1;PIAS1;HCK;FMNL1;SLC7A7;PTPRC;TNIP1;LCK;CTDSP1;IRF1;IL2RB;IRF7;CD48;IRF5;PTPN7",0,0
"20","Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Kidney-1d-up","44/295",2.87595475434624e-12,1.13255098226155e-09,0,0,3.29983500824959,87.6919155517449,"C1QB;GRN;GMFG;FGL2;UBE2L6;ITPR3;LSP1;ARRB2;IFIT1;IL2RG;AIF1;USP18;RPL6;IFIT3;CTSS;PSMB10;IFIT2;C2;STK10;CCL5;CCL2;CD14;GBP2;RPS10;CD53;VCAM1;SLC31A2;SP110;STAT1;VDR;TREX1;STAT2;PSMB9;HCK;CXCL11;TYROBP;IRF1;IRF7;SERPING1;PTPN6;LCP1;CRELD2;RAPGEF5;CHMP5",0,0
"21","Etoposide-100 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","46/320",3.45668037223588e-12,1.2964197434157e-09,0,0,3.18030973451327,83.9306396017852,"C1QB;GRN;UNC93B1;ITGB2;PRF1;MRPL16;PIK3CD;UBE2L6;LSP1;AIF1;FAIM3;USP18;RPL6;IFIT3;CTSS;PSMB10;IFIT2;C2;PYCARD;HLA-DMB;TRIM28;CLIC2;GPSM3;CD53;CD97;MORC3;VCAM1;SP110;STAT1;STAT2;AKR1A1;LY86;NKG7;IL16;PSMB9;HCK;CEACAM1;FMNL1;SLC7A7;TYROBP;TNIP1;IRF1;CDC42EP3;IRF7;LCP1;CRELD2",0,0
"22","Noscapine-570 mg/kg in CMC-Rat-Spleen-5d-up","45/309",3.77643751569061e-12,1.35196463061724e-09,0,0,3.22192628232666,84.7438783621486,"C1QB;RPL32;UNC93B1;GMFG;SP140;ITGB2;PIK3CD;ARRB2;IL2RG;AIF1;FAIM3;ETS1;RPL6;CTSS;HLA-DMB;SLCO2B1;PLCG2;CD37;CEPT1;CLIC2;GPSM3;FNBP4;CD53;CD97;MORC3;VCAM1;SP110;LAPTM5;LY86;RAB27A;HMHA1;IL16;PSMB9;HCK;FMNL1;PTPRC;TNIP1;LCK;IRF1;ARHGEF3;IRF7;CD48;IRF5;CRELD2;CD44",0,0
"23","Vinblastine-0.3 mg/kg in Saline-Rat-Bone marrow-1d-up","46/321",3.86404977514508e-12,1.32318504474099e-09,0,0,3.17040222755217,83.3159681183777,"C1QB;GRN;RPL32;UNC93B1;ITGB2;FGL2;PRF1;PIK3CD;LSP1;ARRB2;IL2RG;AIF1;FAIM3;IFIT3;CTSS;PSMB10;C2;STK10;HLA-DMB;SLCO2B1;FLNA;CD37;CLIC2;GPSM3;CD53;CD97;VCAM1;VWF;STAT2;AKR1A1;LY86;RAB27A;HMHA1;IL16;HCK;FMNL1;SLC7A7;TYROBP;PTPRC;ARHGEF3;IRF7;SERPING1;LCP2;PTPN6;LCP1;CD44",0,0
"24","Hydroxyurea-400 mg/kg in Saline-Rat-Spleen-1d-up","44/300",5.14916025133689e-12,1.68978275581372e-09,0,0,3.24483775811209,84.3404313268297,"C1QB;GMFG;HFE;ITGB2;FGL2;PIK3CD;ARRB2;IL2RG;AIF1;FAIM3;ETS1;CTSS;PYCARD;STK10;HLA-DMA;PRPSAP2;HLA-DMB;TRIM28;SLCO2B1;TIMP2;FLNA;CD37;CLIC2;GPSM3;NCOA1;CD53;VCAM1;AKR1A1;LAPTM5;IL16;PSMB9;HCK;FMNL1;TYROBP;PTPRC;LCK;IRF1;IL2RB;SERPING1;CD48;LCP2;LCP1;PTPN7;CD44",0,0
"25","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","45/312",5.30084492806234e-12,1.66997818613676e-09,0,0,3.19094622191967,82.8470309979815,"C1QB;GRN;RPL32;UNC93B1;ITGB2;ICAM2;PIK3CD;LSP1;ARRB2;AIF1;RPL6;CTSS;PSMB10;PYCARD;STK10;HLA-DMA;HLA-DMB;CCL5;AP1S2;FLNA;CD14;GPSM3;CD53;CD97;MORC3;VCAM1;TNFSF13;AKR1A1;LY86;RAB27A;NKG7;IL16;HCK;CEACAM1;FMNL1;SLC7A7;TYROBP;PTPRC;CTDSP1;IRF7;CD48;IRF5;PTPN6;LCP1;CD44",0,0
"26","N-Nitrosodiethylamine-34 mg/kg in Saline-Rat-Spleen-1d-up","45/317",9.22834101385877e-12,2.79547745481352e-09,0,0,3.14061583987047,79.7990970374954,"C1QB;GRN;TRAF3IP3;ITGB2;ICAM2;PIK3CD;LSP1;IFIT1;IL2RG;ETS1;CTSS;PSMB10;PYCARD;STK10;HLA-DMB;TRIM28;SLCO2B1;FLNA;CD37;CD36;GBP2;RPS10;GPSM3;CD53;CD97;VCAM1;SP110;STAT2;AKR1A1;LY86;HMHA1;IL16;PSMB9;PDIA4;HCK;CXCL11;FMNL1;TYROBP;PTPRC;LCK;IRF1;CD48;CRELD2;RAPGEF5;CD44",0,0
"27","N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Spleen-1d-up","45/328",2.98675357899791e-11,8.71247081043982e-09,0,0,3.0352903086553,73.5579810814923,"C1QB;GRN;GMFG;SP140;ITGB2;PRF1;PIK3CD;LSP1;IFIT1;IL2RG;AIF1;ETS1;RPL6;CTSS;PSMB10;RCBTB2;PYCARD;TRIM28;CCL5;FLNA;CD37;CCR7;CD36;RPS10;GPSM3;FNBP4;CD53;VCAM1;SP110;AKR1A1;LY86;HMHA1;IL16;PSMB9;PDIA4;FMNL1;TYROBP;PTPRC;LCK;IRF1;IRF7;SERPING1;CD48;CRELD2;CD44",0,0
"28","Doxifluridine-1230 mg/kg in CMC-Rat-Bone marrow-1d-up","41/285",5.11307621974649e-11,1.43823529666869e-08,0,0,3.1827356000621,75.4201231793052,"C1QB;GRN;RGS19;ITGB2;FGL2;LSP1;IFIT1;IL2RG;FAIM3;ETS1;RPL6;CTSS;STK10;PRPSAP2;HLA-DMB;SLCO2B1;AP1S2;CD37;CD36;FNBP4;CD53;CD97;VCAM1;TNFSF13;RAB27A;HMHA1;IL16;FBXO11;HCK;CEACAM1;FMNL1;TYROBP;PTPRC;IRF1;CDC42EP3;IRF7;CD48;LCP2;PTPN6;LCP1;CD44",0,0
"29","Leflunomide-30 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","43/309",5.18022893394602e-11,1.40687872702617e-08,0,0,3.0787295586677,72.9153586499113,"C1QB;GRN;RPL32;UNC93B1;GMFG;ITGB2;ICAM2;PIK3CD;LSP1;ARRB2;AIF1;FAIM3;RPL6;IFIT3;CTSS;PSMB10;STK10;HLA-DMA;HLA-DMB;CCL5;FLNA;GPSM3;CD53;CD97;MORC3;VCAM1;AKR1A1;LAPTM5;LY86;HMHA1;NKG7;IL16;PSMB9;CEACAM1;FMNL1;TYROBP;PTPRC;CTDSP1;CDC42EP3;ARHGEF3;PTPN6;LCP1;CD44",0,0
"30","Azathioprine-54 mg/kg in Water-Rat-Bone marrow-5d-up","42/298",5.77641201132942e-11,1.51650070004102e-08,0,0,3.11813268396983,73.5088969439358,"C1QB;GRN;RGS19;GMFG;ITGB2;LSP1;ARRB2;AIF1;RPL6;CTSS;PSMB10;C2;HLA-DMA;HLA-DMB;ALOX5;SLCO2B1;TIMP2;FLNA;CCL2;CEPT1;TPSAB1;CLIC2;RPS10;GPSM3;CD97;VCAM1;LAPTM5;FMO1;NKG7;IL16;CLK4;PSMB9;HCK;CEACAM1;PPM1B;FMNL1;TYROBP;PTPRC;LCP2;LCP1;PTPN7;CD44",0,0
"31","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","42/301",7.9755867625056e-11,2.0263135916611e-08,0,0,3.0870549495781,71.7803585153354,"C1QB;GRN;RPL32;UNC93B1;ITGB2;FGL2;LSP1;ARRB2;AIF1;FAIM3;RPL6;IFIT3;CTSS;PYCARD;STK10;HLA-DMB;AP1S2;CD37;CD14;RPS10;GPSM3;FNBP4;CD53;CD97;MORC3;VCAM1;STAT2;AKR1A1;LY86;NKG7;IL16;PSMB9;HCK;CEACAM1;FMNL1;TYROBP;PTPRC;ARHGEF3;IRF7;CD48;PTPN6;LCP1",0,0
"32","Acyclovir-330 mg/kg in Saline-Rat-Spleen-0.25d-up","42/304",1.0958919575876e-10,2.69726408061247e-08,0,0,3.05659059152306,70.100711578287,"C1QB;RPL32;UNC93B1;ITGB2;FGL2;PRF1;PIK3CD;LSP1;IL2RG;AIF1;FAIM3;ETS1;RPL6;CTSS;PSMB10;PYCARD;STK10;HLA-DMB;TRIM28;FLNA;CD37;CLIC2;RPS10;GPSM3;CD97;USP3;AKR1A1;LY86;HMHA1;NKG7;IL16;PSMB9;BCR;HCK;FMNL1;SLC7A7;TYROBP;TNIP1;LCK;CTDSP1;ARHGEF3;SERPING1",0,0
"33","Fluorouracil-29 mg/kg in CMC-Rat-Spleen-5d-up","40/283",1.51955077681939e-10,3.62666118734228e-08,0,0,3.12705212795897,70.694631415396,"C1QB;RPL32;UNC93B1;GMFG;JMJD1C;PIK3CD;IL2RG;AIF1;FAIM3;ETS1;CTSS;STK10;HLA-DMB;SLCO2B1;CD37;CEPT1;CLIC2;SEC23B;GPSM3;FNBP4;CD53;CD97;MORC3;VCAM1;SP110;TREX1;LAPTM5;LY86;HMHA1;IL16;CLK4;FMNL1;PTPRC;TNIP1;LCK;IRF1;ARHGEF3;SERPING1;CD48;LCP1",0,0
"34","Oxaliplatin-8 mg/kg in Saline-Rat-Bone marrow-3d-up","44/333",1.71897363285231e-10,3.98195186245435e-08,0,0,2.92327725956045,65.727327052389,"C1QB;GRN;RGS19;GMFG;ITGB2;FGL2;LSP1;ARRB2;AIF1;RPL6;IFIT3;CTSS;PYCARD;DUSP11;ALOX5;CCL5;CEPT1;TPSAB1;CLIC2;CD53;CD97;VCAM1;SLC31A2;TNFSF13;RAB27A;NKG7;IL16;LILRB3;PSMB9;PDIA4;HCK;CEACAM1;FMNL1;TYROBP;PTPRC;IRF1;CDC42EP3;ABI1;ARHGEF3;CD48;LCP2;LCP1;PTPN7;CD44",0,0
"35","Bisphenol A-100 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","40/285",1.88677151037964e-10,4.2457749759286e-08,0,0,3.10510790249961,69.5264206088026,"C1QB;UNC93B1;GMFG;FGL2;LSP1;IL2RG;AIF1;FAIM3;ETS1;RPL6;CTSS;STK10;HLA-DMB;CCL5;CASP1;CD37;RPS10;GPSM3;FNBP4;NCOA1;CD53;CD97;LY86;HMHA1;IL16;CLK4;RUNX1;PSMB9;HCK;CXCL11;FMNL1;TYROBP;PTPRC;ARHGEF3;IRF7;CD48;LCP2;PTPN6;LCP1;CHMP5",0,0
"36","Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","45/349",2.39787239811808e-10,5.24601194654945e-08,0,0,2.85265106372189,63.189841322522,"C1QB;RPL32;UNC93B1;GMFG;ITGB2;PIK3CD;LSP1;IL2RG;AIF1;FAIM3;ETS1;CTSS;PSMB10;STK10;HLA-DMA;HLA-DMB;TRIM28;SLCO2B1;CD37;CD36;RPS10;GPSM3;CD53;VCAM1;STAT2;USP3;AKR1A1;LAPTM5;LY86;HMHA1;IL16;PSMB9;PDIA4;HCK;PPM1B;FMNL1;TYROBP;PTPRC;LCK;IRF1;ARHGEF3;IRF7;IRF5;PTPN6;LCP1",0,0
"37","Doxorubicin-3 mg/kg in Saline-Rat-Bone marrow-3d-up","43/324",2.41088680578109e-10,5.13193094117077e-08,0,0,2.93619578280345,65.0245698186033,"C1QB;GRN;GMFG;ITGB2;FGL2;LSP1;ARRB2;AIF1;RPL6;IFIT3;CTSS;C2;STK10;SLCO2B1;CCL5;FLNA;CCL2;TPSAB1;GAS2L1;GPSM3;CD97;VCAM1;VWF;FMO1;HMHA1;NKG7;IL16;PSMB9;PIAS1;HCK;CEACAM1;FMNL1;TYROBP;PTPRC;IRF1;CDC42EP3;ARHGEF3;SERPING1;LCP2;PTPN6;LCP1;CD44;CHMP5",0,0
"38","Lead(IV) Acetate-200 mg/kg in Saline-Rat-Bone marrow-3d-up","45/350",2.63508430751617e-10,5.46155894894668e-08,0,0,2.84450063211125,62.7409676924052,"BLK;RGS19;UNC93B1;GMFG;ITGB2;FGL2;PIK3CD;LSP1;ARRB2;IL2RG;AIF1;FAIM3;USP18;IFIT3;CTSS;C2;STK10;HLA-DMB;AP1S2;FLNA;CD37;GPSM3;FNBP4;CCR1;NCOA1;CD53;CD97;MORC3;STAT2;AKR1A1;HMHA1;IL16;FBXO11;RUNX1;HCK;CEACAM1;FMNL1;TYROBP;PTPRC;CDC42EP3;IRF7;CD48;PTPN6;LCP1;CD44",0,0
"39","Lead(IV) Acetate-200 mg/kg in Saline-Rat-Spleen-0.25d-up","42/314",3.05621064182599e-10,6.17197820897988e-08,0,0,2.95924694211149,64.8331798951528,"C1QB;GRN;UNC93B1;SP140;ITGB2;FGL2;PRF1;LSP1;IL2RG;AIF1;FAIM3;ETS1;CTSS;PSMB10;PYCARD;STK10;TRIM28;INPP5D;CCL5;FLNA;CD37;CLIC2;GBP2;GPSM3;FNBP4;CD97;VCAM1;AKR1A1;HMHA1;NKG7;IL16;BCR;HCK;FMNL1;TYROBP;TNIP1;LCK;CTDSP1;IRF1;IRF5;LCP1;CRELD2",0,0
"40","Lead (II) Acetate-600 mg/kg in Saline-Rat-Spleen-3d-up","44/339",3.07348667497064e-10,6.05169526301719e-08,0,0,2.87153783903725,62.8954032339962,"C1QB;GRN;TRAF3IP3;UNC93B1;ITGB2;PRF1;LSP1;IL2RG;AIF1;ETS1;CTSS;PSMB10;PYCARD;INPP5D;CCL5;FLNA;CD36;CLIC2;FNBP4;NCOA1;CD97;VCAM1;SP110;STAT1;USP3;LY86;NKG7;IL16;BCR;HCK;FMNL1;SLC7A7;TYROBP;PTPRC;TNIP1;LCK;CTDSP1;IRF1;IRF7;SERPING1;CD48;IRF5;PTPN7;VAMP5",0,0
