"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"14","Hydrocortisone-56 mg/kg in Corn Oil-Rat-Heart-1d-up","16/327",1.19148744516083e-05,0.00670296794149047,0,0,3.58459074055404,40.6410968291057,"SP110;STAT1;GMPR;UBE2L6;IFIT1;USP18;IFIT3;CTSS;PSMB10;IFIT2;PSMB9;CXCL10;ALB;MGAT3;IRF7;GBP2",0,0
"15","Doxapram-2 mg/kg in Saline-Rat-Liver-5d-up","16/328",1.23745922096346e-05,0.00649748588287215,0,0,3.57366211024748,40.3819001261834,"CD53;NPM1;STAT1;LY86;TAP1;UBE2L6;IFI35;LYZ;USP18;CTSS;ZFP36L2;PSMB10;PSMB9;RNF139;IRF7;PTPN6",0,0
"16","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-1d-up","15/295",1.42512826526997e-05,0.00701519388579141,0,0,3.72508847085118,41.5670092925482,"CD53;NPM1;SP110;LY86;ETS1;USP18;IFIT3;CTSS;PSMB10;PSMB9;PYCARD;CXCL10;IRF7;CD37;GBP2",0,0
"17","Alfacalcidol-0.043 mg/kg in CMC-Rat-Liver-3d-up","15/298",1.60534908012863e-05,0.00743748785593711,0,0,3.68758758020503,40.7094337216229,"CD53;STAT1;LY86;UBE2L6;LYZ;USP18;IFIT3;CTSS;PSMB10;IFIT2;PSMB9;CXCL10;CXCL11;ALB;IRF7",0,0
"18","Valproic Acid-1500 mg/kg in Water-Rat-Heart-5d-up","15/299",1.66975828212341e-05,0.00730612012777997,0,0,3.67525451137491,40.4287059070935,"NPM1;WARS;IL15;STAT1;TAP1;LYZ;USP18;IFIT3;CTSS;PSMB10;PSMB9;CXCL10;IRF7;GBP2;OPTN",0,0
"19","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","15/311",2.64153560743343e-05,0.0109498602337609,0,0,3.5334440479135,37.2480302725478,"SP110;STAT1;TAP1;UBE2L6;IFI35;IFIT1;USP18;IFIT3;CTSS;PSMB10;IFIT2;PSMB9;CXCL10;RNF139;IRF7",0,0
"20","Lead (II) Acetate-200 mg/kg in Saline-Rat-Liver-5d-up","13/243",3.15244394713633e-05,0.0124143242638229,0,0,3.91926317852244,40.622173061806,"CD53;STAT1;LY86;UBE2L6;LYZ;USP18;CTSS;PSMB10;PSMB9;PPM1B;PRPSAP2;PSMA4;GBP2",0,0
"21","Carboplatin-6 mg/kg in Saline-Rat-Spleen-3d-up","15/317",3.29309907073971e-05,0.0123506896576885,0,0,3.46656498076056,35.7787512627832,"CD53;NPM1;LYZ;ETS1;CTSS;ZFP36L2;NFKB1;PSMB10;PCMTD2;PYCARD;CXCL10;PRPSAP2;PLCG2;MGAT3;IRF7",0,0
"22","Famciclovir-112 mg/kg in Saline-Rat-Spleen-0.25d-up","15/321",3.80257272900659e-05,0.0136132103698436,0,0,3.42336790934922,34.8404628166543,"CD53;LY86;LYZ;ETS1;CTSS;PSMB10;PSMB9;PYCARD;CXCL10;PSMA4;BIN1;PLCG2;IRF7;CD37;MAP4K3",0,0
"23","Carboplatin-14 mg/kg in Saline-Rat-Spleen-5d-up","14/286",4.17475660551404e-05,0.0142958187065342,0,0,3.58615743231128,36.1623432183872,"CD53;NPM1;SP110;LY86;ETS1;CTSS;ZFP36L2;PSMB10;CXCL10;CXCL11;BIN1;MGAT3;SLC15A3;MAP4K3",0,0
"24","Hydrocortisone-56 mg/kg in Corn Oil-Rat-Kidney-1d-up","15/326",4.53615151176246e-05,0.0148861372111005,0,0,3.37086226656779,33.711476090604,"GAMT;NPM1;SP110;STAT1;UBE2L6;IFI35;IFIT1;USP18;IFIT3;CTSS;IFIT2;CXCL10;ALB;MGAT3;IRF7",0,0
"25","Phentolamine-44 mg/kg in Saline-Rat-Heart-5d-up","14/289",4.67516372249459e-05,0.0147286357913469,0,0,3.54893088457102,35.3851877632449,"NPM1;WARS;PLEKHF1;STAT1;TAP1;GMPR;LYZ;USP18;CTSS;PSMB10;PSMB9;CXCL10;PSMA4;IRF7",0,0
"26","Allyl Alcohol-32 mg/kg in Saline-Rat-Liver-1d-up","14/291",5.03724251680818e-05,0.0152589700239928,0,0,3.52453960701383,34.8790788696536,"CD53;NPM1;STAT1;UBE2L6;IFIT1;LYZ;USP18;IFIT3;PSMB10;IFIT2;PSMB9;CXCL10;PSMA4;IRF7",0,0
"27","Gentamicin-267 mg/kg in Corn Oil-Rat-Liver-1d-up","14/295",5.83565451851155e-05,0.0170228203658507,0,0,3.4767492394611,33.8946163733956,"GAMT;CD53;STAT1;LY86;UBE2L6;USP18;IFIT3;CTSS;PSMB10;PSMB9;CXCL10;MGAT3;IRF7;GBP2",0,0
"28","Etoposide-100 mg/kg in Corn Oil-Rat-Spleen-1d-up","14/296",6.05173985448524e-05,0.017022679676402,0,0,3.46500346500346,33.6541221587551,"CD53;SP110;STAT1;LY86;ETS1;USP18;IFIT3;CTSS;PSMB10;IFIT2;PSMB9;CXCL10;IRF7;GBP2",0,0
"29","Prednisone-68 mg/kg in CMC-Rat-Kidney-1d-up","14/297",6.27478062163356e-05,0.0170414386813745,0,0,3.45333678667012,33.4158229863053,"SP110;STAT1;UBE2L6;USP18;IFIT3;PSMB10;IFIT2;PSMB9;CXCL10;CXCL11;ALB;MGAT3;IRF7;GBP2",0,0
"30","Cytarabine-23 mg/kg in Saline-Rat-Spleen-3d-up","14/299",6.742484982516e-05,0.0177012705740987,0,0,3.43023754394992,32.9457059127971,"CD53;NPM1;STAT1;IFIT1;LYZ;ETS1;CTSS;PSMB10;CXCL10;CXCL11;PPM1B;BIN1;IRF7;GBP2",0,0
"31","Prednisolone-184 mg/kg in Water-Rat-Liver-1d-up","14/299",6.742484982516e-05,0.0171302618459019,0,0,3.43023754394992,32.9457059127971,"SP110;STAT1;TAP1;UBE2L6;IFI35;IFIT1;USP18;IFIT3;IFIT2;PSMB9;CXCL10;CXCL11;RNF139;IRF7",0,0
"32","Mitomycin C-0.5 mg/kg in Saline-Rat-Spleen-0.25d-up","14/302",7.50104238897939e-05,0.0184619405798755,0,0,3.39616233655969,32.2563541140712,"CD53;NPM1;LY86;LYZ;ETS1;IFIT3;CTSS;PSMB10;PSMB9;PYCARD;CXCL10;BIN1;IRF7;CD37",0,0
"33","NN-Dimethylformamide-1400 mg/kg in Saline-Rat-Spleen-3d-up","14/302",7.50104238897939e-05,0.0179024878350308,0,0,3.39616233655969,32.2563541140712,"NPM1;LY86;LYZ;CTSS;NFKB1;PSMB10;PSMB9;PCMTD2;PYCARD;CXCL10;PRPSAP2;MGAT3;CASP1;IRF7",0,0
"34","Famciclovir-112 mg/kg in Saline-Rat-Spleen-3d-up","15/341",7.53576451268541e-05,0.017456376853503,0,0,3.22258386774516,30.5928432100193,"NPM1;LYZ;ETS1;CTSS;ZFP36L2;PSMB10;PSMB9;PYCARD;PRPSAP2;BIN1;PLCG2;MGAT3;IRF7;CD37;MAP4K3",0,0
"35","Cholecalciferol-8 mg/kg in CMC-Rat-Kidney-5d-up","14/307",8.9311629582603e-05,0.0200976684169309,0,0,3.34085024638771,31.1480125217499,"CD53;NPM1;UBE2L6;LYZ;USP18;CTSS;ZFP36L2;PSMB10;PSMB9;CXCL10;CXCL11;PRPSAP2;PSMA4;IRF7",0,0
"36","Noscapine-570 mg/kg in CMC-Rat-Spleen-5d-up","14/309",9.56641694556542e-05,0.0209291944064648,0,0,3.31922662019749,30.7183361860907,"CD53;NPM1;SP110;LY86;LYZ;ETS1;CTSS;PSMB9;CXCL10;PSMA4;BIN1;PLCG2;IRF7;CD37",0,0
"37","Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","14/311",0.000102406032382586,0.0217986462444662,0,0,3.29788111138593,30.2961989846081,"STAT1;LY86;IFIT1;USP18;IFIT3;CTSS;NFKB1;PSMB10;PSMB9;CEACAM1;PPM1B;EHD4;MGAT3;IRF7",0,0
"38","Calcitriol-0.04 mg/kg in CMC-Rat-Kidney-3d-up","14/312",0.000105929117593695,0.0219552034254722,0,0,3.28731097961867,30.0879039759347,"CD53;NPM1;SP110;LY86;UBE2L6;LYZ;USP18;IFIT3;CTSS;PSMB10;PSMB9;CXCL10;CXCL11;IRF7",0,0
"39","Mitomycin C-1.7 mg/kg in Saline-Rat-Spleen-3d-up","14/313",0.000109557019337017,0.0221248995973934,0,0,3.27680838862947,29.8814300637298,"CD53;LY86;ETS1;USP18;CTSS;ZFP36L2;PSMB10;PSMB9;PCMTD2;CXCL10;CXCL11;BIN1;MGAT3;IRF7",0,0
"40","Carbon Tetrachloride-1175 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","14/315",0.000117137710511138,0.023064415199643,0,0,3.25600325600326,29.473863418437,"NPM1;SP110;STAT1;UBE2L6;IFIT1;USP18;IFIT3;ZFP36L2;PSMB10;PSMB9;PRPSAP2;MGAT3;IRF7;SLC25A21",7.14285714285714,1
"41","N-Nitrosodiethylamine-34 mg/kg in Saline-Rat-Spleen-1d-up","14/317",0.000125169485165389,0.024044752808844,0,0,3.23546064870986,29.0733377261697,"CD53;NPM1;SP110;LY86;IFIT1;ETS1;CTSS;PSMB10;PSMB9;PYCARD;CXCL10;CXCL11;CD37;GBP2",0,0
"42","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","14/320",0.000138111716187577,0.0258992351593656,0,0,3.2051282051282,28.4854091753678,"CD53;NPM1;LY86;LYZ;CTSS;ZFP36L2;PSMB10;PYCARD;CEACAM1;EHD4;PSMA4;CDC42EP3;MGAT3;CD37",0,0
"43","Doxifluridine-1230 mg/kg in CMC-Rat-Bone marrow-1d-up","13/285",0.00015850418998004,0.0290320697740185,0,0,3.34168755221387,29.2388622549408,"CD53;NPM1;IFIT1;LYZ;ETS1;CTSS;CEACAM1;PRPSAP2;PSMA4;CDC42EP3;IRF7;CD37;PTPN6",0,0
"44","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-1d-dn","14/325",0.000162264087782141,0.0290452717130033,0,0,3.15581854043392,27.538573186665,"NPM1;LY86;LYZ;CTSS;NFKB1;PSMB10;PSMB9;PYCARD;PRPSAP2;PSMA4;BIN1;MGAT3;IRF7;CD37",0,0
"45","Epirubicin-2.7 mg/kg in Saline-Rat-Heart-5d-up","13/288",0.000175688769280864,0.030749438819024,0,0,3.30687830687831,28.5939037191557,"NPM1;WARS;STAT1;TAP1;USP18;IFIT3;CTSS;ZFP36L2;PSMB10;PSMB9;CXCL11;PPM1B;GBP2",0,0
"46","Hydrocortisone-56 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","13/288",0.000175688769280864,0.0300809727577409,0,0,3.30687830687831,28.5939037191557,"SP110;STAT1;TAP1;UBE2L6;IFI35;IFIT1;USP18;IFIT3;CTSS;PSMB10;IFIT2;PSMB9;IRF7",0,0
"47","Cytarabine-487 mg/kg in Saline-Rat-Spleen-1d-up","14/329",0.000184135835940494,0.0308564647631346,0,0,3.11744992596056,26.8095607011534,"CD53;NPM1;LY86;LYZ;ETS1;CTSS;PSMB10;PSMB9;PYCARD;CXCL10;PSMA4;BIN1;CD37;GBP2",0,0
"48","N-Nitrosodiethylamine-34 mg/kg in Saline-Rat-Spleen-3d-up","14/332",0.000202167938325455,0.0331723892135684,0,0,3.08928019771393,26.2786896142027,"CD53;NPM1;LYZ;ETS1;CTSS;ZFP36L2;PSMB10;PSMB9;PYCARD;CXCL10;CXCL11;PRPSAP2;MGAT3;GBP2",0,0
"49","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-1d-up","14/333",0.000208507705207631,0.0335144221676593,0,0,3.08000308000308,26.1046725555585,"NPM1;SP110;STAT1;UBE2L6;IFI35;IFIT1;USP18;IFIT3;CTSS;PSMB10;IFIT2;MGAT3;IRF7;PTPN6",0,0
"50","Sulindac-132 mg/kg in Corn Oil-Rat-Heart-3d-up","14/334",0.000215018144724892,0.033869658157065,0,0,3.07078151389529,25.9320993070116,"CD53;NPM1;WARS;LYZ;USP18;IFIT3;CTSS;ZFP36L2;PSMB10;IFIT2;PSMB9;CXCL10;IRF7;GBP2",0,0
"51","Busulfan-9 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","14/335",0.000221703033889062,0.0342379038217696,0,0,3.06161500191351,25.7609544792221,"NPM1;TAP1;UBE2L6;IFIT1;LYZ;IFIT3;CTSS;PSMB10;PSMB9;PYCARD;CEACAM1;PSMA4;CDC42EP3;IRF7",0,0
"52","Aztreonam-1100 mg/kg in CMC-Rat-Spleen-5d-up","13/296",0.000229549138855517,0.034767865723578,0,0,3.21750321750322,26.9607253498144,"CD53;NPM1;SP110;LY86;LYZ;ETS1;CTSS;PSMB9;PYCARD;CXCL10;PSMA4;IRF7;CD37",0,0
"53","Prochlorperazine-85 mg/kg in CMC-Rat-Heart-1d-up","13/297",0.00023718444061882,0.0352465029115816,0,0,3.20666987333654,26.7650232131932,"NPM1;WARS;STAT1;GMPR;LYZ;CTSS;ZFP36L2;PSMB10;PSMB9;CXCL10;CXCL11;PPM1B;GBP2",0,0
"54","Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","13/300",0.000261409344331423,0.0381270369621165,0,0,3.17460317460317,26.1886444767048,"CD53;NPM1;LY86;LYZ;USP18;IFIT3;CTSS;PSMB10;IFIT2;PSMB9;PYCARD;MGAT3;IRF7",0,0
"55","NN-Dimethylformamide-140 mg/kg in Saline-Rat-Spleen-1d-up","13/300",0.000261409344331423,0.0374338181082598,0,0,3.17460317460317,26.1886444767048,"CD53;NPM1;LY86;IFIT1;CTSS;NFKB1;PSMB9;PCMTD2;CXCL10;CXCL11;PRPSAP2;BIN1;MGAT3",0,0
"56","33'5-Triiodo-L-Thyronine-0.1 mg/kg in PEG400-Rat-Heart-1d-dn","13/302",0.000278709435177605,0.0391984912760503,0,0,3.15357931251971,25.8131213175847,"GAMT;WARS;STAT1;UBE2L6;LYZ;USP18;CTSS;PSMB10;PSMB9;CXCL11;EHD4;IRF7;GBP2",0,0
"57","Cytarabine-23 mg/kg in Saline-Rat-Spleen-0.25d-up","14/344",0.000290372176314516,0.040122302818476,0,0,2.98151460942159,24.2824898365921,"CD53;NPM1;LY86;LYZ;ETS1;CTSS;ZFP36L2;CXCL10;PSMA4;BIN1;ALB;CD37;SLC15A3;GBP2",0,0
"58","Doxorubicin-3 mg/kg in Saline-Rat-Spleen-3d-up","13/305",0.000306490681560832,0.0416193208271226,0,0,3.12256049960968,25.2625236714694,"CD53;NPM1;LYZ;ETS1;CTSS;ZFP36L2;NFKB1;PSMB9;PCMTD2;CXCL10;CXCL11;MGAT3;GBP2",0,0
"59","Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Spleen-3d-up","12/267",0.000322815523686265,0.0430931366873394,0,0,3.29258756225048,26.4672330970871,"CD53;CXCL11;SP110;FNBP1;MGAT3;IRF7;CD37;PTPN6;LYZ;ETS1;IFIT3;ZFP36L2",0,0
"60","Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-1d-up","13/307",0.000326296590898396,0.0428318658319294,0,0,3.10221808593144,24.9036879235985,"CD53;SP110;TAP1;USP18;IFIT3;CTSS;PSMB10;IFIT2;CEACAM1;MGAT3;IRF7;CD37;PTPN6",0,0
"61","Thioacetamide-200 mg/kg in Saline-Rat-Liver-1d-up","13/307",0.000326296590898396,0.0421297040969798,0,0,3.10221808593144,24.9036879235985,"CD53;NPM1;UBE2L6;LYZ;USP18;IFIT3;CTSS;PSMB10;PSMB9;CXCL10;PSMA4;ALB;IRF7",0,0
"62","Digoxin-11 mg/kg in Corn Oil-Rat-Heart-1d-up","13/308",0.000336602153292317,0.0427593316021015,0,0,3.09214594928881,24.7266817533812,"WARS;STAT1;IFIT1;USP18;IFIT3;PSMB10;IFIT2;PSMB9;PCMTD2;MGAT3;IRF7;ME3;GBP2",0,0
"63","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","13/308",0.000336602153292317,0.0420806120528618,0,0,3.09214594928881,24.7266817533812,"CD53;NPM1;LY86;LYZ;ETS1;CTSS;ZFP36L2;PYCARD;CXCL10;PRPSAP2;PSMA4;CD37;PTPN6",0,0
"64","Leflunomide-30 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","13/309",0.000347183926981177,0.0427253220141211,0,0,3.0821390044691,24.5512586515846,"CD53;NPM1;LY86;LYZ;IFIT3;CTSS;ZFP36L2;PSMB10;PSMB9;CEACAM1;PSMA4;CDC42EP3;PTPN6",0,0
"65","Rofecoxib-3 mg/kg in Corn Oil-Rat-Liver-1d-up","14/352",0.000366011830198661,0.0443493719176101,0,0,2.91375291375291,23.0560748896798,"GAMT;CD53;NPM1;STAT1;LY86;UBE2L6;LYZ;CTSS;PSMB10;PSMB9;CXCL10;PSMA4;GBP2;MYD88",0,0
"66","Fludrocortisone Acetate-125 mg/kg in CMC-Rat-Liver-1d-up","12/273",0.000394431399831579,0.0470688137132351,0,0,3.22022300044278,25.2403182360501,"CXCL10;CXCL11;SP110;STAT1;IRF7;TAP1;UBE2L6;IFIT1;USP18;IFIT3;IFIT2;PSMB9",0,0
"67","Amiodarone-147 mg/kg in CMC-Rat-Liver-3d-up","13/314",0.000404448211394155,0.0475437927304532,0,0,3.03306035790112,23.697260724375,"GAMT;CD53;NPM1;STAT1;LY86;UBE2L6;USP18;CTSS;PSMB10;PSMB9;ATRN;PSMA4;IRF7",0,0
