"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"11","imatinib homo sapiens gpl96 gds3049 chdir up","133/2351",9.56787012541217e-19,6.07124849776154e-17,0,0,2.17583352419592,90.2768693698497,"MTCH2;HJURP;BUB1B;ENO1;BZW2;MKI67;CDC20;KIAA0930;LGALS1;RPS6KA5;PNP;C3AR1;GRB10;NEK2;GTSE1;FADS1;MATK;PGD;RUNX3;PDIA5;SAP30;MTHFD2;ADAM9;VDAC1;KIF20A;FKBP5;CDCA3;SH2D2A;AK2;NCAPG;CDCA8;LPL;AK4;MRPL15;HMMR;SLC1A5;MRPL12;NCAPH;PRDX3;CCNB2;CCNB1;RRAS;KIF3A;PDGFD;PRDX1;PCK2;CD163;STIL;EGR3;YES1;IDH1;PLK1;FN1;PYCR1;DHCR24;CDC6;ERAL1;NET1;MARCH1;TPX2;AIMP2;G6PC3;KIF18B;CDK1;IGKV1D-8;SDC1;SPATS2L;NDUFAF3;NDUFAF1;ITM2A;EZH2;EIF4G1;TOP2A;KIF14;MCM10;KIF11;OPLAH;LMNB1;AKAP12;ME1;TIMP1;CEP55;CBR1;TPI1;CERS6;GSTO1;KIF23;NME1;CCNA2;TGFBR3;ASPM;SLCO4A1;CKS2;CRY1;BIRC5;CHI3L1;KIF2C;BCAT1;FH;SLC43A3;CAPG;ACVR1B;HSD17B10;AURKB;BEGAIN;AURKA;CDC45;PSMB2;CAMK2N1;NRIP1;PDSS1;CCT8;WASF1;MAPK6;LDLR;SEC23B;BUB1;CCT5;NTRK1;TIMM8B;SLC16A1;RRM2;SORT1;CDC42BPA;FAH;MPP6;CENPF;PER3;SCD;SPRY2;PLP2;TRIP13;CDKN3",3.7593984962406,5
"12","imatinib homo sapiens gpl96 gds3043 chdir up","230/5369",4.40860229077772e-18,2.56433699913571e-16,0,0,1.64763528518418,65.844406022992,"ITSN1;ENO1;IKZF2;MKI67;SLC4A4;MILR1;CDC20;KIAA0930;ALCAM;LGALS1;RPS6KA5;PNP;C3AR1;GTSE1;SLC35A5;SIL1;TSPYL1;PAQR4;MYO7A;RNASE1;MTHFD2;CTAGE9;VDAC1;KIF20A;LAP3;CES1;CDCA3;SHMT1;SH2D2A;TWF2;NCAPG;CDCA8;AGAP1;HPR;MRPL15;MRPL12;NCAPH;PRDX3;RRAS;PDGFD;PRDX1;RAB11FIP5;PCK2;HLA-DRB6;ST14;EGR3;FER1L4;YES1;PLK1;ERLIN1;FN1;PYCR1;CDC6;NETO2;ERAL1;ALOX15B;NET1;HTR7P1;TPX2;AIMP2;SMTN;SDC1;SPATS2L;NDUFAF3;NDUFAF1;ITM2A;EZH2;CDKN1C;TOP2A;PTPRS;PTPRO;KIF14;KIF11;MS4A4A;KIF15;AKAP12;SPTLC2;NKIRAS2;FLVCR2;TSPO;TIMP1;DLGAP5;CEP55;CCR3;CBR1;TPI1;MME;RMI1;GSTO1;KIF23;DYNLL1;TUBG1;MLF1;DUSP7;CIT;NME1;HADHA;NCR3;SLCO4A1;KIFC1;CKS2;MZB1;PPARG;KIF2C;FH;SLC43A3;CAPG;TYMS;PAPSS1;BEGAIN;PSMB7;PSMB2;CAMK2N1;CCT8;LDLR;CCT5;SLC16A1;SORT1;LHFPL2;FAH;MPP6;CENPF;PER3;PLP2;CLC;TRIP13;CDKN3;ZNF574;SCARB2;MTCH2;HJURP;BUB1B;BZW2;ADORA3;GRB10;NEK2;FADS1;MATK;KCTD3;SDHD;PGD;CDC25A;PDIA5;SAP30;TPST1;ADAM9;FKBP5;CALCRL;TROAP;AK2;RHOBTB3;PSEN2;LPL;AK4;HMMR;SLC1A5;CCNB2;CCNB1;KIF3A;MYH11;H1FX;TPPP;STIL;IDH1;TNFRSF10C;GGH;DHCR24;MARCH1;G6PC3;KIF18B;KIF4A;CDK1;IGKV3-20;EIF4G1;BMPR1A;FLT1;FLT3;MCM10;LAMC1;OPLAH;LMNB1;EXO1;ADAMTS1;ME1;MYBL1;GPX1;CERS6;NRG1;UPK3B;CCNA2;TGFBR3;ASPM;ESPL1;CRY1;BIRC5;ANG;BCAT1;GAPDH;TMEM45A;LAMA2;ZBTB43;TTK;ACVR1B;HSD17B10;AURKB;NCALD;AURKA;CDC45;NRIP1;RBBP8;PDSS1;WASF1;S1PR5;MAPK6;SEC23B;SEC11A;BUB1;NTRK1;TIMM8B;POLQ;RRM2;SPAG5;NAGA;CDC42BPA;MERTK;SHCBP1;CLCN4;SCD;SPRY2;RPL26L1",4.34782608695652,10
"13","estradiol homo sapiens gpl570 gse5102 chdir up","126/2315",2.31445298772959e-16,1.24268321956558e-14,0,0,2.09337099185911,75.3659362511102,"BUB1B;ENO1;BZW2;MKI67;CDC20;NEK2;GTSE1;PGD;SAP30;MTHFD2;MT1F;AMPH;KIF20A;LAP3;FKBP5;CES1;MT1E;COPB2;CDCA3;SDC4;MAOA;SHMT1;TROAP;AK2;RHOBTB3;NCAPG;CDCA8;AGAP1;AK4;MRPL15;HMMR;SLC1A5;MRPL12;PKMYT1;NCAPH;PRDX3;SULT1A1;CCNB2;CCNB1;PRDX1;ERI2;H1FX;MPDU1;STIL;GSTM1;UBE2C;PLK1;PYCR1;GGH;CDC6;NETO2;ERAL1;ZWINT;TPX2;AIMP2;MAFB;KIF18B;MAFG;KIF4A;PPT1;CDK1;C5ORF30;EIF4G1;TOP2A;HEXB;KIF14;MCM10;KIF11;LMNB1;HK1;MYBL2;TK1;MYBL1;CEP55;CBR1;RMI1;GSTO1;KIF23;TUBG1;MLF1;DUSP7;CIT;NME1;HADHB;CCNA2;HADHA;ASPM;ESPL1;SLCO4A1;NDUFS4;CKS2;BIRC5;KIF2C;DTL;MCM2;TMEM45A;FH;SLC43A3;HSD17B4;TTK;TYMS;ACVR1B;ARNTL2;AURKB;AURKA;PSMB7;CDC45;PSMB2;AP2S1;RBBP8;E2F2;PDSS1;CCT8;LDLR;BUB1;CCT5;POLQ;SLC16A1;RRM2;SPAG5;AKR1C3;SHCBP1;CENPF;TRIP13;RPL26L1;CDKN3",3.96825396825397,5
"14","cyclosporine homo sapiens gpl570 gse15935 chdir up","53/581",1.78599347754922e-15,8.90445319520968e-14,0,0,3.50853965311797,119.145801861241,"TOP2A;SCARB2;GLDC;HEXB;CTNND1;PTPRO;HP;LAMC1;ASGR2;LGALS3;ALCAM;FADS1;CTSB;TPI1;CERS6;ASPM;ZNF91;ESPL1;CAT;ADAM9;MCM2;CES1;CEBPA;SDC4;SLC1A3;AK4;HPR;TYMS;ACVR1B;AURKA;CCNB2;H1FX;METTL7A;A2M;SLC16A1;OPN3;RRM2;SPAG5;UBE2C;GALNT2;IDH1;ERLIN1;FN1;DHCR24;DERA;TPX2;CENPF;H1F0;SCD;MGAT4A;RAB13;PPT1;CDK1",5.66037735849057,3
"15","imatinib homo sapiens gpl96 gds3046 chdir up","88/1376",2.48581302484983e-15,1.15673166089679e-13,0,0,2.45974955277281,82.7168923915096,"TOP2A;HJURP;KIF14;BUB1B;MCM10;ENO1;KIF11;BZW2;MKI67;LMNB1;CDC20;KIAA0930;LGALS1;PNP;GRB10;ME1;NEK2;TIMP1;GTSE1;DLGAP5;CEP55;FADS1;TPI1;PGD;PDIA5;SAP30;NME1;CCNA2;ASPM;MTHFD2;SLCO4A1;CKS2;CRY1;BIRC5;VDAC1;KIF2C;KIF20A;BCAT1;FH;CDCA3;AK2;NCAPG;CDCA8;AK4;CAPG;MRPL15;HMMR;SLC1A5;MRPL12;ACVR1B;AURKB;CCNB1;CDC45;PRDX1;NRIP1;PDSS1;MAPK6;LDLR;SEC23B;CCT5;PCK2;NTRK1;POLQ;SLC16A1;YES1;RRM2;SORT1;PLK1;FN1;DHCR24;ERAL1;CDC42BPA;MPP6;NET1;TPX2;AIMP2;CENPF;G6PC3;SCD;CDK1;SPATS2L;NDUFAF3;NDUFAF1;TRIP13;ITM2A;EZH2;CDKN3;EIF4G1",3.40909090909091,3
"16","rosiglitazone homo sapiens gpl570 gds2453 chdir down","43/403",4.04224489683245e-15,1.76342933624316e-13,0,0,4.10383661004008,136.009255216494,"C1QB;SCARB2;HEXB;CTSZ;HSD17B4;LPL;CAPG;PLD3;MS4A4A;KIAA0930;SCPEP1;RAB20;GPNMB;CREG1;MGAT1;LTA4H;TIMP1;SEC11A;CTSD;LAIR1;CTSB;MSR1;ST14;GPX1;OPN3;GSTO1;IDH1;ANXA5;CD180;FN1;PGD;HADHB;HADHA;MAFB;OAS1;SCD;PLBD1;MMP19;ADAM9;ANXA2P2;LAP3;IL7R;BLVRA",6.97674418604651,3
"17","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","49/525",9.13826725141509e-15,3.75206502440455e-13,0,0,3.58974358974359,116.043148329363,"TOP2A;MTCH2;HEXB;BUB1B;SLC4A4;CDC20;C3AR1;ME1;DLGAP5;CEP55;FADS1;CTSB;CCR2;GSTO1;IL18;KIF23;RENBP;DUSP7;CCNA2;PLBD1;PPARG;ANG;KIF20A;C1QA;MAOA;AK2;HTRA1;TTK;HMMR;AURKB;CCNB2;CCNB1;GPNMB;PDGFC;UAP1L1;BUB1;SLC16A1;RRM2;UBE2C;PLK1;IFI44;CXCL10;TPX2;KIF18B;TCN2;SCD;KIF4A;CDK1;CDKN3",0,0
"18","imatinib homo sapiens gpl96 gds3047 chdir up","75/1137",8.2834286255143e-14,3.21212954478277e-12,0,0,2.53704079561599,76.42057624828,"TOP2A;HJURP;KIF14;ENO1;KIF11;BZW2;MKI67;OPLAH;LMNB1;CDC20;PNP;GRB10;ME1;NEK2;TIMP1;GTSE1;CEP55;FADS1;TPI1;MATK;PGD;TUBG1;PDIA5;SAP30;NME1;CCNA2;ASPM;ESPL1;MTHFD2;SLCO4A1;CKS2;VDAC1;KIF2C;KIF20A;BCAT1;FKBP5;SH2D2A;AK2;CDCA8;AK4;CAPG;HMMR;SLC1A5;MRPL12;ACVR1B;AURKB;CCNB1;LDLR;SEC23B;CCT5;PCK2;NTRK1;SLC16A1;YES1;RRM2;SORT1;PLK1;FN1;DHCR24;ERAL1;CDC42BPA;MPP6;NET1;TPX2;AIMP2;CENPF;G6PC3;SCD;SPATS2L;SPRY2;NDUFAF1;TRIP13;ITM2A;CDKN3;EIF4G1",4,3
"19","vitamin c homo sapiens gpl6884 gse16590 chdir up","68/971",8.44887561556997e-14,3.10385009456202e-12,0,0,2.69349599936624,81.0800419638764,"TOP2A;HJURP;KIF11;BZW2;CDC20;LGALS1;TK1;DLGAP5;FADS1;CTSB;GPX1;ANXA2;RMI1;GSTO1;TPM2;ANXA5;DYNLL1;NME1;CCNA2;KIFC1;COL6A2;CKS2;MT1F;VDAC1;KIF20A;LAP3;GAPDH;MCM2;MT1E;NCAPG;CDCA8;AK4;TTK;HMMR;SLC1A5;MRPL12;PTGS2;TYMS;AURKB;AURKA;CCNB2;RRAS;PRDX1;AP2S1;RBBP8;H1FX;CCT8;LDLR;BUB1;LAIR1;PCK2;CA11;FZD2;UBE2C;IDH1;CYBRD1;MPP6;KLF2;DERA;NET1;TPX2;H1F0;G6PC3;SCD;CDK1;SPATS2L;RPL26L1;EIF4G1",2.94117647058824,2
"20","estradiol homo sapiens gpl6947 gse27375 chdir up","44/463",1.21396751502667e-13,4.23674662744308e-12,0,0,3.65509220800798,108.70139060574,"TOP2A;CDCA3;HJURP;NCAPG;CDCA8;AK4;MCM10;MRPL12;PKMYT1;TYMS;PRSS23;AURKB;LMNB1;CDC20;CDC45;PNP;PSMB2;ORC1;EXO1;NRIP1;RBBP8;PDSS1;TK1;JAK2;CTSD;CEP55;POLQ;RRM2;RMI1;PLK1;TUBG1;CDC25A;NME1;CCNA2;CENPF;CDK1;BIRC5;SPATS2L;KIF2C;TRIP13;EZH2;CDKN3;FKBP5;GALK1",2.27272727272727,1
"21","fluorouracil homo sapiens gpl550 gds846 chdir up","18/70",1.46273968522862e-13,4.86186809661702e-12,0,0,9.89010989010989,292.285335509911,"SLC43A3;GGH;G0S2;MCM10;KIF11;BRCA2;MKI67;CORO2B;SHCBP1;ZWINT;AKAP12;CCNA2;TPX2;CCNB1;CKS2;CDK1;MCM2;CDKN3",5.55555555555556,1
"22","trovafloxacin homo sapiens gpl96 gse9166 chdir up","169/3831",1.62036769140498e-13,5.1409847663667e-12,0,0,1.69668493865831,49.9689885800806,"SCARB2;CYFIP1;MTCH2;STEAP3;GLDC;ITSN1;CTNND1;CPNE6;HDLBP;ENO1;ICAM5;IKZF2;LIPA;SLC4A4;EPS8;LGALS3;IGHG1;ALCAM;STS;LGALS1;ADORA3;GRB10;VSIG4;SLC35A5;UNC13B;IGFBP3;SDHD;PGD;TEX2;RNASE1;SAP30;SIGIRR;BIN1;MTHFD2;CLDN7;ADPRH;CTAGE9;VDAC1;FKBP9;KANK3;COPB2;ABCB1;KLRB1;MAOA;SHMT1;LPL;MRPL15;HMMR;PKMYT1;PLD3;PRDX3;SULT1A1;SNX3;IGLV1-40;COMMD9;RRAS;PRDX1;MYO6;PDGFC;CLTCL1;MYH11;LTA4H;ATP6V1F;CD163;YES1;SRD5A1;IDH1;ERLIN1;FN1;ARHGAP29;DHCR24;ERAL1;CORO2B;ALOX15B;DERA;AIMP2;GRHPR;SMTN;H1F0;MAFB;G6PC3;STT3A;ECHDC3;ANXA2P2;NDUFAF1;GALK1;BMPR1A;PTPRO;LAMC1;PRSS23;MS4A4A;HK1;AKAP12;HEBP1;SPR;ME1;TSPO;TK2;MYBL2;CAMP;CTSB;CCR2;CBR1;ANXA2;MYOF;ANXA5;IL18;DYNLL1;TUBG1;HADHB;ARL4C;HADHA;NCR3;TBC1D2;TFDP2;OAS1;KIFC1;CAT;CKS2;MZB1;CRY1;ITGA7;PPARG;BCAT1;GAPDH;IGLV3-19;BLVRA;MCM2;C1QB;LAMA2;SLC43A3;HSD17B4;CAPG;CRIP2;NOL3;TYMS;ACVR1B;AGPAT2;PAPSS1;AURKA;CDC45;GPNMB;IGKC;CAMK2N1;CCL4;E2F1;RBBP8;METTL7A;MAPK6;SEC23B;CCT5;CA11;GDF11;SLC16A1;RRM2;SORT1;SEMA4C;G0S2;KIR3DL1;LHFPL2;CDC42BPA;LILRB5;GSTZ1;MYO1E;P2RX4;CLCN4;SCD;RAB13;PLP2",1.18343195266272,2
