"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"15","imatinib homo sapiens gpl96 gds3043 chdir up","42/5369",4.38440844145868e-17,2.04021139475877e-15,0,0,3.12907431551499,117.859374818884,"PARPBP;TROAP;NCAPG2;NUDT1;HJURP;KIF14;BUB1B;NCAPG;KIF11;MKI67;FOXM1;KIF15;AURKA;CDC20;CHEK1;STMN1;BUB1;DLGAP5;PLK4;POLQ;GINS2;RFC3;STIL;SPAG5;RMI1;PLK1;CDC6;SHCBP1;NDC80;CCNA2;ASPM;CENPE;CENPF;KIF18B;KIFC1;POLE2;KIF4A;BIRC5;KIF2C;KIF20A;TRIP13;EZH2",2.38095238095238,1
"16","estradiol homo sapiens gpl570 gse23610 chdir up","35/3327",7.68345688962194e-17,3.35190806809757e-15,0,0,4.20799519086264,156.137144054237,"NCAPG2;BUB1B;NCAPG;KIF11;MKI67;AURKA;CDC20;CHEK1;MYBL2;TK1;PLK4;POLQ;GINS2;RFC3;STIL;LIG1;RMI1;CDC6;SHCBP1;NDC80;CCNA2;DHFR;ASPM;CENPE;CENPF;RAD51;KIF18B;KIFC1;POLE2;BIRC5;CENPM;KIF2C;TRIP13;DTL;EZH2",2.85714285714286,1
"17","estradiol homo sapiens gpl570 gds3315 chdir down","8/54",8.08112821487642e-13,3.31801617293161e-11,0,0,59.2592592592593,1650.01924240492,"RAD51;CHEK1;NCAPG;TK1;CDC6;DTL;SHCBP1;KIF15",0,0
"18","sorafenib homo sapiens gpl6244 gse35907 chdir up","10/144",2.19199839917479e-12,8.50008268124447e-11,0,0,27.7777777777778,745.727985476292,"GINS2;PLK1;KIF14;KIF20A;CDC6;MKI67;FOXM1;DTL;DLGAP5;KIF15",0,0
"19","imatinib homo sapiens gpl96 gds3045 chdir up","33/4070",3.31529004416116e-12,1.21793286885499e-10,0,0,3.24324324324324,85.7269491945412,"TROAP;NCAPG2;HJURP;KIF14;BUB1B;NCAPG;KIF11;MKI67;AURKA;CDC20;STMN1;BUB1;DLGAP5;PLK4;POLQ;RFC3;STIL;SPAG5;PLK1;CDC6;NDC80;CCNA2;ASPM;CENPE;CENPF;KIF18B;KIFC1;KIF4A;BIRC5;KIF2C;KIF20A;TRIP13;EZH2",3.03030303030303,1
"20","dactinomycin mus musculus gpl6246 gse21233 chdir up","26/2478",1.39798488097179e-11,4.87896723459154e-10,0,0,4.19693301049233,104.895643106111,"TROAP;HJURP;KIF14;BUB1B;NCAPG;KIF11;MKI67;KIF15;AURKA;CDC20;STMN1;BUB1;PLK4;RFC3;STIL;LIG1;PLK1;SHCBP1;NDC80;CCNA2;ASPM;CENPF;KIF18B;BIRC5;ASF1A;EZH2",3.84615384615385,1
"21","imatinib homo sapiens gpl96 gds3042 chdir up","28/3004",2.32745440956577e-11,7.73601513274716e-10,0,0,3.72836218375499,91.2839553474241,"HJURP;KIF14;BUB1B;NCAPG;KIF11;MKI67;KIF15;AURKA;CDC20;BUB1;DLGAP5;POLQ;RFC3;STIL;SPAG5;PLK1;CDC6;CCNA2;ASPM;CENPE;CENPF;KIF18B;KIFC1;BIRC5;KIF2C;KIF20A;TRIP13;EZH2",3.57142857142857,1
"22","imatinib homo sapiens gpl96 gds3046 chdir up","20/1376",3.16064109531634e-11,1.00278522024128e-09,0,0,5.81395348837209,140.567797311907,"POLQ;RFC3;PLK1;HJURP;KIF14;BUB1B;NCAPG;KIF11;MKI67;CDC20;CCNA2;ASPM;CENPE;CENPF;BIRC5;KIF2C;KIF20A;TRIP13;DLGAP5;EZH2",5,1
"23","methotrexate homo sapiens gpl570 gse11440 chdir up","22/1899",1.82948752909128e-10,5.55209693611181e-09,0,0,4.63401790416008,103.903092344007,"RFC3;SPAG5;NCAPG2;PLK1;BUB1B;NCAPG;CDC6;AURKA;CDC20;CCNA2;ASPM;CENPE;RAD51;KIF4A;CHEK1;BIRC5;MYBL2;KIF2C;TK1;KIF20A;BUB1;EZH2",0,0
"24","imatinib homo sapiens gpl96 gds3049 chdir up","24/2351",2.44760381487008e-10,7.11844776158049e-09,0,0,4.08336877924288,90.3679785706935,"RFC3;STIL;NCAPG2;PLK1;HJURP;KIF14;BUB1B;NCAPG;KIF11;CDC6;MKI67;AURKA;CDC20;CCNA2;ASPM;CENPE;CENPF;KIF18B;BIRC5;KIF2C;KIF20A;TRIP13;BUB1;EZH2",4.16666666666667,1
"25","doxorubicin homo sapiens gpl550 gds848 chdir down","8/113",3.55932085380022e-10,9.93762382381021e-09,0,0,28.3185840707965,616.107077513066,"ASPM;GINS2;CENPE;CENPF;KIF4A;BIRC5;KIF15;AURKA",12.5,1
"26","sirolimus homo sapiens gpl96 gds2494 chdir up","13/533",4.25892671699113e-10,1.14335801863839e-08,0,0,9.75609756097561,210.50569508069,"PLK1;HJURP;NCAPG;NDC80;AURKA;CDC20;DHFR;CENPF;KIFC1;BIRC5;KIF2C;KIF20A;DTL",7.69230769230769,1
"27","bleomycin mus musculus gpl6885 gse37635 chdir up","8/132",1.23605483467922e-09,3.19543064668924e-08,0,0,24.2424242424242,497.244633073159,"CDC20;KIF18B;SPAG5;PLK1;BIRC5;KIF2C;TK1;AURKA",0,0
"28","etoposide homo sapiens gpl10558 gse33990 chdir up","13/635",3.5515678083319e-09,8.85355117934168e-08,0,0,8.18897637795276,159.323714666093,"PLK1;NCAPG;SHCBP1;AURKA;CDC20;CCNA2;ASPM;CENPE;CENPF;BIRC5;KIF20A;BUB1;DLGAP5",7.69230769230769,1
"29","doxorubicin homo sapiens gpl10558 gse42531 chdir up","17/1301",7.60418484982846e-09,1.8302486293725e-07,0,0,5.22674865488086,97.7118034595216,"RFC3;PLK1;HJURP;KIF14;BUB1B;KIF11;NDC80;KIF15;CDC20;CCNA2;CENPE;CENPF;POLE2;CHEK1;KIF20A;TRIP13;DLGAP5",5.88235294117647,1
"30","decitabine homo sapiens gpl96 gse19610 chdir down","7/112",1.17000210100974e-08,2.72220488834932e-07,0,0,25,456.591879985237,"PLK4;POLQ;KIF11;TRIP13;MKI67;KIF15;EZH2",0,0
"31","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","11/525",5.43347421321277e-08,1.22340806478145e-06,0,0,8.38095238095238,140.197426254971,"CDC20;CCNA2;KIF18B;KIF4A;STMN1;PLK1;BUB1B;KIF20A;BUB1;DLGAP5;NDC80",0,0
"32","vitamin c homo sapiens gpl6884 gse16590 chdir up","14/971",6.7178003527011e-08,1.46532020193293e-06,0,0,5.76725025746653,95.2514437077458,"GINS2;RMI1;HJURP;NCAPG;KIF11;AURKA;CDC20;CCNA2;KIFC1;STMN1;TK1;KIF20A;BUB1;DLGAP5",0,0
"33","tamoxifen homo sapiens gpl6480 gse12665 chdir up","6/97",1.488577309857e-07,3.14856655236421e-06,0,0,24.7422680412371,388.955253098638,"ASPM;CENPF;KIF18B;SPAG5;KIFC1;CENPM",16.6666666666667,1
"34","alitretinoin homo sapiens gpl6480 gse43090 chdir up","34/6780",8.73282711946249e-07,1.79279803805436e-05,0,0,2.00589970501475,27.9843198108925,"PARPBP;TROAP;NUDT1;NCAPG;KIF11;MKI67;KIF15;CHEK1;STMN1;TK1;BUB1;DLGAP5;PLK4;POLQ;GINS2;LIG1;SPAG5;RMI1;PLK1;NDC80;DHFR;ASPM;CENPE;CENPF;RAD51;KIF18B;KIFC1;POLE2;BIRC5;CENPM;KIF2C;KIF20A;DTL;EZH2",2.94117647058824,1
"35","irinotecan rattus norvegicus gpl1355 gds3466 chdir down","8/313",9.97756644489742e-07,1.98981182243954e-05,0,0,10.223642172524,141.267797403872,"ASPM;CENPF;BUB1B;KIF11;KIF20A;BUB1;KIF15;AURKA",12.5,1
"36","doxorubicin homo sapiens gpl96 gse2715 chdir up","6/193",8.3395745956056e-06,0.000161695085214798,0,0,12.4352331606218,145.423813686413,"CDC20;CCNA2;PLK1;BIRC5;KIF20A;AURKA",0,0
"37","doxorubicin homo sapiens gpl6947 gse25741 chdir up","27/4965",9.25651917121349e-06,0.000174622983283973,0,0,2.17522658610272,25.2112730669969,"PARPBP;TROAP;NUDT1;KIF14;BUB1B;NCAPG;KIF11;KIF15;AURKA;CDC20;CHEK1;STMN1;BUB1;DLGAP5;POLQ;STIL;SPAG5;PLK1;NDC80;CCNA2;ASPM;CENPE;CENPF;KIFC1;KIF4A;KIF20A;TRIP13",3.7037037037037,1
"38","fluorouracil homo sapiens gpl550 gds845 chdir up","5/128",1.66968306208826e-05,0.000306694415088843,0,0,15.625,171.879556870834,"CDC20;PLK4;KIF14;NCAPG;NDC80",0,0
"39","fluorouracil homo sapiens gpl550 gds848 chdir down","5/129",1.73375701102504e-05,0.000310298049665506,0,0,15.5038759689922,169.963329123743,"GINS2;BIRC5;TK1;CDC6;DTL",0,0
"40","imatinib homo sapiens gpl96 gds3047 chdir up","12/1137",1.74493299858901e-05,0.000304490808253783,0,0,4.22163588390501,46.2531263589533,"CDC20;CCNA2;ASPM;CENPF;PLK1;HJURP;KIF14;KIF2C;KIF11;KIF20A;TRIP13;MKI67",8.33333333333333,1
"41","fluorouracil homo sapiens gpl550 gds846 chdir up","4/70",2.80591028791298e-05,0.000477689117308112,0,0,22.8571428571429,239.570227550211,"CCNA2;KIF11;MKI67;SHCBP1",0,0
"42","carboplatin homo sapiens gpl570 gse13525 chdir down","6/278",6.49884718624415e-05,0.00108004650857105,0,0,8.63309352517986,83.2342503000907,"ASPM;PLK1;KIF14;KIF20A;KIF15;AURKA",0,0
"43","cisplatin homo sapiens gpl201 gse6410 chdir up","4/87",6.60236323201855e-05,0.00107173245022069,0,0,18.3908045977011,177.020649463368,"CDC20;GINS2;KIF20A;AURKA",0,0
"44","tretinoin homo sapiens gpl6244 gds4180 chdir up","33/7676",6.92973672199182e-05,0.00109930823453416,0,0,1.7196456487754,16.4692246084927,"PARPBP;HJURP;KIF11;MKI67;FOXM1;KIF15;AURKA;CDC20;CHEK1;MYBL2;BUB1;DLGAP5;PLK4;POLQ;GINS2;RFC3;STIL;RMI1;PLK1;NDC80;CCNA2;ASPM;CENPE;CENPF;RAD51;KIF18B;KIFC1;POLE2;KIF20A;TRIP13;DTL;ASF1A;EZH2",3.03030303030303,1
"45","cyclophosphamide homo sapiens gpl6244 gse42913 chdir up","3/43",0.000169088613879475,0.0026227522775083,0,0,27.906976744186,242.374538734286,"POLQ;CDC6;DTL",0,0
"46","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","9/820",0.000173080916572546,0.00262631477755733,0,0,4.39024390243902,38.0272010354485,"CDC20;CCNA2;ASPM;RAD51;CHEK1;STMN1;KIF11;KIF20A;MKI67",0,0
"47","paclitaxel homo sapiens gpl570 gse39042 chdir up","15/2216",0.000228907011942307,0.00339951264544107,0,0,2.70758122743682,22.6954730097363,"GINS2;RFC3;LIG1;RMI1;NUDT1;KIF15;DHFR;RAD51;POLE2;CHEK1;STMN1;CENPM;MYBL2;TK1;DTL",0,0
"48","cyclophosphamide mus musculus gpl13209 gds4004 chdir down","3/52",0.00029804795446081,0.00433411400445094,0,0,23.0769230769231,187.344373001442,"LIG1;BUB1B;TK1",0,0
"49","rosiglitazone mus musculus gpl7202 gse19896 chdir up","15/2331",0.000398548735830673,0.00567728607366959,0,0,2.57400257400257,20.14847044792,"POLQ;STIL;HJURP;KIF14;KIF11;KIF15;CDC20;DHFR;ASPM;CHEK1;BIRC5;CENPM;TK1;KIF20A;DLGAP5",0,0
"50","isotretinoin homo sapiens gpl8300 gds3215 chdir up","4/153",0.000576799425644711,0.00805211998200017,0,0,10.4575163398693,77.9923238458105,"DHFR;SPAG5;CDC6;AURKA",0,0
"51","cisplatin homo sapiens gpl6883 gse47980 chdir down","5/301",0.000909156939882566,0.0124429714517261,0,0,6.64451827242525,46.5315138043412,"CDC20;CENPF;HJURP;KIF20A;AURKA",20,1
"52","temozolomide homo sapiens gpl10558 gse43452 chdir up","4/175",0.000953001635986717,0.0127922142676679,0,0,9.14285714285714,63.5967445727207,"NCAPG2;NUDT1;KIF2C;KIF20A",0,0
"53","diethylstilbestrol mus musculus gpl6887 gse37969 chdir up","19/3733",0.001063370388116,0.0140043873755654,0,0,2.03589606214841,13.9383792413984,"GINS2;RFC3;LIG1;SPAG5;TROAP;PLK1;HJURP;BUB1B;KIF11;FOXM1;KIF15;CDC20;KIF18B;KIFC1;BIRC5;CENPM;MYBL2;KIF2C;TK1",0,0
"54","cyclophosphamide mus musculus gpl13209 gse27422 chdir up","3/103",0.00218102923416408,0.0281918223230838,0,0,11.6504854368932,71.3936899553487,"LIG1;BUB1B;TK1",0,0
"55","deferasirox homo sapiens gpl570 gds3558 chdir up","11/1681",0.0024905737777129,0.0316076453971564,0,0,2.61748958953004,15.6924839463608,"DHFR;ASPM;GINS2;RFC3;POLE2;STMN1;BUB1B;BIRC5;TRIP13;ASF1A;AURKA",0,0
"56","bexarotene homo sapiens gpl96 gds2777 chdir up","11/1755",0.00348482261574314,0.043435824746227,0,0,2.50712250712251,14.1886540147317,"DHFR;GINS2;CHEK1;STMN1;BIRC5;NCAPG;MYBL2;TK1;CDC6;SHCBP1;DLGAP5",0,0
