"modules","drugs","module_size","DEG_up","DEG_down","drug_module_genes","DE_drug","p_value","adjusted_pvalue"
"7","0317956-0000-3969-dn","108","5","0","1","0","NA","NA"
"7","methoxamine-2488-dn","108","5","0","1","0","NA","NA"
"7","pipenzolate bromide-2719-dn","108","5","0","2","0","NA","NA"
"7","riluzole-4689-dn","108","5","0","1","0","NA","NA"
"7","domperidone-1301-dn","108","5","0","3","0","0.0169600753440739","0.321976430360154"
"7","STOCK1N-35215-6380-dn","108","5","0","2","0","NA","NA"
"7","karakoline-3638-dn","108","5","0","1","0","NA","NA"
"7","vinpocetine-1557-dn","108","5","0","4","0","0.00211853400064599","0.198001446983452"
"7","valproic acid-1181-dn","108","5","0","4","0","0.00211853400064599","0.198001446983452"
"7","tanespimycin-221-dn","108","5","0","1","0","NA","NA"
"7","ethaverine-3037-dn","108","5","0","2","0","NA","NA"
"7","khellin-6641-dn","108","5","0","3","0","0.0169600753440739","0.321976430360154"
"7","nifuroxazide-2490-dn","108","5","0","3","0","0.0169600753440739","0.321976430360154"
"7","LY-294002-2699-dn","108","5","0","2","0","NA","NA"
"7","trichostatin A-2450-dn","108","5","0","1","0","NA","NA"
"7","orlistat-6383-dn","108","5","0","3","0","0.0169600753440739","0.321976430360154"
"7","hydralazine-3621-dn","108","5","0","2","0","NA","NA"
"7","clotrimazole-1549-dn","108","5","0","5","0","0.000209568166220551","0.0636563304894925"
"7","(+)-isoprenaline-5009-dn","108","5","0","2","0","NA","NA"
"7","fluphenazine-2697-dn","108","5","0","3","0","0.0169600753440739","0.321976430360154"
"7","valproic acid-2669-dn","108","5","0","3","0","0.0169600753440739","0.321976430360154"
"7","rescinnamine-2130-dn","108","5","0","1","0","NA","NA"
"7","mafenide-1441-dn","108","5","0","1","1","NA","NA"
"7","oxaprozin-863-dn","108","5","0","1","0","NA","NA"
"7","sisomicin-2493-dn","108","5","0","2","0","NA","NA"
"7","etomidate-2958-dn","108","5","0","1","0","NA","NA"
"7","pyrantel-2097-dn","108","5","0","3","0","0.0169600753440739","0.321976430360154"
"7","carbarsone-1313-dn","108","5","0","1","0","NA","NA"
"7","trichostatin A-1732-dn","108","5","0","1","0","NA","NA"
"7","vigabatrin-5415-dn","108","5","0","1","0","NA","NA"
"7","sirolimus-5975-dn","108","5","0","3","1","0.0169600753440739","0.321976430360154"
"7","PHA-00745360-3910-dn","108","5","0","1","0","NA","NA"
"7","valproic acid-347-dn","108","5","0","2","0","NA","NA"
"7","6-benzylaminopurine-2351-dn","108","5","0","1","0","NA","NA"
"7","oxolinic acid-1419-dn","108","5","0","2","0","NA","NA"
"7","triflusal-1717-dn","108","5","0","1","0","NA","NA"
"7","trichostatin A-2566-dn","108","5","0","1","0","NA","NA"
"7","loracarbef-2970-dn","108","5","0","3","0","0.0169600753440739","0.321976430360154"
"7","hycanthone-1614-dn","108","5","0","1","0","NA","NA"
"7","valproic acid-1163-dn","108","5","0","1","0","NA","NA"
"7","fenbendazole-4542-dn","108","5","0","1","0","NA","NA"
"7","monorden-2679-dn","108","5","0","1","0","NA","NA"
"7","clindamycin-2057-dn","108","5","0","2","0","NA","NA"
"7","etiocholanolone-3639-dn","108","5","0","3","0","0.0169600753440739","0.321976430360154"
"7","trichostatin A-1835-dn","108","5","0","1","0","NA","NA"
"7","etofylline-5467-dn","108","5","0","2","0","NA","NA"
"8","vorinostat-6179-dn","86","4","0","9","1","4.52651995495848e-10","8.50533099536699e-07"
"8","vorinostat-1161-dn","86","4","0","4","0","0.000912726692152766","0.0952785252530582"
"8","trichostatin A-6193-dn","86","4","0","7","0","2.45683394418048e-07","0.000230819549055756"
"8","vorinostat-2680-dn","86","4","0","2","0","NA","NA"
"8","trichostatin A-1175-dn","86","4","0","4","0","0.000912726692152766","0.0952785252530582"
"8","LY-294002-2696-dn","86","4","0","2","0","NA","NA"
"8","trichostatin A-2694-dn","86","4","0","3","0","0.00919670427931818","0.213340831368381"
"8","LY-294002-6198-dn","86","4","0","1","1","NA","NA"
"8","valproic acid-410-dn","86","4","0","6","0","4.57011626728069e-06","0.0028624161554068"
"8","LY-294002-6186-dn","86","4","0","1","1","NA","NA"
"8","piperlongumine-1764-dn","86","4","0","3","1","0.00919670427931818","0.213340831368381"
"8","dequalinium chloride-1276-dn","86","4","0","3","0","0.00919670427931818","0.213340831368381"
"8","etynodiol-3102-dn","86","4","0","3","1","0.00919670427931818","0.213340831368381"
"8","parthenolide-1736-dn","86","4","0","2","0","NA","NA"
"8","alprostadil-2938-dn","86","4","0","2","0","NA","NA"
"8","guanadrel-2575-dn","86","4","0","1","0","NA","NA"
"8","acacetin-2189-dn","86","4","0","2","0","NA","NA"
"8","chrysin-3106-dn","86","4","0","4","1","0.000912726692152766","0.0952785252530582"
"8","verteporfin-6133-dn","86","4","0","1","0","NA","NA"
"8","prochlorperazine-2675-dn","86","4","0","1","0","NA","NA"
"8","anisomycin-1304-dn","86","4","0","1","0","NA","NA"
"8","valproic acid-1150-dn","86","4","0","3","0","0.00919670427931818","0.213340831368381"
"8","11-deoxy-16,16-dimethylprostaglandin E2-7538-dn","86","4","0","1","0","NA","NA"
"8","papaverine-1755-dn","86","4","0","3","0","0.00919670427931818","0.213340831368381"
"8","trichostatin A-3077-dn","86","4","0","3","0","0.00919670427931818","0.213340831368381"
"8","trichostatin A-2474-dn","86","4","0","1","0","NA","NA"
"8","lynestrenol-2037-dn","86","4","0","1","0","NA","NA"
"8","diflorasone-2142-dn","86","4","0","4","0","0.000912726692152766","0.0952785252530582"
"8","flunisolide-2168-dn","86","4","0","3","0","0.00919670427931818","0.213340831368381"
"8","thioproperazine-1390-dn","86","4","0","3","0","0.00919670427931818","0.213340831368381"
"8","fluphenazine-1178-dn","86","4","0","2","0","NA","NA"
"8","benzamil-2200-dn","86","4","0","1","0","NA","NA"
"8","valproic acid-1155-dn","86","4","0","1","0","NA","NA"
"8","ciclosporin-1331-dn","86","4","0","1","0","NA","NA"
"8","gabexate-2937-dn","86","4","0","1","0","NA","NA"
"8","brinzolamide-1615-dn","86","4","0","2","0","NA","NA"
"8","apigenin-1321-dn","86","4","0","2","0","NA","NA"
"8","dipivefrine-1752-dn","86","4","0","2","0","NA","NA"
"8","trifluoperazine-2684-dn","86","4","0","2","0","NA","NA"
"8","flufenamic acid-316-dn","86","4","0","2","0","NA","NA"
"8","acetohexamide-1870-dn","86","4","0","4","0","0.000912726692152766","0.0952785252530582"
"8","trichostatin A-1421-dn","86","4","0","3","0","0.00919670427931818","0.213340831368381"
"8","oxyphenbutazone-6160-dn","86","4","0","3","1","0.00919670427931818","0.213340831368381"
"8","mepacrine-1563-dn","86","4","0","2","0","NA","NA"
"8","arachidonic acid-441-dn","86","4","0","1","0","NA","NA"
"8","betulinic acid-1345-dn","86","4","0","3","0","0.00919670427931818","0.213340831368381"
"8","trichostatin A-1284-dn","86","4","0","1","0","NA","NA"
"8","atovaquone-2480-dn","86","4","0","3","0","0.00919670427931818","0.213340831368381"
"8","mometasone-1746-dn","86","4","0","2","0","NA","NA"
"8","nocodazole-1393-dn","86","4","0","2","0","NA","NA"
"8","methylbenzethonium chloride-2190-dn","86","4","0","2","1","NA","NA"
"8","copper sulfate-500-dn","86","4","0","1","0","NA","NA"
"8","LY-294002-2687-dn","86","4","0","1","0","NA","NA"
"8","albendazole-1547-dn","86","4","0","2","0","NA","NA"
"8","methylprednisolone-1567-dn","86","4","0","1","0","NA","NA"
"8","Prestwick-665-7380-dn","86","4","0","1","0","NA","NA"
"8","netilmicin-2963-dn","86","4","0","3","0","0.00919670427931818","0.213340831368381"
"8","ethionamide-2495-dn","86","4","0","1","0","NA","NA"
"8","tretinoin-1152-dn","86","4","0","1","0","NA","NA"
"8","trichostatin A-1400-dn","86","4","0","5","0","7.14026444100372e-05","0.026833113769292"
"8","rimexolone-2955-dn","86","4","0","4","1","0.000912726692152766","0.0952785252530582"
"8","nipecotic acid-3121-dn","86","4","0","1","0","NA","NA"
"8","ellipticine-1765-dn","86","4","0","2","0","NA","NA"
"8","niridazole-2440-dn","86","4","0","2","0","NA","NA"
"8","quinpirole-2977-dn","86","4","0","1","0","NA","NA"
"8","clozapine-1289-dn","86","4","0","1","0","NA","NA"
"8","troglitazone-1173-dn","86","4","0","5","0","7.14026444100372e-05","0.026833113769292"
"8","securinine-2729-dn","86","4","0","2","0","NA","NA"
"8","quercetin-2499-dn","86","4","0","3","0","0.00919670427931818","0.213340831368381"
"8","benzethonium chloride-2508-dn","86","4","0","2","1","NA","NA"
"8","dihydroergocristine-1745-dn","86","4","0","2","0","NA","NA"
"8","tanespimycin-521-dn","86","4","0","2","0","NA","NA"
"8","ebselen-2717-dn","86","4","0","1","0","NA","NA"
"8","moxonidine-2923-dn","86","4","0","1","0","NA","NA"
"8","hemicholinium-1601-dn","86","4","0","3","0","0.00919670427931818","0.213340831368381"
"8","trichostatin A-2370-dn","86","4","0","2","0","NA","NA"
"8","mefloquine-1364-dn","86","4","0","1","0","NA","NA"
"8","acetylsalicylic acid-315-dn","86","4","0","2","0","NA","NA"
"8","kaempferol-6157-dn","86","4","0","3","1","0.00919670427931818","0.213340831368381"
"8","chlorcyclizine-2197-dn","86","4","0","1","0","NA","NA"
"8","famprofazone-2174-dn","86","4","0","2","2","NA","NA"
"8","Chicago Sky Blue 6B-1330-dn","86","4","0","2","1","NA","NA"
"8","progesterone-2426-dn","86","4","0","3","1","0.00919670427931818","0.213340831368381"
"8","lasalocid-3021-dn","86","4","0","3","1","0.00919670427931818","0.213340831368381"
"8","ifosfamide-5805-dn","86","4","0","1","1","NA","NA"
"8","0317956-0000-3969-dn","86","4","0","1","0","NA","NA"
"8","methoxamine-2488-dn","86","4","0","1","0","NA","NA"
"8","pipenzolate bromide-2719-dn","86","4","0","1","0","NA","NA"
"8","riluzole-4689-dn","86","4","0","1","0","NA","NA"
"8","domperidone-1301-dn","86","4","0","4","0","0.000912726692152766","0.0952785252530582"
"8","STOCK1N-35215-6380-dn","86","4","0","1","0","NA","NA"
"8","karakoline-3638-dn","86","4","0","1","0","NA","NA"
"8","vinpocetine-1557-dn","86","4","0","2","0","NA","NA"
"8","valproic acid-1181-dn","86","4","0","2","0","NA","NA"
"8","ethaverine-3037-dn","86","4","0","3","1","0.00919670427931818","0.213340831368381"
"8","khellin-6641-dn","86","4","0","1","0","NA","NA"
"8","nifuroxazide-2490-dn","86","4","0","1","0","NA","NA"
"8","LY-294002-2699-dn","86","4","0","1","0","NA","NA"
"8","trichostatin A-2450-dn","86","4","0","1","0","NA","NA"
"8","orlistat-6383-dn","86","4","0","1","0","NA","NA"
"8","sulfachlorpyridazine-2191-dn","86","4","0","3","0","NA","NA"
"8","clotrimazole-1549-dn","86","4","0","4","1","0.000912726692152766","0.0952785252530582"
"8","(+)-isoprenaline-5009-dn","86","4","0","1","0","NA","NA"
"8","fluphenazine-2697-dn","86","4","0","1","0","NA","NA"
"8","valproic acid-2669-dn","86","4","0","1","0","NA","NA"
"8","rescinnamine-2130-dn","86","4","0","1","1","NA","NA"
"8","ritodrine-1280-dn","86","4","0","1","0","NA","NA"
"8","mafenide-1441-dn","86","4","0","1","0","NA","NA"
"8","oxaprozin-863-dn","86","4","0","1","0","NA","NA"
"8","sisomicin-2493-dn","86","4","0","2","0","NA","NA"
"8","etomidate-2958-dn","86","4","0","1","0","NA","NA"
"8","carbarsone-1313-dn","86","4","0","1","1","NA","NA"
"8","trichostatin A-1732-dn","86","4","0","2","0","NA","NA"
"8","tretinoin-6170-dn","86","4","0","2","0","NA","NA"
"8","vigabatrin-5415-dn","86","4","0","1","0","NA","NA"
"8","sirolimus-5975-dn","86","4","0","2","0","NA","NA"
"8","6-benzylaminopurine-2351-dn","86","4","0","1","0","NA","NA"
"8","trichostatin A-2566-dn","86","4","0","1","0","NA","NA"
"8","loracarbef-2970-dn","86","4","0","2","0","NA","NA"
"8","amrinone-2724-dn","86","4","0","1","0","NA","NA"
"8","valproic acid-1163-dn","86","4","0","1","0","NA","NA"
"8","clindamycin-2057-dn","86","4","0","1","0","NA","NA"
"8","etofylline-5467-dn","86","4","0","2","0","NA","NA"
"10","vorinostat-6179-dn","39","3","0","1","0","NA","NA"
"10","vorinostat-1161-dn","39","3","0","1","0","NA","NA"
"10","LY-294002-2696-dn","39","3","0","1","0","NA","NA"
"10","lycorine-2195-dn","39","3","0","1","0","NA","NA"
"10","dequalinium chloride-1276-dn","39","3","0","1","0","NA","NA"
"10","parthenolide-1736-dn","39","3","0","1","0","NA","NA"
"10","guanadrel-2575-dn","39","3","0","1","0","NA","NA"
"10","acacetin-2189-dn","39","3","0","1","0","NA","NA"
"10","LY-294002-6195-dn","39","3","0","1","0","NA","NA"
"10","chrysin-3106-dn","39","3","0","2","0","0.0162624064321538","0.17772061456847"
"10","anisomycin-1304-dn","39","3","0","1","0","0.0162624064321538","0.17772061456847"
"10","valproic acid-1150-dn","39","3","0","1","0","NA","NA"
"10","11-deoxy-16,16-dimethylprostaglandin E2-7538-dn","39","3","0","1","0","NA","NA"
"10","trichostatin A-2474-dn","39","3","0","1","1","NA","NA"
"10","benzamil-2200-dn","39","3","0","1","1","NA","NA"
"10","ciclosporin-1331-dn","39","3","0","1","0","NA","NA"
"10","brinzolamide-1615-dn","39","3","0","1","0","NA","NA"
"10","dipivefrine-1752-dn","39","3","0","1","0","NA","NA"
"10","arachidonic acid-441-dn","39","3","0","1","0","NA","NA"
"10","netilmicin-2963-dn","39","3","0","1","1","NA","NA"
"10","ethionamide-2495-dn","39","3","0","2","1","0.0162624064321538","0.17772061456847"
"10","rimexolone-2955-dn","39","3","0","1","0","NA","NA"
"10","ribostamycin-2705-dn","39","3","0","1","1","NA","NA"
"10","carbenoxolone-4093-dn","39","3","0","1","0","NA","NA"
"10","pheniramine-4130-dn","39","3","0","1","0","NA","NA"
"10","quercetin-2499-dn","39","3","0","1","0","NA","NA"
"10","ebselen-2717-dn","39","3","0","1","1","NA","NA"
"10","trichostatin A-2370-dn","39","3","0","1","0","NA","NA"
"10","ifosfamide-5805-dn","39","3","0","1","0","NA","NA"
"10","0317956-0000-3969-dn","39","3","0","1","0","NA","NA"
"10","methoxamine-2488-dn","39","3","0","1","1","NA","NA"
"10","natamycin-6126-dn","39","3","0","1","0","NA","NA"
"10","vinpocetine-1557-dn","39","3","0","1","0","NA","NA"
"10","khellin-6641-dn","39","3","0","1","0","NA","NA"
"10","flurbiprofen-3095-dn","39","3","0","2","1","0.0162624064321538","0.17772061456847"
"10","halcinonide-2185-dn","39","3","0","1","0","NA","NA"
"10","etomidate-2958-dn","39","3","0","1","1","NA","NA"
"10","pyrantel-2097-dn","39","3","0","1","0","NA","NA"
"10","carbarsone-1313-dn","39","3","0","1","0","NA","NA"
"10","genistein-5595-dn","39","3","0","1","0","NA","NA"
"10","trichostatin A-2208-dn","39","3","0","2","1","0.0162624064321538","0.17772061456847"
"10","loracarbef-2970-dn","39","3","0","1","0","NA","NA"
"10","clindamycin-2057-dn","39","3","0","1","0","NA","NA"
"10","etiocholanolone-3639-dn","39","3","0","1","0","NA","NA"
"10","trichostatin A-1835-dn","39","3","0","1","1","NA","NA"
"10","etofylline-5467-dn","39","3","0","1","1","NA","NA"
"15","vorinostat-6179-dn","91","4","0","8","1","1.77494787025287e-08","1.49036456172232e-05"
"15","vorinostat-1161-dn","91","4","0","9","1","1.77494787025287e-08","1.49036456172232e-05"
"15","trichostatin A-6193-dn","91","4","0","5","1","0.00112708208609335","0.0579412198952887"
"15","vorinostat-2680-dn","91","4","0","7","1","6.35028008958326e-06","0.00199954444320753"
"15","trichostatin A-1175-dn","91","4","0","8","1","3.62633445605631e-07","0.000228368412370146"
"15","LY-294002-2696-dn","91","4","0","2","0","NA","NA"
"15","trichostatin A-2694-dn","91","4","0","7","1","6.35028008958326e-06","0.00199954444320753"
"15","LY-294002-6198-dn","91","4","0","1","0","NA","NA"
"15","valproic acid-410-dn","91","4","0","3","1","0.0107235720485245","0.164711451159959"
"15","lycorine-2195-dn","91","4","0","8","0","1.77494787025287e-08","1.49036456172232e-05"
"15","LY-294002-6186-dn","91","4","0","1","0","NA","NA"
"15","piperlongumine-1764-dn","91","4","0","4","0","0.00112708208609335","0.0579412198952887"
"15","dequalinium chloride-1276-dn","91","4","0","3","0","0.0107235720485245","0.164711451159959"
"15","etynodiol-3102-dn","91","4","0","3","1","NA","NA"
"15","parthenolide-1736-dn","91","4","0","7","0","6.35028008958326e-06","0.00199954444320753"
"15","alprostadil-2938-dn","91","4","0","5","0","0.00112708208609335","0.0579412198952887"
"15","guanadrel-2575-dn","91","4","0","2","0","NA","NA"
"15","acacetin-2189-dn","91","4","0","1","0","NA","NA"
"15","LY-294002-6195-dn","91","4","0","2","0","NA","NA"
"15","chrysin-3106-dn","91","4","0","2","0","NA","NA"
"15","verteporfin-6133-dn","91","4","0","6","0","9.34850092959024e-05","0.0117744369208189"
"15","prochlorperazine-2675-dn","91","4","0","1","0","NA","NA"
"15","anisomycin-1304-dn","91","4","0","4","0","0.00112708208609335","0.0579412198952887"
"15","valproic acid-1150-dn","91","4","0","5","1","9.34850092959024e-05","0.0117744369208189"
"15","11-deoxy-16,16-dimethylprostaglandin E2-7538-dn","91","4","0","1","0","NA","NA"
"15","papaverine-1755-dn","91","4","0","4","0","0.00112708208609335","0.0579412198952887"
"15","trichostatin A-3077-dn","91","4","0","2","1","NA","NA"
"15","trichostatin A-2474-dn","91","4","0","1","0","NA","NA"
"15","lynestrenol-2037-dn","91","4","0","2","0","NA","NA"
"15","diflorasone-2142-dn","91","4","0","4","0","0.00112708208609335","0.0579412198952887"
"15","flunisolide-2168-dn","91","4","0","2","0","NA","NA"
"15","fluphenazine-1178-dn","91","4","0","2","0","NA","NA"
"15","benzamil-2200-dn","91","4","0","1","0","NA","NA"
"15","valproic acid-1155-dn","91","4","0","2","0","NA","NA"
"15","ciclosporin-1331-dn","91","4","0","1","0","NA","NA"
"15","gabexate-2937-dn","91","4","0","1","0","NA","NA"
"15","brinzolamide-1615-dn","91","4","0","3","0","0.0107235720485245","0.164711451159959"
"15","apigenin-1321-dn","91","4","0","5","0","9.34850092959024e-05","0.0117744369208189"
"15","dipivefrine-1752-dn","91","4","0","2","0","NA","NA"
"15","ciclosporin-261-dn","91","4","0","3","0","NA","NA"
"15","flufenamic acid-316-dn","91","4","0","3","0","0.0107235720485245","0.164711451159959"
"15","acetohexamide-1870-dn","91","4","0","2","1","NA","NA"
"15","trichostatin A-1421-dn","91","4","0","2","1","NA","NA"
"15","oxyphenbutazone-6160-dn","91","4","0","1","0","NA","NA"
"15","mepacrine-1563-dn","91","4","0","1","0","NA","NA"
"15","arachidonic acid-441-dn","91","4","0","1","0","NA","NA"
"15","betulinic acid-1345-dn","91","4","0","4","0","0.00112708208609335","0.0579412198952887"
"15","trichostatin A-1284-dn","91","4","0","5","0","9.34850092959024e-05","0.0117744369208189"
"15","atovaquone-2480-dn","91","4","0","4","0","0.00112708208609335","0.0579412198952887"
"15","mometasone-1746-dn","91","4","0","3","0","0.0107235720485245","0.164711451159959"
"15","Prestwick-983-3141-dn","91","4","0","3","0","0.0107235720485245","0.164711451159959"
"15","methylbenzethonium chloride-2190-dn","91","4","0","1","0","NA","NA"
"15","copper sulfate-500-dn","91","4","0","2","0","NA","NA"
"15","albendazole-1547-dn","91","4","0","5","0","9.34850092959024e-05","0.0117744369208189"
"15","methylprednisolone-1567-dn","91","4","0","1","0","NA","NA"
"15","Prestwick-665-7380-dn","91","4","0","1","0","NA","NA"
"15","ethionamide-2495-dn","91","4","0","1","0","NA","NA"
"15","tretinoin-1152-dn","91","4","0","3","0","0.0107235720485245","0.164711451159959"
"15","trichostatin A-1400-dn","91","4","0","5","1","0.00112708208609335","0.0579412198952887"
"15","fluticasone-2928-dn","91","4","0","2","0","NA","NA"
"15","rimexolone-2955-dn","91","4","0","5","1","9.34850092959024e-05","0.0117744369208189"
"15","ribostamycin-2705-dn","91","4","0","3","0","0.0107235720485245","0.164711451159959"
"15","carbenoxolone-4093-dn","91","4","0","1","0","NA","NA"
"15","nipecotic acid-3121-dn","91","4","0","1","0","NA","NA"
"15","quinpirole-2977-dn","91","4","0","1","0","NA","NA"
"15","clozapine-1289-dn","91","4","0","2","0","NA","NA"
"15","troglitazone-1173-dn","91","4","0","3","0","0.0107235720485245","0.164711451159959"
"15","securinine-2729-dn","91","4","0","3","0","0.0107235720485245","0.164711451159959"
"15","benzethonium chloride-2508-dn","91","4","0","3","1","0.0107235720485245","0.164711451159959"
"15","Gly-His-Lys-6570-dn","91","4","0","2","0","NA","NA"
"15","dihydroergocristine-1745-dn","91","4","0","1","0","NA","NA"
"15","tanespimycin-521-dn","91","4","0","1","0","NA","NA"
"15","ebselen-2717-dn","91","4","0","1","0","NA","NA"
"15","moxonidine-2923-dn","91","4","0","2","0","NA","NA"
"15","suprofen-3005-dn","91","4","0","2","0","NA","NA"
"15","hemicholinium-1601-dn","91","4","0","1","0","NA","NA"
"15","trichostatin A-2370-dn","91","4","0","2","2","NA","NA"
"15","mefloquine-1364-dn","91","4","0","3","0","0.0107235720485245","0.164711451159959"
"15","acetylsalicylic acid-315-dn","91","4","0","1","0","NA","NA"
"15","kaempferol-6157-dn","91","4","0","1","0","NA","NA"
"15","chlorcyclizine-2197-dn","91","4","0","1","0","NA","NA"
"15","famprofazone-2174-dn","91","4","0","3","1","0.0107235720485245","0.164711451159959"
"15","Chicago Sky Blue 6B-1330-dn","91","4","0","1","0","NA","NA"
"15","progesterone-2426-dn","91","4","0","5","1","9.34850092959024e-05","0.0117744369208189"
"15","celecoxib-482-dn","91","4","0","2","1","NA","NA"
"15","lasalocid-3021-dn","91","4","0","1","0","NA","NA"
"15","ifosfamide-5805-dn","91","4","0","1","0","NA","NA"
"15","0317956-0000-3969-dn","91","4","0","2","0","NA","NA"
"15","Chicago Sky Blue 6B-6626-dn","91","4","0","1","0","NA","NA"
"15","methoxamine-2488-dn","91","4","0","1","0","NA","NA"
