"modules","drugs","module_size","DEG_up","DEG_down","drug_module_genes","DE_up_drug","DE_down_drug","p_value","adjusted_pvalue"
"1","vorinostat homo sapiens gpl6884 gse46703 chdir down","132","4","1","1","0","0",NA,NA
"1","vorinostat homo sapiens gpl6884 gse46703 chdir up","132","4","1","7","0","0","1.40983497929277e-05","0.000820054012955295"
"1","cyclophosphamide mus musculus gpl13209 gse27423 chdir down","132","4","1","1","0","0",NA,NA
"1","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","132","4","1","8","0","0",NA,NA
"1","sorafenib homo sapiens gpl6244 gse35907 chdir up","132","4","1","3","0","0",NA,NA
"1","cyclophosphamide mus musculus gpl13209 gds4005 chdir down","132","4","1","1","0","0",NA,NA
"1","etoposide mus musculus gpl6887 gse33626 chdir up","132","4","1","4","0","0","0.0417171951413376","0.746630825862914"
"1","tamoxifen homo sapiens gpl3921 gse33366 chdir down","132","4","1","3","0","0",NA,NA
"1","dexamethasone homo sapiens gpl3921 gse28896 chdir up","132","4","1","4","1","0",NA,NA
"1","valproic acid homo sapiens gpl570 gse14973 chdir down","132","4","1","11","1","0","0.00118946963632492","0.0415124903077399"
"1","colchicine homo sapiens gpl3386 gds1753 chdir up","132","4","1","2","0","0",NA,NA
"1","dexamethasone homo sapiens gpl8300 gse8546 chdir down","132","4","1","3","0","0",NA,NA
"1","pioglitazone mus musculus gpl6246 gse37533 chdir up","132","4","1","3","0","0","0.00800316922241556","0.192628004042968"
"1","doxorubicin homo sapiens gpl96 gds3514 chdir up","132","4","1","1","0","0",NA,NA
"1","dexamethasone mus musculus gpl339 gse2342 chdir down","132","4","1","2","0","0",NA,NA
"1","captopril mus musculus gpl1261 gds3683 chdir down","132","4","1","7","1","0",NA,NA
"1","cyclophosphamide mus musculus gpl13209 gds4004 chdir up","132","4","1","2","0","0",NA,NA
"1","vitamin e mus musculus gpl1261 gse42813 chdir up","132","4","1","5","0","0",NA,NA
"1","vorinostat homo sapiens gpl571 gse18544 chdir down","132","4","1","4","0","0",NA,NA
"1","cyclophosphamide mus musculus gpl13209 gse27421 chdir up","132","4","1","3","0","0","0.0257350126339482","0.513229680528453"
"1","probucol mus musculus gpl9526 gds3619 chdir down","132","4","1","1","0","0",NA,NA
"1","cyclophosphamide mus musculus gpl13209 gse27440 chdir down","132","4","1","3","0","0","0.0199200036240188","0.448521371921456"
"1","cyclophosphamide mus musculus gpl13209 gse27422 chdir down","132","4","1","1","0","0",NA,NA
"1","cyclophosphamide mus musculus gpl13209 gds4004 chdir down","132","4","1","2","0","0","0.0462626697163516","0.807283586550335"
"1","imatinib homo sapiens gpl571 gds3518 chdir up","132","4","1","9","0","0","0.000939279284657517","0.0364231633717193"
"1","imatinib homo sapiens gpl96 gds3047 chdir up","132","4","1","11","0","0",NA,NA
"1","irinotecan rattus norvegicus gpl1355 jejunum gds3466 chdir up","132","4","1","1","0","0",NA,NA
"1","imatinib homo sapiens gpl571 gds4175 chdir up","132","4","1","3","0","0",NA,NA
"1","dexamethasone rattus norvegicus gpl1355 gse29912 chdir down","132","4","1","5","0","0",NA,NA
"1","cisplatin mus musculus gpl339 gds3099 chdir up","132","4","1","33","0","0",NA,NA
"1","vincristine rattus norvegicus gpl1355 gse19290 chdir up","132","4","1","1","0","0",NA,NA
"1","cisplatin mus musculus gpl339 gse6206 chdir up","132","4","1","33","0","0",NA,NA
"1","doxorubicin homo sapiens gpl10558 gse42531 chdir down","132","4","1","7","0","0",NA,NA
"1","estradiol homo sapiens gpl14550 gse35034 chdir up","132","4","1","3","0","0",NA,NA
"1","estradiol homo sapiens gpl6947 gse27375 chdir down","132","4","1","2","0","0",NA,NA
"1","deferasirox homo sapiens gpl570 gds3558 chdir down","132","4","1","15","0","0",NA,NA
"1","methylprednisolone rattus norvegicus gpl341 gds972 chdir up","132","4","1","1","0","0",NA,NA
"2","prednisolone homo sapiens gpl570 gse32962 chdir down","148","5","1","43","3","0","1.60479958420832e-23","1.1201501097774e-20"
"2","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","148","5","1","57","2","0","1.45097380815617e-07","6.32987323808129e-06"
"2","hydrocortisone homo sapiens gpl201 gse21909 chdir up","148","5","1","31","5","0","7.33414933882307e-10","4.65385112590773e-08"
"2","valproic acid mus musculus gpl6885 gse35291 chdir up","148","5","1","29","0","0","4.61884694299631e-17","1.07465172207047e-14"
"2","ethanol homo sapiens gpl96 gds2767 chdir down","148","5","1","17","1","0","1.43414611181082e-09","8.34194988369963e-08"
"2","sirolimus homo sapiens gpl8300 gds3603 chdir up","148","5","1","37","4","0","2.04021060133576e-14","3.56016749933091e-12"
"2","imatinib homo sapiens gpl96 gds3044 chdir up","148","5","1","32","1","1",NA,NA
"2","tocilizumab homo sapiens gpl6244 gse25160 chdir down","148","5","1","5","0","0","0.010039012796617","0.149090019830609"
"2","bleomycin mus musculus gpl1261 gse25640 chdir up","148","5","1","38","0","0","1.65204159875242e-20","5.76562517964596e-18"
"2","dexamethasone homo sapiens gpl570 gse33135 chdir up","148","5","1","7","0","0","0.000668776535970952","0.0166716436467044"
"2","trovafloxacin homo sapiens gpl96 gse9166 chdir up","148","5","1","31","0","1",NA,NA
"2","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","148","5","1","16","1","0","4.512903561733e-12","3.93750835761204e-10"
"2","rosiglitazone homo sapiens gpl570 gds2453 chdir up","148","5","1","16","1","0","1.39295065385536e-08","6.94485397422173e-07"
"2","celecoxib homo sapiens gpl8300 gds3384 chdir up","148","5","1","11","0","0","5.57570999211338e-11","4.32427286055016e-09"
"2","dexamethasone homo sapiens gpl570 gse37474 chdir up","148","5","1","17","2","0","2.64376415256841e-12","2.63621054070392e-10"
"2","decitabine homo sapiens gpl96 gse19610 chdir up","148","5","1","7","0","0","1.80412436781919e-07","7.40752240433996e-06"
"2","doxorubicin mus musculus gpl8321 gse17115 chdir down","148","5","1","9","0","0","6.50498840140471e-07","2.52248994676694e-05"
"2","rosiglitazone homo sapiens gpl570 gds2453 chdir down","148","5","1","21","0","0","2.62436297063005e-13","3.66361070699956e-11"
"2","celecoxib homo sapiens gpl8300 gse11237 chdir down","148","5","1","10","0","0","7.05765601375298e-10","4.92624389759958e-08"
"2","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","148","5","1","29","1","0","1.81637075147586e-12","2.11304464088359e-10"
"2","imatinib homo sapiens gpl96 gds3043 chdir up","148","5","1","55","3","0","0.00624054326972638","0.0989977091424776"
"2","bleomycin mus musculus gpl6885 gse37635 chdir up","148","5","1","8","0","0","6.31689033396332e-06","0.00022045947265532"
"2","imatinib homo sapiens gpl96 gds3045 chdir up","148","5","1","43","2","0","0.0193115505308224","0.264303181774785"
"2","imatinib homo sapiens gpl96 gds3042 chdir up","148","5","1","30","2","0",NA,NA
"2","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","148","5","1","20","1","0","2.03950642873476e-09","1.09505806712066e-07"
"2","imatinib homo sapiens gpl96 gds3048 chdir up","148","5","1","16","0","1",NA,NA
"2","cyclophosphamide homo sapiens gpl8300 gse7114 chdir up","148","5","1","12","0","0","0.00471356995018169","0.0802456542738249"
"2","pioglitazone mus musculus gpl6246 gse37534 chdir up","148","5","1","6","0","0","0.000235970580937419","0.00633490251901225"
"2","letrozole homo sapiens gpl3921 gse33366 chdir down","148","5","1","2","1","0",NA,NA
"2","tretinoin homo sapiens gpl96 gse5007 chdir up","148","5","1","10","0","0","3.90422352027383e-08","1.81676534476742e-06"
"2","fluoxetine sus scrofa gpl3533 gse21663 chdir up","148","5","1","2","0","0",NA,NA
"2","imatinib homo sapiens gpl201 gds838 chdir up","148","5","1","9","1","0","0.000213861926622169","0.00621981769926143"
"2","folic acid homo sapiens gpl2700 gds3656 chdir up","148","5","1","13","0","0","0.00183443999543672","0.0376599740239656"
"2","dexamethasone homo sapiens gpl3921 gse28896 chdir down","148","5","1","6","2","0","0.00624477235962558","0.0968633579337478"
"2","isotretinoin homo sapiens gpl8300 gds3215 chdir down","148","5","1","4","0","0",NA,NA
"2","calcitriol homo sapiens gpl570 gse35925 chdir up","148","5","1","7","0","0","0.00138114967028434","0.0292134081775294"
"2","estradiol homo sapiens gpl571 gds4052 chdir up","148","5","1","9","0","0",NA,NA
"2","cyclophosphamide mus musculus gpl13209 gse27422 chdir up","148","5","1","1","0","0",NA,NA
"2","enzalutamide homo sapiens gpl570 gse44905 chdir down","148","5","1","14","0","0","0.000958845762440511","0.0209148231932337"
"2","imatinib homo sapiens gpl201 gds838 chdir down","148","5","1","5","0","0","0.00580622081808728","0.0942498170005796"
"2","cyclophosphamide homo sapiens gpl5104 gse27930 chdir up","148","5","1","1","0","0",NA,NA
"2","valproic acid mus musculus gpl6885 gse41020 chdir down","148","5","1","7","3","0","0.000897579861658057","0.0202100239818491"
"2","estradiol homo sapiens gpl571 gds4063 chdir up","148","5","1","2","1","0",NA,NA
"2","sevoflurane homo sapiens gpl570 gds2772 chdir up","148","5","1","23","3","0","0.00206305116263322","0.0411431346147996"
"2","vorinostat homo sapiens gpl6884 gse46703 chdir down","148","5","1","3","0","0","0.00237059590832864","0.0459632206670387"
"2","vorinostat homo sapiens gpl6884 gse46703 chdir up","148","5","1","2","0","0",NA,NA
"2","cyclophosphamide mus musculus gpl13209 gse27423 chdir down","148","5","1","7","0","0","3.74992046526441e-05","0.00124640213559741"
"2","valproic acid mus musculus gpl6885 gse41020 chdir up","148","5","1","5","0","0",NA,NA
"2","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","148","5","1","16","0","0","0.000332486001991546","0.00859537886629996"
"2","sorafenib homo sapiens gpl6244 gse35907 chdir up","148","5","1","5","0","0","0.00438042207337134","0.0764383651803299"
"2","cyclophosphamide mus musculus gpl13209 gds4005 chdir down","148","5","1","6","0","0","0.000810471576418068","0.0188569720113271"
"2","etoposide mus musculus gpl6887 gse33626 chdir up","148","5","1","4","0","0",NA,NA
"2","dexamethasone homo sapiens gpl570 gse37474 chdir down","148","5","1","2","0","0",NA,NA
"2","tamoxifen homo sapiens gpl3921 gse33366 chdir down","148","5","1","2","0","0",NA,NA
"2","dexamethasone homo sapiens gpl3921 gse28896 chdir up","148","5","1","7","1","0","0.024017557560558","0.304804639586718"
"2","valproic acid homo sapiens gpl570 gse14973 chdir down","148","5","1","12","1","0","0.00021281908900373","0.00645859670106971"
"2","colchicine homo sapiens gpl3386 gds1753 chdir up","148","5","1","3","0","0",NA,NA
"2","dexamethasone homo sapiens gpl8300 gse8546 chdir down","148","5","1","6","1","0","0.0396106394053724","0.445939133950805"
"2","celecoxib homo sapiens gpl8300 gse11237 chdir up","148","5","1","3","0","0",NA,NA
"2","pioglitazone mus musculus gpl6246 gse37533 chdir up","148","5","1","2","0","0",NA,NA
"2","doxorubicin homo sapiens gpl96 gds3514 chdir up","148","5","1","1","0","0",NA,NA
"2","dexamethasone mus musculus gpl339 gse2342 chdir down","148","5","1","5","0","0","0.0265660297236196","0.325317346440114"
"2","celecoxib homo sapiens gpl8300 gds3384 chdir down","148","5","1","2","0","0",NA,NA
"2","captopril mus musculus gpl1261 gds3683 chdir down","148","5","1","14","1","0","0.0212831865049713","0.275104892230926"
"2","cyclophosphamide mus musculus gpl13209 gds4004 chdir up","148","5","1","3","0","0",NA,NA
"2","vitamin e mus musculus gpl1261 gse42813 chdir up","148","5","1","13","1","0","0.00400109341992326","0.0716093130027291"
"2","vorinostat homo sapiens gpl571 gse18544 chdir down","148","5","1","3","1","0",NA,NA
"2","cyclophosphamide mus musculus gpl13209 gse27422 chdir down","148","5","1","2","0","0",NA,NA
"2","cyclophosphamide mus musculus gpl13209 gds4004 chdir down","148","5","1","1","0","0",NA,NA
"2","imatinib homo sapiens gpl571 gds3518 chdir up","148","5","1","14","1","0","8.96822110105777e-07","3.29464122554649e-05"
"2","imatinib homo sapiens gpl96 gds3047 chdir up","148","5","1","14","1","0","0.0424963953077881","0.470833078172002"
"2","irinotecan rattus norvegicus gpl1355 jejunum gds3466 chdir up","148","5","1","6","2","0","0.00351005913189729","0.0644742440543239"
"2","imatinib homo sapiens gpl571 gds4175 chdir up","148","5","1","5","1","0","0.0125248012569836","0.182131484945303"
"2","dexamethasone rattus norvegicus gpl1355 gse29912 chdir down","148","5","1","7","0","0",NA,NA
"2","cisplatin mus musculus gpl339 gds3099 chdir up","148","5","1","30","1","0",NA,NA
"2","vincristine rattus norvegicus gpl1355 gse19290 chdir up","148","5","1","6","0","0",NA,NA
"2","cisplatin mus musculus gpl339 gse6206 chdir up","148","5","1","30","1","0",NA,NA
"2","doxorubicin homo sapiens gpl10558 gse42531 chdir down","148","5","1","8","1","0",NA,NA
"2","estradiol homo sapiens gpl14550 gse35034 chdir up","148","5","1","5","0","0",NA,NA
"2","estradiol homo sapiens gpl6947 gse27375 chdir down","148","5","1","3","1","0",NA,NA
"2","deferasirox homo sapiens gpl570 gds3558 chdir down","148","5","1","12","1","0",NA,NA
"2","methylprednisolone rattus norvegicus gpl341 gds972 chdir up","148","5","1","1","0","0",NA,NA
"3","prednisolone homo sapiens gpl570 gse32962 chdir down","132","5","1","37","3","0","1.04183185449282e-19","7.27198634435987e-17"
"3","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","132","5","1","55","3","0","9.85507212719139e-09","7.64315593864399e-07"
"3","hydrocortisone homo sapiens gpl201 gse21909 chdir up","132","5","1","28","5","0","3.08592739539372e-09","3.07711045997831e-07"
"3","valproic acid mus musculus gpl6885 gse35291 chdir up","132","5","1","20","0","0","7.34106636370998e-10","1.28101608046739e-07"
"3","ethanol homo sapiens gpl96 gds2767 chdir down","132","5","1","15","1","0","2.35198651557232e-09","3.28337317573896e-07"
"3","sirolimus homo sapiens gpl8300 gds3603 chdir up","132","5","1","27","3","0","5.97795981975233e-09","5.21576994273391e-07"
"3","imatinib homo sapiens gpl96 gds3044 chdir up","132","5","1","31","1","1",NA,NA
"3","tocilizumab homo sapiens gpl6244 gse25160 chdir down","132","5","1","5","0","0","0.00628154375643756","0.137016173187294"
"3","bleomycin mus musculus gpl1261 gse25640 chdir up","132","5","1","32","0","0","1.09991839273671e-16","3.83871519065113e-14"
"3","dexamethasone homo sapiens gpl570 gse33135 chdir up","132","5","1","8","0","0","5.33086335526937e-05","0.00195839085367264"
"3","trovafloxacin homo sapiens gpl96 gse9166 chdir up","132","5","1","34","1","1",NA,NA
"3","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","132","5","1","15","0","0","1.28426680570658e-11","2.98806076794397e-09"
"3","rosiglitazone homo sapiens gpl570 gds2453 chdir up","132","5","1","16","1","0","2.61829377991392e-09","3.04594843063319e-07"
"3","celecoxib homo sapiens gpl8300 gds3384 chdir up","132","5","1","4","0","0","0.00287060330579173","0.0715600395515223"
"3","dexamethasone homo sapiens gpl570 gse37474 chdir up","132","5","1","8","1","0","0.00019629645066951","0.00652452012225324"
"3","decitabine homo sapiens gpl96 gse19610 chdir up","132","5","1","5","0","0","3.38423214311517e-05","0.00138952590346729"
"3","doxorubicin mus musculus gpl8321 gse17115 chdir down","132","5","1","10","0","0","1.88640647480293e-08","1.19701065401131e-06"
"3","rosiglitazone homo sapiens gpl570 gds2453 chdir down","132","5","1","15","0","0","1.0275003735042e-08","7.17195260705932e-07"
"3","celecoxib homo sapiens gpl8300 gse11237 chdir down","132","5","1","5","0","0","0.000249449682270425","0.00791435810112531"
"3","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","132","5","1","22","1","0","2.00651966738976e-08","1.16712560653171e-06"
"3","imatinib homo sapiens gpl96 gds3043 chdir up","132","5","1","43","4","0",NA,NA
"3","bleomycin mus musculus gpl6885 gse37635 chdir up","132","5","1","8","0","0","2.69732390307729e-06","0.000125515472289863"
"3","imatinib homo sapiens gpl96 gds3045 chdir up","132","5","1","37","2","0",NA,NA
"3","imatinib homo sapiens gpl96 gds3042 chdir up","132","5","1","22","2","0",NA,NA
"3","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","132","5","1","15","1","0","2.03565613775464e-06","0.000109299075704057"
"3","imatinib homo sapiens gpl96 gds3048 chdir up","132","5","1","16","0","1",NA,NA
"3","cyclophosphamide homo sapiens gpl8300 gse7114 chdir up","132","5","1","13","0","0","0.000570529528712086","0.0165929004600432"
"3","pioglitazone mus musculus gpl6246 gse37534 chdir up","132","5","1","7","0","0","1.02229728996723e-05","0.000445977192748206"
"3","letrozole homo sapiens gpl3921 gse33366 chdir down","132","5","1","1","0","0",NA,NA
"3","tretinoin homo sapiens gpl96 gse5007 chdir up","132","5","1","8","0","0","2.14089696339245e-06","0.000106739005746281"
"3","fluoxetine sus scrofa gpl3533 gse21663 chdir up","132","5","1","3","0","0","0.0470691849132416","0.576391071393731"
"3","imatinib homo sapiens gpl201 gds838 chdir up","132","5","1","7","1","0","0.00235758532694561","0.0609479466002977"
"3","folic acid homo sapiens gpl2700 gds3656 chdir up","132","5","1","11","0","0","0.00687108295465697","0.145333815222744"
"3","dexamethasone homo sapiens gpl3921 gse28896 chdir down","132","5","1","5","1","0","0.0159991303241407","0.279184824156256"
"3","isotretinoin homo sapiens gpl8300 gds3215 chdir down","132","5","1","2","0","0",NA,NA
"3","calcitriol homo sapiens gpl570 gse35925 chdir up","132","5","1","5","0","0","0.0162819326267952","0.27718997496349"
"3","estradiol homo sapiens gpl571 gds4052 chdir up","132","5","1","5","0","0",NA,NA
"3","cyclophosphamide mus musculus gpl13209 gse27422 chdir up","132","5","1","2","0","0",NA,NA
"3","enzalutamide homo sapiens gpl570 gse44905 chdir down","132","5","1","8","1","0",NA,NA
"3","imatinib homo sapiens gpl201 gds838 chdir down","132","5","1","4","0","0","0.0191168308659556","0.317703522486595"
"3","cyclophosphamide homo sapiens gpl5104 gse27930 chdir up","132","5","1","2","0","0",NA,NA
"3","valproic acid mus musculus gpl6885 gse41020 chdir down","132","5","1","5","2","0","0.0121442351480701","0.22307042456192"
"3","sevoflurane homo sapiens gpl570 gds2772 chdir up","132","5","1","19","2","0","0.00572504631644721","0.128905881576779"
"3","vorinostat homo sapiens gpl6884 gse46703 chdir down","132","5","1","2","0","0","0.0235264355761192","0.356988087655027"
"3","vorinostat homo sapiens gpl6884 gse46703 chdir up","132","5","1","5","0","0","0.00116203726796724","0.0324440805216453"
"3","cyclophosphamide mus musculus gpl13209 gse27423 chdir down","132","5","1","5","0","0","0.00232658147775603","0.0624597642874504"
"3","valproic acid mus musculus gpl6885 gse41020 chdir up","132","5","1","1","0","0",NA,NA
"3","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","132","5","1","16","0","0","8.72574830658053e-05","0.0030452861589966"
"3","sorafenib homo sapiens gpl6244 gse35907 chdir up","132","5","1","6","0","0","0.000390499162035979","0.0118508006565701"
"3","cyclophosphamide mus musculus gpl13209 gds4005 chdir down","132","5","1","4","0","0","0.0271380070434048","0.386578141148909"
"3","etoposide mus musculus gpl6887 gse33626 chdir up","132","5","1","4","0","0","0.0417171951413376","0.549407588842521"
"3","dexamethasone homo sapiens gpl570 gse37474 chdir down","132","5","1","2","1","0",NA,NA
"3","dexamethasone homo sapiens gpl3921 gse28896 chdir up","132","5","1","4","1","0",NA,NA
"3","valproic acid homo sapiens gpl570 gse14973 chdir down","132","5","1","8","1","0","0.0132992413241602","0.238022319083687"
"3","colchicine homo sapiens gpl3386 gds1753 chdir up","132","5","1","2","0","0",NA,NA
"3","dexamethasone homo sapiens gpl8300 gse8546 chdir down","132","5","1","6","1","0","0.0259829336310282","0.377835159884535"
"3","celecoxib homo sapiens gpl8300 gse11237 chdir up","132","5","1","1","0","0",NA,NA
"3","pioglitazone mus musculus gpl6246 gse37533 chdir up","132","5","1","2","0","0",NA,NA
"3","doxorubicin homo sapiens gpl96 gds3514 chdir up","132","5","1","1","0","0",NA,NA
"3","dexamethasone mus musculus gpl339 gse2342 chdir down","132","5","1","4","0","0",NA,NA
"3","celecoxib homo sapiens gpl8300 gds3384 chdir down","132","5","1","1","0","0",NA,NA
"3","captopril mus musculus gpl1261 gds3683 chdir down","132","5","1","9","1","0",NA,NA
"3","cyclophosphamide mus musculus gpl13209 gds4004 chdir up","132","5","1","3","0","0",NA,NA
"3","vitamin e mus musculus gpl1261 gse42813 chdir up","132","5","1","8","1","0",NA,NA
"3","vorinostat homo sapiens gpl571 gse18544 chdir down","132","5","1","2","0","0",NA,NA
"3","cyclophosphamide mus musculus gpl13209 gse27421 chdir up","132","5","1","1","0","0",NA,NA
"3","probucol mus musculus gpl9526 gds3619 chdir down","132","5","1","1","0","0",NA,NA
"3","cyclophosphamide mus musculus gpl13209 gse27440 chdir down","132","5","1","1","0","0",NA,NA
"3","cyclophosphamide mus musculus gpl13209 gse27422 chdir down","132","5","1","3","0","0","0.0446719974219448","0.566928258191227"
"3","cyclophosphamide mus musculus gpl13209 gds4004 chdir down","132","5","1","1","0","0",NA,NA
"3","imatinib homo sapiens gpl571 gds3518 chdir up","132","5","1","11","0","0","4.37279815899049e-05","0.00169567395276409"
"3","imatinib homo sapiens gpl96 gds3047 chdir up","132","5","1","12","1","0",NA,NA
"3","irinotecan rattus norvegicus gpl1355 jejunum gds3466 chdir up","132","5","1","3","1","0",NA,NA
"3","imatinib homo sapiens gpl571 gds4175 chdir up","132","5","1","5","0","0","0.00788650176094454","0.161905242033508"
"3","dexamethasone rattus norvegicus gpl1355 gse29912 chdir down","132","5","1","7","0","0",NA,NA
"3","cisplatin mus musculus gpl339 gds3099 chdir up","132","5","1","21","1","0",NA,NA
"3","vincristine rattus norvegicus gpl1355 gse19290 chdir up","132","5","1","4","0","0",NA,NA
"3","cisplatin mus musculus gpl339 gse6206 chdir up","132","5","1","21","1","0",NA,NA
"3","doxorubicin homo sapiens gpl10558 gse42531 chdir down","132","5","1","3","0","0",NA,NA
"3","estradiol homo sapiens gpl14550 gse35034 chdir up","132","5","1","6","0","0",NA,NA
"3","estradiol homo sapiens gpl6947 gse27375 chdir down","132","5","1","1","0","0",NA,NA
"3","deferasirox homo sapiens gpl570 gds3558 chdir down","132","5","1","7","1","0",NA,NA
"3","methylprednisolone rattus norvegicus gpl341 gds972 chdir up","132","5","1","2","0","0",NA,NA
"4","prednisolone homo sapiens gpl570 gse32962 chdir down","109","4","1","31","2","0","9.10564120131407e-17","3.17786877925861e-14"
"4","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","109","4","1","45","3","0","8.22525472135193e-07","6.37914199500405e-05"
"4","hydrocortisone homo sapiens gpl201 gse21909 chdir up","109","4","1","15","4","0","0.00370158668618302","0.0956928706279906"
"4","valproic acid mus musculus gpl6885 gse35291 chdir up","109","4","1","21","0","0","2.66224981700333e-12","6.19416790756107e-10"
"4","ethanol homo sapiens gpl96 gds2767 chdir down","109","4","1","16","1","0","1.35317065696268e-11","2.36128279639988e-09"
