"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"24","Etoposide-188 mg/kg in Corn Oil-Rat-Spleen-3d-dn","45/341",8.16177585264241e-06,0.00267842277564215,0,0,1.98742182807476,23.284731091446,"C1QB;MDC1;C1QA;PCNA;GYPC;CDCA8;NEDD8;TMEM97;PTTG1IP;MKI67;TYMS;COX5A;AIF1;PSMB7;RPS17;TUBA1B;STMN1;HMOX1;MYBL2;APOE;FADS1;SUPT16H;RFC3;RRM1;CDKN2C;SLC16A1;LIG1;SSR2;ATAD2;TIMM23;GGH;MRPS7;HSPE1;DUSP7;SOD1;CCNA2;TYROBP;CXCL12;NDUFS7;KIFC1;PRC1;MCM4;GARS;DNAJC9;GCLM",6.66666666666667,3
"25","Artemisinin-2000 mg/kg in CMC-Rat-Liver-1d-up","43/321",8.83275215258086e-06,0.00278267023814907,0,0,2.01741545621739,23.4767522484163,"MRPL18;CDCA8;NEDD8;TMEM97;HMMR;HMGCR;MKI67;COX5A;AURKB;PSMB7;RPS17;TUBA1B;CAND1;STMN1;BPNT1;TMPO;HMGN1;GAMT;NUDC;RFC3;RRM1;GSTM1;CDKN2C;LIG1;TIMM23;IMMT;SDHD;MRPS7;EEF2;HSPE1;NME1;SOD1;HADHB;CCNA2;GRHPR;NPEPL1;KIFC1;PRC1;VDAC3;TFAM;GARS;DNAJC9;GCLM",2.32558139534884,1
"26","Mitomycin C-1.7 mg/kg in Saline-Rat-Bone marrow-1d-dn","40/290",8.92845338244608e-06,0.00270463457077482,0,0,2.0772746157042,24.1509500862706,"MDC1;FEN1;DNMT1;NDUFB8;GYPC;GMFG;HP;CDCA8;CLTA;MKI67;COX5A;KIF15;RPS17;TUBA1B;RACGAP1;STMN1;CD37;MYBL2;TMPO;HMGN1;USP7;RRM1;CDKN2C;LIG1;GGH;IMMT;EEF2;HSPE1;SOD1;HADHB;CCNA2;KIFC1;PRC1;VDAC3;TACC3;MCM4;DNAJC9;GCLM;MXD3;CDKN3",5,2
"27","Thioguanine-12 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","40/291",9.70235370759224e-06,0.00283021251114802,0,0,2.07013621496294,23.8958763955254,"BTG2;FEN1;DNMT1;NDUFB8;PCNA;GYPC;CDCA8;MKI67;KIF15;PSMB7;RACGAP1;STMN1;CD37;KNTC1;MYBL2;LBR;TMPO;HMGN1;SUPT16H;USP7;RFC3;RRM1;CDKN2C;SLC16A1;LIG1;ATAD2;ATP1B3;HSPE1;SOD1;CCNA2;MSH2;KIFC1;PRC1;VDAC2;MCM4;GARS;DNAJC9;GCLM;MXD3;CDKN3",2.5,1
"28","Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Spleen-3d-dn","44/333",9.92089975215554e-06,0.00279060737314204,0,0,1.98994174897789,22.9258541082425,"MDC1;C1QA;PCNA;GYPC;CDCA8;NEDD8;PTTG1IP;MKI67;TYMS;COX5A;AIF1;PSMB7;RPS17;TUBA1B;RACGAP1;STMN1;HMOX1;KNTC1;MYBL2;APOE;FADS1;RFC3;RRM1;CDKN2C;SLC16A1;LIG1;SSR2;RARRES2;ATAD2;TIMM23;MRPS7;SOD1;CCNA2;POLA2;TYROBP;CXCL12;NDUFS7;KIFC1;COL4A1;PRC1;MCM4;DNAJC9;GCLM;MXD3",4.54545454545455,2
"29","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-3d-dn","45/344",1.0245215592311e-05,0.00278245924155314,0,0,1.97008966096946,22.6337685616377,"C1QB;MDC1;C1QA;PCNA;GYPC;SP140;CDCA8;NEDD8;TMEM97;PTTG1IP;MKI67;TYMS;COX5A;AIF1;PSMB7;RPS17;TUBA1B;RACGAP1;HMOX1;MGAT1;MYBL2;APOE;RFC3;RRM1;CDKN2C;SLC16A1;LIG1;SSR2;RARRES2;ATAD2;TIMM23;SOD1;CCNA2;CXCL10;POLA2;TYROBP;CXCL12;MSH2;NDUFS7;KIFC1;PRC1;MCM4;GARS;DNAJC9;GCLM",6.66666666666667,3
"30","Ticlopidine-223 mg/kg in CMC-Rat-Liver-1d-up","43/323",1.03298930404836e-05,0.00271194125289496,0,0,2.00492371964639,23.0174638672338,"C1QB;NDUFB5;HP;CDCA8;NEDD8;TMEM97;MKI67;COX5A;ASGR1;PAPSS2;PSMB7;TUBA1B;SAMM50;STMN1;APOE;CD14;FADS1;HMGN1;TRAP1;RRM1;GSTM1;CDKN2C;LIG1;GALNT2;IMMT;MRPS7;EEF2;HSPE1;FMO5;ZWINT;NME1;SOD1;GRHPR;NPLOC4;NPEPL1;NDUFS7;TST;KIFC1;PRC1;VDAC2;GARS;DNAJC9;GCLM",2.32558139534884,1
"31","Pyrogallol-1000 mg/kg in Water-Rat-Liver-1d-up","51/409",1.05834864150408e-05,0.00268888835499553,0,0,1.87792735735117,21.5139407939669,"FKBP11;MTCH2;FEN1;HP;TMEM97;MKI67;TUBA1B;RPS17;ADORA3;STMN1;SEPHS2;HMGN1;TMPO;USP7;LIG1;TIMM23;CACYBP;SDHD;MRPS7;HADHB;CCNA2;KIFC1;TFAM;GARS;DNAJC9;FBP1;NDUFB8;MRPL18;MRPS33;MRPS31;CDCA8;HMMR;COX5A;AGPAT2;AURKB;EBP;RACGAP1;HMOX1;APOE;ATP6V1F;BCAP31;RRM1;GSTM1;CDKN2C;IMMT;HSPE1;FMO5;SOD1;PRC1;GCLM;CDKN3",3.92156862745098,2
"32","Methotrexate-27 mg/kg in Corn Oil-Rat-Spleen-3d-dn","42/313",1.0723303995601e-05,0.0026392731959173,0,0,2.02086300473459,23.1249197492713,"MDC1;C1QA;FEN1;PCNA;GYPC;SP140;CDCA8;NEDD8;TMEM97;MKI67;TYMS;COX5A;FBLN5;AURKB;PSMB7;TUBA1B;RACGAP1;STMN1;HMOX1;MYBL2;LBR;FADS1;USP7;RFC3;RRM1;CDKN2C;SLC16A1;LIG1;ATAD2;TIMM23;GGH;SOD1;CCNA2;POLA2;TYROBP;CXCL12;NDUFS7;KIFC1;PRC1;MCM4;DNAJC9;GCLM",11.9047619047619,5
"33","Cyclophosphamide-25 mg/kg in Water-Rat-Heart-5d-up","40/293",1.14386466902713e-05,0.00273002367674474,0,0,2.05600559233521,23.3942861041061,"C1QB;SPON1;FEN1;CXCL9;PCNA;NDUFB5;CLTA;MKI67;NID2;PAPSS1;PSMB7;RPS17;TUBA1B;RACGAP1;ADORA3;STMN1;USP1;TMPO;PDK1;HMGN1;ATP6V1F;RRM1;CDKN2C;LIG1;HSPA4;MMP2;ATAD2;CCNA2;EHD2;POLA2;NPLOC4;KIFC1;COL4A1;PRC1;LCN2;GARS;DNAJC9;GCLM;VAMP5;FKBP5",2.5,1
"34","Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-1d-dn","40/293",1.14386466902713e-05,0.00264972886272284,0,0,2.05600559233521,23.3942861041061,"MDC1;BTG2;FEN1;PCNA;GYPC;CDCA8;MKI67;AIF1;KIF15;RPS17;RACGAP1;ADORA3;STMN1;KNTC1;MYBL2;CTNNAL1;TMPO;HMGN1;SUPT16H;USP7;RFC3;RRM1;CDKN2C;SLC16A1;LIG1;ATAD2;SOD1;NET1;CCNA2;ESPL1;KIFC1;PRC1;VDAC3;TACC3;MCM4;GARS;MCM5;DNAJC9;MXD3;CDKN3",0,0
"35","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Spleen-3d-dn","44/335",1.15542330032351e-05,0.00260003254667085,0,0,1.97806149973026,22.4875104545721,"MDC1;C1QA;FEN1;PCNA;GYPC;CDCA8;NEDD8;PTTG1IP;MKI67;TYMS;AIF1;FBLN5;PSMB7;TUBA1B;RACGAP1;STMN1;MYBL2;APOE;LBR;FADS1;TMPO;RFC3;RRM1;CDKN2C;SLC16A1;LIG1;RARRES2;ATAD2;TIMM23;ATP1B3;MRPS7;HSPE1;SOD1;CCNA2;POLA2;TYROBP;CXCL12;NDUFS7;KIFC1;PRC1;MCM4;GARS;DNAJC9;GCLM",4.54545454545455,2
"36","Doxorubicin-3 mg/kg in Saline-Rat-Spleen-1d-dn","41/305",1.30166021870773e-05,0.00284774330070613,0,0,2.02449140825597,22.7740806776141,"MDC1;C1QA;FEN1;NDUFB8;GYPC;PITPNB;MRPS33;CDCA8;CLTA;NEDD8;MKI67;BZW2;AIF1;AURKB;PSMB7;TUBA1B;RACGAP1;ADORA3;STMN1;KNTC1;MYBL2;TMPO;HMGN1;RRM1;CDKN2C;SLC16A1;LIG1;ATAD2;IL18;HSPE1;SOD1;CCNA2;TYROBP;ESPL1;KIFC1;PRC1;VDAC3;VDAC2;GARS;MCM5;DNAJC9",2.4390243902439,1
"37","Doxorubicin-3 mg/kg in Saline-Rat-Spleen-3d-dn","40/295",1.34568961365498e-05,0.0028645003776072,0,0,2.04206657137023,22.9038571766538,"C1QB;BLK;MDC1;C1QA;FEN1;NDUFB8;GYPC;CDCA8;MKI67;AIF1;PSMB7;TUBA1B;SAMM50;RACGAP1;TCOF1;STMN1;CD37;MYBL2;TMPO;HMGN1;USP7;RFC3;RRM1;CDKN2C;SYK;LIG1;EEF2;HSPE1;SOD1;CCNA2;COX7A2L;TYROBP;KIFC1;PRC1;VDAC2;GARS;MCM5;DNAJC9;MVD;GCLM",0,0
"38","Busulfan-9 mg/kg in Corn Oil-Rat-Spleen-3d-dn","45/348",1.37892517328415e-05,0.00285800385915421,0,0,1.94744495222268,21.795066075267,"C1QB;MDC1;C1QA;PCNA;GYPC;SP140;CDCA8;NEDD8;PTTG1IP;MKI67;TYMS;COX5A;AIF1;PSMB7;RPS17;TUBA1B;RACGAP1;PSMB2;ADORA3;STMN1;HMOX1;MYBL2;APOE;LBR;SUPT16H;RFC3;RRM1;CDKN2C;SLC16A1;LIG1;RARRES2;ATAD2;TIMM23;MRPS7;HSPE1;NME1;SOD1;CCNA2;POLA2;CXCL12;NDUFS7;KIFC1;PRC1;MCM4;GCLM",4.44444444444444,2
"39","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-up","41/307",1.524010539995e-05,0.00307771974692324,0,0,2.01130253914682,22.3085232016317,"MDC1;FEN1;NDUFB8;PCNA;GYPC;CDCA8;MKI67;BZW2;C2;KIF15;RPS17;TUBA1B;RACGAP1;STMN1;MYBL2;APOE;TK1;FADS1;HMGN1;RFC3;RRM1;CDKN2C;LIG1;ATAD2;IMMT;HSPE1;NME1;SOD1;COL1A1;NET1;CCNA2;ESPL1;KIFC1;COL4A1;PRC1;VDAC3;VDAC2;MCM4;GARS;MCM5;DNAJC9",2.4390243902439,1
"40","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","39/288",1.76918349998497e-05,0.00348352231147041,0,0,2.03940763052209,22.3160289933753,"MDC1;BTG2;FEN1;DNMT1;NDUFB8;PCNA;GYPC;SP140;CDCA8;NEDD8;MKI67;KIF15;TUBA1B;STMN1;MGAT1;KNTC1;MYBL2;TK1;POLE;TMPO;SUPT16H;USP7;RFC3;RRM1;CDKN2C;SLC16A1;LIG1;VWF;ATAD2;COL1A1;CCNA2;CXCL12;KIFC1;PRC1;MCM4;DNAJC9;GCLM;MXD3;CDKN3",2.56410256410256,1
