"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"11","Dexamethasone-300 mg/kg in Corn Oil-Rat-Kidney-3d-up","23/320",1.20051870824064e-05,0.00859571395100302,0,0,2.76442307692308,31.3213882365647,"CDKN1C;C1QB;C1QA;GSTM1;SLC16A1;GLDC;IGFBP3;HP;GGH;CAPG;DYNLL1;SLC4A4;COX5A;HK1;EPS8;SULT1A1;LGALS3;H1F0;ADAM15;UAP1L1;MAPK6;FKBP5;ATP6V1F",4.34782608695652,1
"12","Niacin-2625 mg/kg in Water-Rat-Liver-3d-up","22/301",1.42759589136565e-05,0.00936978770032987,0,0,2.81114234602607,31.3637285800556,"C1QA;MTCH2;SLC16A1;SRD5A1;IGFBP2;HP;SLC4A4;C2;ASGR2;NME1;SULT1A1;HADHB;H1F0;ADAMTS1;PRDX1;ADORA3;DPYD;MGAT1;A2M;MAPK6;FADS1;CES1",4.54545454545455,1
"13","Busulfan-9 mg/kg in Corn Oil-Rat-Spleen-3d-dn","24/348",1.54856788628312e-05,0.00938193897874298,0,0,2.6525198938992,29.3782358235337,"C1QB;C1QA;COPB2;SLC16A1;PTPRO;CDCA8;G0S2;MKI67;DYNLL1;TYMS;COX5A;NME1;HK1;CCNA2;PSMB7;GPNMB;PSMB2;NDUFS7;BIN1;KIFC1;PRDX1;ADORA3;MYBL2;PCK2",0,0
"14","Simvastatin-15 mg/kg in Corn Oil-Rat-Liver-1d-dn","21/284",1.87299532094375e-05,0.0105369365341093,0,0,2.84398699891658,30.9578977970109,"C1QA;CEBPA;GSTM1;SRD5A1;NDUFB5;HP;LTBP4;G0S2;MRPL15;SDHD;COX5A;PDIA5;C2;PSMB7;H1F0;PRDX1;ADORA3;ME1;FADS1;CES1;MPDU1",0,0
"15","Testosterone-375 mg/kg in CMC-Rat-Liver-1d-up","23/330",1.96437523227903e-05,0.0103142795529531,0,0,2.68065268065268,29.0522468551934,"GSTM1;SLC16A1;HP;AK2;CLTA;SDHD;DYNLL1;FAH;COX5A;DUSP7;NME1;SULT1A1;HADHB;CCNA2;PSMB7;H1F0;NDUFS7;PRDX1;METTL7A;A2M;CTSD;FADS1;CES1",0,0
"16","Ticrynafen-570 mg/kg in CMC-Rat-Liver-1d-up","22/309",2.14205920757177e-05,0.010544286449272,0,0,2.73836196166293,29.4405617059423,"COPB2;GSTM1;NDUFB5;HP;CDCA8;G0S2;SDHD;HMMR;MKI67;COX5A;AURKB;NME1;HADHB;CCNA2;PSMB7;GPNMB;KIFC1;PRDX1;ME1;METTL7A;FADS1;CES1",0,0
"17","Nisoldipine-1125 mg/kg in Water-Rat-Liver-5d-dn","20/265",2.19788058066855e-05,0.0101826514431444,0,0,2.90275761973875,31.1333292928035,"C1QB;COL18A1;C1QA;COPB2;CEBPA;MTCH2;GSTM1;SRD5A1;IGFBP3;HP;FAH;COX5A;SULT1A1;PSMB7;GRHPR;NDUFS7;PRDX1;DPYD;MGAT1;FADS1",0,0
"18","Methyl Salicylate-444 mg/kg in Corn Oil-Rat-Kidney-5d-up","23/333",2.26695493165682e-05,0.00991918724540508,0,0,2.65650265650266,28.4099357123659,"GLDC;IGFBP3;ANXA5;MRPL15;SLC4A4;COX5A;DUSP7;NME1;HK1;EPS8;PSMB7;CXCL10;SMTN;H1F0;NDUFS7;SLCO4A1;ADORA3;UAP1L1;ME1;CTSD;LDLR;FADS1;ATP6V1F",0,0
"19","Amikacin-160 mg/kg in Saline-Rat-Kidney-14d-up","23/334",2.37678225079475e-05,0.00985238789855762,0,0,2.64854905573468,28.1995729402348,"COL18A1;COPB2;NDUFB5;ANXA5;HTRA1;G0S2;GGH;OPLAH;SLC4A4;PAPSS1;EPS8;LGALS3;PSMB7;CXCL10;GRHPR;GPNMB;ADAM15;SLCO4A1;ADAMTS1;PRDX1;METTL7A;CTSD;FKBP5",8.69565217391304,2
"20","Trans-Platinum(II)Diammine Dichloride-0.5 mg/kg in Saline-Rat-Kidney-14d-up","23/336",2.61093803483684e-05,0.0102818739811875,0,0,2.63278388278388,27.784336753815,"CDKN1C;COL18A1;GSTM1;GLDC;ANXA5;G0S2;GGH;CAPG;SDHD;DYNLL1;COX5A;PAPSS1;HK1;SULT1A1;HADHB;PSMB7;CXCL10;COMMD9;SLCO4A1;PRDX1;ADORA3;METTL7A;CTSD",4.34782608695652,1
"21","Acyclovir-980 mg/kg in Saline-Rat-Bone marrow-3d-dn","20/269",2.72511349099537e-05,0.0102204732643236,0,0,2.85959393766085,30.0555201305421,"C1QB;C1QA;FZD5;NDUFB5;CTSZ;HP;AK2;SDHD;MKI67;BZW2;COX5A;PAPSS1;HK1;CCNA2;PSMB7;H1F0;GPNMB;PRDX1;SEC23B;PCK2",5,1
"22","Thioguanine-12 mg/kg in Corn Oil-Rat-Spleen-0.25d-dn","22/315",2.87400701820421e-05,0.0102889451251711,0,0,2.68620268620269,28.0902077140116,"COPB2;MTCH2;SLC16A1;GLDC;CDCA8;SDHD;MKI67;DYNLL1;TYMS;COX5A;AURKB;KIF15;PAPSS1;HK1;CCNA2;PSMB7;NDUFS7;ESPL1;KIFC1;PRDX1;MYBL2;PCK2",0,0
"23","Mebendazole-50 mg/kg in Corn Oil-Rat-Liver-1d-up","22/316",3.01578428687898e-05,0.0103270943667212,0,0,2.67770204479065,27.8723760816226,"COL18A1;C1QA;CEBPA;GSTM1;GLDC;MRPL15;SDHD;COX5A;ASGR2;DUSP7;NME1;SULT1A1;HADHB;HEBP1;PSMB7;PSMB2;KIFC1;ADAMTS1;ADORA3;DPYD;KIF2C;METTL7A",4.54545454545455,1
"24","Omeprazole-415 mg/kg in Corn Oil-Rat-Liver-5d-dn","21/294",3.12924712502022e-05,0.0102691459819414,0,0,2.74725274725275,28.4948709463975,"C1QB;C1QA;SLC16A1;GLDC;SRD5A1;HP;HTRA1;G0S2;MRPL15;AGPAT2;PDIA5;ASGR2;SULT1A1;GRHPR;H1F0;ALCAM;ADORA3;DPYD;MGAT1;A2M;FADS1",0,0
"25","Gold Sodium Thiomalate-8 mg/kg in Saline-Rat-Kidney-5d-up","22/317",3.16381197328652e-05,0.00996727324064186,0,0,2.66925503518563,27.6565460521825,"C1QB;COL18A1;C1QA;COPB2;SPON1;GSTM1;FZD5;ANXA5;LTBP4;CLTA;DYNLL1;C2;HK1;LGALS3;CXCL10;GRHPR;GPNMB;ADAM15;SLCO4A1;ADAMTS1;PRDX1;CTSD",4.54545454545455,1
"26","Trans-Platinum(II)Diammine Dichloride-0.5 mg/kg in Saline-Rat-Kidney-28d-dn","23/343",3.60314266418779e-05,0.0109147506242858,0,0,2.57905359946176,26.3866043815885,"COL18A1;NDUFB5;IGFBP3;ANXA5;LTBP4;GGH;OPLAH;SLC4A4;COX5A;DUSP7;PAPSS1;HK1;SULT1A1;HADHB;PSMB7;H1F0;ALCAM;ADAM15;NDUFS7;KIFC1;ADORA3;CLDN7;UAP1L1",4.34782608695652,1
"27","Benzethonium Chloride-30 mg/kg in Corn Oil-Rat-Liver-5d-up","20/275",3.72920439149548e-05,0.0108782273286735,0,0,2.7972027972028,28.5223232277855,"C1QB;COL18A1;C1QA;SLC16A1;SRD5A1;GALNT2;ANXA5;HP;CLTA;DYNLL1;PDIA5;C2;SULT1A1;NET1;LGALS3;GPNMB;ADAMTS1;ADORA3;A2M;CTSD",5,1
"28","Clarithromycin-56 mg/kg in Water-Rat-Liver-3d-dn","19/253",3.7547687413724e-05,0.0105616280739461,0,0,2.88841593189419,29.4326659473309,"C1QB;COPB2;CEBPA;GSTM1;SLC16A1;SRD5A1;IGFBP3;HTRA1;G0S2;COX5A;AGPAT2;SULT1A1;HADHB;PSMB7;H1F0;NDUFS7;DPYD;MGAT1;FADS1",0,0
"29","Miconazole-920 mg/kg in Corn Oil-Rat-Liver-1d-dn","22/321",3.82335802964639e-05,0.0103837130487914,0,0,2.6359932901989,26.8127869625354,"C1QB;COL18A1;C1QA;CEBPA;SLC16A1;SRD5A1;IGFBP3;HP;HTRA1;G0S2;MRPL15;FAH;AGPAT2;PDIA5;C2;ASGR2;SULT1A1;HEBP1;ALCAM;ADORA3;DPYD;FADS1",0,0
"30","Sulfisoxazole-250 mg/kg in Corn Oil-Rat-Liver-1d-up","21/299",4.00508988154745e-05,0.0105146959690226,0,0,2.70131206586056,27.3517556328433,"C1QB;COL18A1;C1QA;CEBPA;HP;AK2;CLTA;MRPL15;SDHD;C2;ASGR2;NME1;F5;HADHB;GRHPR;PRDX1;ADORA3;DPYD;KIF2C;SEC23B;FADS1",0,0
"31","Ethinylestradiol-1480 mg/kg in Corn Oil-Rat-Liver-5d-dn","22/323",4.19727003794597e-05,0.0106637738125363,0,0,2.6196713503215,26.402334499119,"C1QB;COL18A1;C1QA;SLC16A1;SRD5A1;IGFBP3;HP;HTRA1;G0S2;MRPL15;SDHD;COX5A;PDIA5;C2;SULT1A1;HADHB;GRHPR;H1F0;ALCAM;NDUFS7;DPYD;FADS1",0,0
"32","Crotamiton-750 mg/kg in Corn Oil-Rat-Liver-1d-dn","21/300",4.20452757867812e-05,0.0103483935030215,0,0,2.69230769230769,27.1297479529376,"C1QB;COL18A1;C1QA;MTCH2;SLC16A1;GLDC;SRD5A1;NDUFB5;IGFBP3;HP;HTRA1;PDIA5;ASGR2;SULT1A1;HADHB;H1F0;ALCAM;NDUFS7;ADAMTS1;DPYD;FADS1",4.76190476190476,1
"33","N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Liver-3d-dn","22/324",4.39623929186656e-05,0.0104923577765882,0,0,2.61158594491928,26.1998898278745,"COL18A1;C1QA;GLDC;SRD5A1;HP;HTRA1;CLTA;MRPL15;SDHD;FAH;COX5A;AGPAT2;PDIA5;C2;ASGR2;SULT1A1;HADHB;GRHPR;ADORA3;DPYD;A2M;FADS1",0,0
"34","Rifapentine-75 mg/kg in Corn Oil-Rat-Kidney-5d-dn","19/256",4.40879618910112e-05,0.0102128467015766,0,0,2.85456730769231,28.6293797971151,"SLC16A1;GLDC;IGFBP3;PTPRO;ANXA5;G0S2;SDHD;DYNLL1;SLC4A4;COX5A;DUSP7;PAPSS1;HK1;HADHB;COMMD9;ADAMTS1;PRDX1;ADORA3;CTSD",5.26315789473684,1
"35","Allyl Alcohol-32 mg/kg in Saline-Rat-Liver-3d-up","21/301",4.41279833110727e-05,0.00993005704451453,0,0,2.68336314847943,26.909883098069,"GSTM1;FZD5;GALNT2;ANXA5;HP;CDCA8;G0S2;MKI67;COX5A;C2;SULT1A1;NET1;HADHB;CCNA2;LGALS3;GPNMB;KIFC1;METTL7A;A2M;CTSD;FADS1",0,0
"36","Rosiglitazone-1800 mg/kg in Corn Oil-Rat-Liver-5d-dn","21/302",4.63024146418995e-05,0.0101299393811,0,0,2.67447784004075,26.6921351717933,"C1QB;C1QA;STEAP3;SRD5A1;HP;HTRA1;SDHD;COX5A;AGPAT2;PDIA5;C2;ASGR2;GRHPR;ALCAM;NDUFS7;PRDX1;ADORA3;DPYD;A2M;FADS1;CES1",0,0
"37","Fluphenazine-2.5 mg/kg in Corn Oil-Rat-Liver-1d-dn","19/259",5.16230519075749e-05,0.0109887339682178,0,0,2.82150282150282,27.8525842907618,"C1QB;C1QA;CEBPA;GALNT2;IGFBP3;HP;HTRA1;CLTA;COX5A;PDIA5;F5;PAPSS1;HADHB;ALCAM;ADAMTS1;ADORA3;ME1;LDLR;FADS1",5.26315789473684,1
"38","Benoxaprofen-20 mg/kg in CMC-Rat-Liver-1d-up","21/305",5.34116260726861e-05,0.0110702622881178,0,0,2.64817150063052,26.0513397854399,"CEBPA;GSTM1;GLDC;LTBP4;MRPL15;SDHD;DYNLL1;FAH;COX5A;DUSP7;HADHB;PSMB7;NDUFS7;PRDX1;ADORA3;ME1;MGAT1;METTL7A;LDLR;FADS1;MPDU1",0,0
"39","Hydrazine-45 mg/kg in Water-Rat-Kidney-5d-up","26/426",5.62705386806683e-05,0.0113637631448447,0,0,2.34741784037559,22.9702804024025,"CDKN1C;C1QB;C1QA;MTCH2;SPON1;NDUFB5;CAPG;SLC4A4;COX5A;EPS8;SULT1A1;ALCAM;PRDX1;ADORA3;UAP1L1;ME1;MAPK6;CTSD;GALNT2;GGH;SDHD;HADHB;CXCL10;H1F0;CLDN7;FKBP5",3.84615384615385,1
"40","Benzyl Acetate-1868 mg/kg in CMC-Rat-Kidney-3d-up","22/330",5.77770169446319e-05,0.011376294636398,0,0,2.56410256410256,25.0228704925069,"GSTM1;GLDC;HP;GGH;MRPL15;SDHD;SLC4A4;ZWINT;EPS8;SULT1A1;HADHB;LGALS3;CXCL10;GPNMB;ADAMTS1;PRDX1;ADORA3;CLDN7;CTSD;FKBP5;MPDU1;ATP6V1F",9.09090909090909,2
"41","Cisplatin-0.5 mg/kg in Saline-Rat-Kidney-28d-up","22/330",5.77770169446319e-05,0.0110988240355103,0,0,2.56410256410256,25.0228704925069,"CDKN1C;C1QB;COL18A1;C1QA;SPON1;GSTM1;ANXA5;LTBP4;CDCA8;G0S2;CAPG;LGALS3;PSMB7;CXCL10;GPNMB;ADAM15;ADAMTS1;PRDX1;ADORA3;CTSD;SEC23B;FADS1",4.54545454545455,1
"42","2-Amino-4-Nitrophenol-625 mg/kg in CMC-Rat-Kidney-3d-up","21/309",6.44001737916951e-05,0.0120765659234141,0,0,2.61389096340553,25.2250782612403,"CDKN1C;C1QB;COL18A1;C1QA;GSTM1;ANXA5;G0S2;SDHD;DYNLL1;OPLAH;SLC4A4;HK1;LGALS3;PSMB7;LGALS1;GPNMB;ADAMTS1;PRDX1;ADORA3;CTSD;FADS1",4.76190476190476,1
"43","Norethindrone-75 mg/kg in Corn Oil-Rat-Liver-3d-dn","21/309",6.44001737916951e-05,0.0117957155531021,0,0,2.61389096340553,25.2250782612403,"C1QB;COL18A1;C1QA;GLDC;SRD5A1;IGFBP3;HP;HTRA1;G0S2;MRPL15;PDIA5;C2;SULT1A1;GRHPR;H1F0;STS;NDUFS7;PRDX1;ADORA3;ME1;FADS1",0,0
"44","Simvastatin-15 mg/kg in Corn Oil-Rat-Liver-5d-dn","21/309",6.44001737916951e-05,0.0115276311087134,0,0,2.61389096340553,25.2250782612403,"C1QB;C1QA;NDUFB5;HP;HTRA1;CLTA;MRPL15;SDHD;COX5A;C2;F5;SULT1A1;HADHB;PSMB7;H1F0;ADAMTS1;ADORA3;A2M;SEC23B;FADS1;CES1",4.76190476190476,1
"45","Oxaliplatin-8 mg/kg in Saline-Rat-Bone marrow-3d-up","22/333",6.6042776353008e-05,0.0115589534790287,0,0,2.54100254100254,24.4576777298509,"C1QB;CPA3;C1QA;COPB2;GSTM1;SORT1;NDUFB5;CTSZ;HP;CAPG;COX5A;AGPAT2;NME1;F5;PAPSS1;HADHB;PSMB7;GPNMB;PRDX1;ADORA3;CTSD;ATP6V1F",0,0
"46","4-Nitrobenzoic Acid-1470 mg/kg in CMC-Rat-Kidney-1d-up","21/310",6.74441263103344e-05,0.0115476073656564,0,0,2.60545905707196,25.0233786955185,"GSTM1;GLDC;GALNT2;IGFBP3;G0S2;MRPL15;SDHD;SLC4A4;COX5A;ZWINT;EPS8;HADHB;CXCL10;NDUFS7;ADAMTS1;CLDN7;UAP1L1;MAPK6;FADS1;FKBP5;ATP6V1F",4.76190476190476,1
"47","Neomycin-877 mg/kg in Corn Oil-Rat-Kidney-3d-up","21/311",7.0615545344939e-05,0.0118333624497179,0,0,2.59708137521642,24.8235796713218,"CDKN1C;C1QB;SPON1;MTCH2;ANXA5;GGH;CAPG;DYNLL1;OPLAH;SLC4A4;COX5A;HK1;EPS8;PSMB7;H1F0;NDUFS7;SLCO4A1;PRDX1;FADS1;FKBP5;ATP6V1F",4.76190476190476,1
"48","Aspirin-35 mg/kg in Corn Oil-Rat-Liver-3d-dn","20/288",7.11005365894587e-05,0.011666413045387,0,0,2.67094017094017,25.5112598136087,"COPB2;CEBPA;FZD5;SRD5A1;LTBP4;HTRA1;CLTA;G0S2;MRPL15;COX5A;AGPAT2;PDIA5;ASGR2;HADHB;PSMB7;GRHPR;NDUFS7;PRDX1;ADORA3;MGAT1",0,0
"49","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-up","20/288",7.11005365894587e-05,0.0114283229832363,0,0,2.67094017094017,25.5112598136087,"C1QB;C1QA;MTCH2;AURKB;DUSP7;F5;PAPSS1;HK1;CCNA2;LGALS3;PSMB7;H1F0;NDUFS7;KIFC1;ADORA3;MYBL2;TK1;TRIP13;FADS1;PCK2",0,0
"50","Urethane-453 mg/kg in Water-Rat-Bone marrow-3d-up","20/288",7.11005365894587e-05,0.0111997565235715,0,0,2.67094017094017,25.5112598136087,"C1QB;C1QA;COPB2;NDUFB5;GALNT2;CTSZ;HP;CLTA;MKI67;DYNLL1;COX5A;C2;F5;NET1;LGALS3;PRDX1;TK1;CTSD;CCR2;FKBP5",0,0
"51","Phenylhydrazine-78 mg/kg in Water-Rat-Liver-3d-up","22/335",7.21241012947664e-05,0.0111382239568153,0,0,2.52583237657865,24.0891722685602,"C1QB;C1QA;GSTM1;GLDC;CTSZ;HP;CLTA;CAPG;PDIA5;F5;SULT1A1;NET1;LGALS3;GPNMB;ADAMTS1;PRDX1;ADORA3;UAP1L1;A2M;MAPK6;CTSD;ATP6V1F",4.54545454545455,1
"52","Clotrimazole-89 mg/kg in Corn Oil-Rat-Liver-3d-dn","21/312",7.39190316817699e-05,0.0111958902601081,0,0,2.5887573964497,24.6256588801104,"C1QB;STEAP3;MTCH2;SLC16A1;GLDC;SRD5A1;IGFBP3;HP;HTRA1;COX5A;AGPAT2;PDIA5;SULT1A1;HEBP1;GRHPR;H1F0;ADAMTS1;DPYD;KIF2C;MGAT1;FADS1",4.76190476190476,1
"53","Nimesulide-30 mg/kg in Corn Oil-Rat-Liver-1d-dn","21/312",7.39190316817699e-05,0.0109846470476532,0,0,2.5887573964497,24.6256588801104,"C1QB;C1QA;CEBPA;SLC16A1;SRD5A1;HP;SDHD;COX5A;AGPAT2;PDIA5;C2;SULT1A1;HEBP1;PSMB7;GRHPR;STS;ADAMTS1;PRDX1;ADORA3;FADS1;MPDU1",4.76190476190476,1
"54","Daunorubicin-3.25 mg/kg in Saline-Rat-Bone marrow-3d-up","22/336",7.53480747924201e-05,0.0109896562419463,0,0,2.51831501831502,23.9073521102567,"C1QB;CPA3;C1QA;COPB2;SPON1;SORT1;PTPRO;CTSZ;ANXA5;HP;HTRA1;G0S2;CAPG;DYNLL1;C2;NME1;F5;LGALS1;GPNMB;PRDX1;PPARG;CTSD",0,0
"55","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-up","21/313",7.73593225881673e-05,0.0110778549946256,0,0,2.58048660604571,24.4295943392664,"C1QB;CPA3;C1QA;NDUFB5;GALNT2;HP;CLTA;MKI67;DYNLL1;BZW2;COX5A;C2;DUSP7;F5;LGALS1;GPNMB;NDUFS7;PRDX1;MYBL2;PCK2;ATP6V1F",4.76190476190476,1
"56","NN-Dimethylformamide-700 mg/kg in Saline-Rat-Liver-1d-up","20/290",7.82114743609817e-05,0.0109998852154838,0,0,2.6525198938992,25.0824779581382,"COL18A1;C1QA;COPB2;CEBPA;GSTM1;SRD5A1;GALNT2;HP;G0S2;SDHD;FAH;DUSP7;HADHB;GRHPR;ALCAM;PRDX1;ADORA3;DPYD;MGAT1;FADS1",0,0
"57","Pravastatin-1200 mg/kg in Corn Oil-Rat-Kidney-3d-up","20/292",8.59465448369888e-05,0.0118757015287039,0,0,2.63435194942044,24.6622366349564,"C1QB;GSTM1;ANXA5;HP;CLTA;GGH;SLC4A4;DUSP7;EPS8;AKAP12;HADHB;CXCL10;H1F0;SLCO4A1;ADORA3;CLDN7;ME1;MAPK6;CTSD;FKBP5",5,1
"58","Alprazolam-115 mg/kg in Corn Oil-Rat-Liver-5d-up","21/319",0.000101157216812698,0.0137364524071864,0,0,2.53195080781288,23.2909968211471,"COL18A1;C1QA;CEBPA;GSTM1;FZD5;HP;G0S2;GGH;COX5A;NME1;NET1;HADHB;HEBP1;H1F0;STS;PSMB2;PRDX1;ADORA3;DPYD;METTL7A;LDLR",4.76190476190476,1
"59","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-3d-dn","22/344",0.00010612553651464,0.0141668597557509,0,0,2.45974955277281,22.5088923158166,"C1QB;C1QA;COPB2;SLC16A1;PTPRO;CDCA8;G0S2;MKI67;DYNLL1;TYMS;COX5A;HK1;CCNA2;PSMB7;CXCL10;NDUFS7;BIN1;KIFC1;PRDX1;MGAT1;MYBL2;PCK2",0,0
"60","Meloxicam-0.6 mg/kg in Corn Oil-Rat-Kidney-1d-up","21/321",0.00011042254917295,0.0144947999547692,0,0,2.51617541337167,22.9253678528243,"GSTM1;NDUFB5;ANXA5;HP;LTBP4;G0S2;DYNLL1;FAH;SLC4A4;COX5A;DUSP7;HK1;EPS8;H1F0;CDK5;CAMK2N1;PRDX1;CTSD;SEC23B;FADS1;ATP6V1F",0,0
"61","Cytarabine-23 mg/kg in Saline-Rat-Spleen-3d-up","20/299",0.000118633787937218,0.015317372357271,0,0,2.57267815796244,23.2556450273104,"COPB2;SLC16A1;PTPRO;LTBP4;HTRA1;GGH;MKI67;DYNLL1;DUSP7;HADHB;CCNA2;PSMB7;CXCL10;BIN1;KIFC1;PRDX1;ADORA3;IRF5;METTL7A;FADS1",5,1
"62","Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Liver-3d-up","19/276",0.000120111053333049,0.0152579783234047,0,0,2.64771460423634,23.9011680846289,"C1QB;C1QA;GSTM1;SRD5A1;HP;LTBP4;G0S2;DYNLL1;C2;DUSP7;F5;SULT1A1;LGALS3;GPNMB;ADORA3;DPYD;A2M;CTSD;FADS1",0,0
"63","Lomustine-4.2 mg/kg in Corn Oil-Rat-Spleen-3d-dn","22/347",0.000120274982683199,0.0150362819621091,0,0,2.43848370649523,22.0090953353825,"ACVRL1;C1QB;C1QA;COPB2;SLC16A1;PTPRO;CDCA8;G0S2;MKI67;DYNLL1;TYMS;COX5A;HK1;HADHB;CCNA2;PSMB7;NDUFS7;BIN1;KIFC1;PRDX1;MYBL2;IRF5",0,0
"64","Enrofloxacin-2000 mg/kg in CMC-Rat-Kidney-5d-dn","20/300",0.000124104415710152,0.0152725996583305,0,0,2.56410256410256,23.0625314987591,"CDKN1C;COL18A1;MTCH2;GSTM1;SLC16A1;IGFBP3;LTBP4;HTRA1;GGH;CAPG;SDHD;DUSP7;SULT1A1;HEBP1;H1F0;ALCAM;ADAM15;ADORA3;ME1;FKBP5",5,1
"65","D-Galactosamine-470 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-up","22/348",0.000125350250417179,0.0151885934197801,0,0,2.4314765694076,21.845355015871,"COPB2;GSTM1;ANXA5;HP;HTRA1;CLTA;MRPL15;SLC4A4;ZWINT;DUSP7;SULT1A1;HADHB;LGALS3;PSMB7;GRHPR;GPNMB;ADAM15;NDUFS7;BIN1;MGAT1;A2M;FADS1",0,0
