"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"11","tamoxifen homo sapiens gpl96 gds2367 chdir up","40/223",6.98194866701719e-20,4.43036379052545e-18,0,0,5.92965941518734,261.547634012016,"RPLP1;RPL12;RPL11;RPL6;RPL7;RPS15;RPS14;MT2A;RPS15A;UBB;RPS18;EPCAM;RPL14;NPTN;RPLP2;RPL37;RPS11;RPL39;RPS13;RPS7;ATP6AP1;RPS8;RPL23;KRT8;RPL13A;RPL35A;RPS3A;ANK3;RHOB;EEF1A1;RPS25;KRT19;KRT18;RPL27A;RPL37A;RPL24;CD24;FBP1;HIST1H2BD;TPT1",2.5,1
"12","hydrocortisone homo sapiens gpl570 normal scar gds3071 chdir up","96/1191",7.18940017168837e-19,4.18183443319874e-17,0,0,2.66461269438141,111.318216272264,"ITGB1;NCKAP1;CXCL6;IFITM1;ECM1;THRB;ITGB5;CD81;PRKCSH;HSPB8;PLOD1;RND3;RGS2;CCND1;TRIM2;ARHGDIA;TRPS1;NPTN;RPLP2;SDF4;CEP170;QSOX1;TEAD1;SLC16A3;CTSD;RPS13;TMED9;ARHGEF12;ATP6AP1;ITGA2;HLA-B;PAWR;ARID5B;EMP2;PDIA6;DDOST;SYTL2;RHOB;PDIA4;HGS;PEAK1;UNC50;PIGK;TMBIM6;TAGLN2;MXRA7;PLEC;YAP1;NFAT5;PRPS1;GRN;LEPROT;FAM114A1;LRP1;SHC1;SEL1L;RHOBTB3;HTRA1;SLC3A2;PTN;SLC1A5;ADCY7;THBS1;TM9SF3;CNN3;RIC8A;TGOLN2;GANAB;NT5E;OS9;LMNA;FLNA;PRNP;GSN;RBPMS;AUTS2;PLEKHA5;PARVA;PBX1;SMAD7;EXT1;SLC6A6;MARCKS;MYO1B;RPS27;GNB2;ZYX;MDM2;STT3A;NUCB1;SDC1;TGFBI;RGL1;LRP10;NFE2L1;TPT1",4.16666666666667,4
"13","valproic acid homo sapiens gpl6883 gse26940 chdir up","193/3508",2.05883704659161e-18,1.10543712193919e-16,0,0,1.81874723182902,74.0673722915443,"IFITM3;NCKAP1;RPL30;IFITM1;FNBP1L;RPL9;RPL7;RPS15;NDST1;RPS14;LSM12;RPS16;STMN1;TNFSF10;RPL38;RPS11;RPL39;RPS13;RPS12;RPL21;RPL23;MAPK8IP3;SYTL2;RFX5;UNC50;UQCRC1;RPL24;CD2BP2;RPL27;MXRA7;TBC1D9B;CFH;TSHZ2;AGAP1;APH1A;TSPAN6;SYMPK;PIP5K1C;TSPAN3;SPTBN1;ABCA1;RPL41;BSDC1;PARVA;IFFO1;RPS25;RPS27;RPS29;RPL27A;SDC1;RPS20;RGL1;RPS24;ARF3;SPAG16;ECM1;RPLP1;PRSS23;COX7C;HEY1;TRIM2;RPLP2;SDF4;QSOX1;CIC;CTSD;TMED9;SERPINB2;OSMR;RHOB;ITPKB;ZEB2;ZEB1;RARA;YAP1;RNASEL;GRN;RPL12;URM1;RPL11;UQCR10;PTN;NT5E;RPS15A;OS9;RPL14;HS1BP3;ZNF467;RPS27A;RPL19;GSN;MBD1;DHRS7;KRT17;TAOK2;NUCB1;GRINA;OLFML2B;CD81;PROS1;PLOD1;PRDM1;COX6A1;RGS2;NAGLU;FCGRT;PITX1;HIST1H2AC;TOR3A;KHNYN;ARID5B;ACOT13;TBC1D2B;VASH1;PGD;PDIA6;PDIA4;EEF1A1;TPST1;C1ORF116;SLC9A6;STIM1;HIST1H2BD;GLYR1;SRSF9;RAI14;FAM114A1;SHC1;ARL3;HTRA1;SLC38A10;NDRG2;SCIN;UBB;TMEM127;CYP2J2;PRNP;AUTS2;CYBRD1;HOPX;ITGA10;MAN2B1;TGFBI;LRP10;ZNF532;ITGB1;ACADVL;NUMA1;ITGB5;PTEN;LSP1;RND3;TRPS1;NPTN;EMILIN2;ATP6AP1;ITGA2;RPL13A;RPS3A;ARAP1;DDOST;SETBP1;RPL37A;MYH9;ATG4B;ITGA5;PLEC;LEPROT;LRP1;MVP;USP11;HIST1H2BK;SLC3A2;THBS1;GANAB;ABLIM1;RAB40B;NT5DC2;KIAA1324;HES1;SLC25A23;BEND5;RPL35A;PTPN13;ATOX1;ASS1;MYO1D;MARCKS;MYO1B;BAX;CPVL;SSBP2;TPT1",1.55440414507772,3
"14","captopril mus musculus gpl1261 gds3683 chdir down","86/1034",9.21702595605517e-18,4.59534579809036e-16,0,0,2.74949246287386,107.85015955813,"ARF3;IFITM1;RPLP1;ZBTB20;COX6A1;PHB2;RPL9;SLC4A4;RPL6;WFDC2;RPL7;RPS15;RPL7A;RPS14;RGS2;RPS18;TRIM2;MCF2L;RPLP2;SDF4;TMEM109;RPL38;CD37;RPS11;RPS13;RPS12;RPL21;RPS7;KRT4;ATP6AP1;RPS8;RPL13A;RPSA;KRT5;EEF1A1;SLPI;UNC50;RPL37A;RPL24;MYH9;RPL27;TAGLN2;TKT;SF1;SNRPB;BIRC3;SPRR3;GRN;RPL12;ABHD2;RPL11;CRCT1;SLC3A2;ADCY7;TM9SF3;CNN3;SCEL;RPS15A;SYNGR2;PERP;RPL14;FLNA;RPS27A;SPTBN1;RPL19;RPL41;GSN;FMO2;CP;RPS26;MAPK10;MARCO;RPS25;MARCKS;RPS29;RPL27A;KRT15;GNB2;SDC1;RPS20;TGFBI;SPRR1A;TPT1;RPS24;PNPLA2;GRINA",1.16279069767442,1
"15","amoxicillin rattus norvegicus gpl341 colon gds1273 chdir up","38/229",9.44749477690527e-18,4.39623423618658e-16,0,0,5.48558230177921,215.039116341872,"PIGR;NFAT5;RPL30;RPLP1;RPL12;RPL11;RPL9;RPL7;RPS14;RPL7A;MT2A;RPS16;CCND1;UBB;EPCAM;LMAN2;RPL37;RPS11;RPS27A;RPS13;RPS12;RPL41;RPS7;RPS8;RPL23;KRT8;RPL13A;RPSA;RPS3A;KRT19;RPS27;DHRS9;RPS29;RPL27A;GNB2;TFF3;RPL27;RPS24",2.63157894736842,1
"16","lubiprostone mus musculus gpl1261 gds4251 chdir up","36/206",1.24184724485228e-17,5.41755860566808e-16,0,0,5.77710021664126,224.887182454256,"PIGR;RPLP1;ATP1A1;RPL9;RPL7;RPS14;RPS18;RPL14;RPLP2;MUC13;RPL38;RPS11;RPS27A;RPS12;RPL41;RPL21;RPS7;RPS8;RPL23;KRT8;RPL13A;RPSA;RPS26;EEF1A1;RPS25;RPS29;RPL37A;TFF3;RPL24;RPS20;TMBIM6;TGFBI;TKT;FBP1;RPS24;TPT1",0,0
"17","dexamethasone homo sapiens gpl3921 gse28896 chdir up","43/299",1.60318575995733e-17,6.5824921202954e-16,0,0,4.75413914149092,183.851849387275,"IFITM3;ARF3;IFITM1;RPL30;RPLP1;RPL11;COX6A1;RPL9;COX7C;AIF1;RPL6;RPL7;RPS14;RPL7A;RPS15A;RPLP2;CCL2;RPL38;BANF1;RPL37;RPS11;RPL39;RPS13;RPL41;TMED9;RPL23;HLA-B;RPL13A;RPL35A;RPSA;RPS3A;EMP3;RPS26;EEF1A1;RPS25;RPS27;RPL27A;RPL24;TAGLN2;RPS20;TMBIM6;RPS24;TPT1",0,0
"18","testosterone mus musculus gpl1261 gse17553 chdir down","82/969",2.13122794481521e-17,8.26442836378343e-16,0,0,2.797465223584,107.386992057071,"EHF;RPL30;IFITM1;NUMA1;ITGB5;ZBTB20;PHB2;RPL9;RPL7;NDST1;RGS2;TRIM28;RPS18;TRIM2;KHSRP;ARHGDIA;PLCE1;RPLP2;RPL38;RPL37;RPS13;MBNL2;RPL21;RPS8;RPL23;VPS37C;KRT8;PAWR;RPL13A;RPSA;ANK3;SCAMP2;ENAH;TOX3;SLC9A6;UNC50;MAL;MYH9;PKP4;TAGLN2;TKT;SF1;SNRPB;BIRC3;PLEC;SF3B4;PTGER4;NFAT5;SMARCD2;SEL1L;HTRA1;NEDD4L;ATP1A1;HSD17B11;ADCY7;CNN3;TGOLN2;ERBB3;EPCAM;RPL14;FLNA;RPS27A;ABCA1;GSN;AUTS2;MBD1;RPL35A;PBX1;TJP1;MARCKS;MYO1B;NFIB;RPS29;RPL27A;GNB2;STT3A;RPS20;TGFBI;SSBP2;NFE2L1;RPS24;FGFR2",0,0
"19","estradiol mus musculus gpl75 gse280 chdir down","31/152",2.40716543207163e-17,8.8431656399263e-16,0,0,6.74206176598521,257.988342223058,"NUMA1;PROS1;RPLP1;RPL12;LSP1;UQCR10;COX6A1;NDRG2;WFDC2;RPL7;CNN3;RPS15;RGS2;RPS18;FCGRT;RPLP2;RPL37;RPS13;RPL19;RPL41;GSN;RPS8;RPL23;RPSA;EEF1A1;RPS26;KRT19;RPS29;MYH9;TGFBI;SNRPB",0,0
"20","metoprolol homo sapiens gpl96 gds2021 chdir up","24/84",2.58191155968339e-17,9.01087134329504e-16,0,0,9.44510035419126,360.759542306503,"RPL30;RPL41;RPS7;RPL12;RPL13A;RPS3A;PDIA6;RPL7;RPS15;EEF1A1;RPL7A;MT2A;RPS16;RPS15A;UBB;RPS29;RPL27A;RPLP2;RPL24;CCL2;RPL38;RPS11;MT1E;RPL19",0,0
"21","trastuzumab homo sapiens gpl6947 gse31432 chdir up","51/432",7.66574075680165e-17,2.54794621345122e-15,0,0,3.90266299357208,144.816839380237,"EHF;RPLP1;PROS1;COX6A1;COX7C;RPL6;RPS15;RPS14;DEPTOR;RPS16;TNFSF10;AKT1;RPLP2;RPL38;BANF1;RPS11;RPL39;TP63;GPX2;S100A2;VPS37C;KRT5;SERPINB5;EEF1A1;INF2;SLPI;CKS2;TFF3;RPL24;MYH9;TAGLN2;TKT;SNRPB;RPS15A;UBB;EPCAM;RPS27A;LAIR1;RPL19;MPZL2;GADD45A;RPL35A;KLK11;ISG20;RPS25;KRT19;KRT18;NUCB1;SDC1;RPS20;TPT1",0,0
"22","letrozole homo sapiens gpl3921 gse33366 chdir down","49/404",1.06312962336033e-16,3.37302035047959e-15,0,0,4.00949185827674,147.469689738189,"IFITM1;PSCA;AQP3;SOX2;HEY1;TNFSF10;NKX3-1;BCAS1;MSMB;TPD52;ABCC3;LMO3;HLA-B;KRT7;ARID5B;TM4SF1;HLA-E;GPRC5A;PLCB4;ELF3;CEACAM6;CEACAM5;FBP1;MVP;SEL1L;NDUFB2;NEDD4L;TMPRSS2;VTCN1;HSD17B11;CORO1B;KIAA1324;REPS2;HES1;TSPAN3;ZNF467;NEBL;PTPN13;PBX1;KLK11;MAPK10;MYO1B;NBEA;KRT15;HIST1H4H;SDC1;S100P;LRP10;FGFR2",0,0
"23","bexarotene homo sapiens gpl96 gds2777 chdir up","117/1755",1.53786067684578e-16,4.66707283668848e-15,0,0,2.20385674931129,80.2445602383492,"IFITM3;NCKAP1;OLFML2B;PLOD1;FNBP1L;RPL7;LSM12;MT2A;RGS2;CCND1;RPS18;KHSRP;STMN1;RPL38;RPS11;ACAA1;RPL39;SLC16A3;MBNL2;S100A2;RPS8;RPL23;RPSA;PDIA6;HLA-E;PDIA4;POR;ZNF91;CD2BP2;RPL27;HIST1H2BD;SF1;GLYR1;SRSF9;MT1E;RAI14;SHC1;ARL3;RHOBTB3;SLC1A5;CNN3;RIC8A;UBB;MAP7;PRNP;RPL41;TMEM184B;BSDC1;PARVA;GULP1;RPS25;HOOK1;RPL27A;GNB2;OGDH;GPR107;LRP10;NFE2L1;ARF3;ITGB1;LGALS3BP;PYGB;ITGB5;PRKCSH;PTEN;COX7C;RND3;SIN3B;PPP6R1;TRIM2;NPTN;RPLP2;CEP170;QSOX1;TMED9;ATP6AP1;PAWR;RPL13A;RPS3A;EMP3;DDOST;RHOB;GPRC5A;RPL37A;MYH9;TMBIM6;TKT;SLC25A4;LEPROT;TOMM40;USP11;NDUFB2;SLC3A2;ATP1A1;HSD17B11;EGFR;TM9SF3;PARD6B;NT5E;OS9;EPCAM;PERP;NT5DC2;RPL14;FLNA;CMTM6;ATOX1;TJP1;MARCKS;MYO1B;KRT19;KLF5;NFIB;PNPLA6;TACC2;LTBR;TPT1",4.27350427350427,5
"24","doxorubicin homo sapiens gpl570 gse11940 chdir up","37/236",1.75073371023454e-16,5.09171720726545e-15,0,0,5.1827987113041,188.038812357367,"RPL12;HIST1H2BK;COX6A1;RPL9;COX7C;RPL6;RPL7;CNN3;RPS14;RPL7A;RPS16;RPS15A;UBB;RPL38;RPL37;RPS11;RPL39;RPS13;RPS12;RPL41;GPX2;GSN;RPS7;RPL13A;RPSA;RPS3A;EEF1A1;MYO1B;RPS27;RPS29;RPL27A;GSTA1;RPL37A;RPS20;CD24;RPS24;TPT1",0,0
"25","ethinyl estradiol mus musculus gpl75 gds285 chdir down","30/153",2.49265477871009e-16,6.95949214215858e-15,0,0,6.48193161562146,232.882924447911,"NUMA1;PROS1;RPLP1;RPL12;LSP1;UQCR10;COX6A1;NDRG2;WFDC2;RPL7;CNN3;RGS2;RPS18;FCGRT;RPLP2;RPL37;RPS13;RPL19;RPL41;GSN;RPS8;RPL23;RPSA;EEF1A1;RPS26;KRT19;RPS29;MYH9;TGFBI;SNRPB",0,0
"26","cyclosporine homo sapiens gpl570 gse15935 chdir up","58/581",1.22883999184488e-15,3.29896274733742e-14,0,0,3.30009530447647,113.30120109027,"ITGB1;ITGB5;PRKCSH;RPLP1;PROS1;COX6A1;RPL9;RPL7;RPL7A;RPS16;TRIM28;NPTN;MUC13;TMEM109;RPL23;CYBA;RPS3A;ANK3;TM4SF1;ZNF91;DDAH1;CEACAM6;CEACAM5;RPL37A;SLC27A2;HIST1H2BD;SNRPB;SRSF9;SRRT;HIST1H2BK;NDUFB2;AK4;ATP1A1;HSD17B11;PLA2G7;EGFR;TGOLN2;GANAB;TSPAN8;ERBB3;TSPAN6;PERP;HES1;TSPAN3;SPTBN1;MPZL2;GSN;CMTM6;SLC6A6;MARCKS;RPS27;RPS29;RPS20;S100P;TGFBI;CD24;LRP10;CPVL",3.44827586206897,2
"27","ethanol rattus norvegicus gpl341 gse1996 chdir down","34/214",1.9954540583981e-15,5.15861826948842e-14,0,0,5.25218197265776,177.775355257158,"NCKAP1;RPL30;CD81;RPL12;HTRA1;PTN;RPL9;RPL6;RPS15;TGOLN2;RPS14;RPS15A;UBB;TRIM2;RPL14;NPTN;RPL38;RPL37;TSPAN3;RPS11;SPTBN1;RPL19;BCAS1;TIMM8B;RPL41;RPS7;RPS3A;PDIA6;RPS26;RPS29;RPL27A;MAL;RPL27;RPS24",2.94117647058824,1
"28","imatinib homo sapiens gpl571 gds3518 chdir up","45/379",4.40174954458637e-15,1.09729327932903e-13,0,0,3.92507468544888,129.750308023827,"PTGER4;RPL30;LEPROT;SATB1;RPLP1;RPL12;RPL11;HSD17B11;COX7C;AIF1;RPL7;RPS15;TGOLN2;UBB;RPL14;RPLP2;RPL38;CD37;RPL37;RPS11;RPS27A;RPL39;RPS13;SPTBN1;RPS12;RPL19;RPL21;RPS7;CMTM6;HLA-B;RPL13A;RPL35A;RPS3A;HOPX;HLA-E;RPS26;RPS27;RPS29;RPL37A;RPL24;RPL27;RPS20;TKT;RPS24;GLYR1",0,0
"29","titanium dioxide mus musculus gpl1261 non-pregnant gds2878 chdir up","30/170",5.02766673894363e-15,1.21010737371816e-13,0,0,5.83373845405931,192.068957048615,"SATB1;RPLP1;RPL11;COX6A1;COX7C;RPS15;RPS15A;RPS18;NPTN;RPL38;RPS27A;RPL41;GSN;RPL21;KRT4;RPS7;RPS8;RPL23;RPL13A;PRSS16;RPSA;RPS29;RPL27A;UQCRC1;RPL24;RPL27;TAGLN2;RPS20;TKT;RPS24",0,0
