"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"11","4-Nitrobenzoic Acid-1470 mg/kg in CMC-Rat-Kidney-5d-up","79/303",2.82366696295018e-17,2.02174554547233e-14,0,0,2.75900605933609,105.134437136079,"ITGB1;BTG2;DAZAP1;ACAA2;FHL2;YBX1;UBE2Z;RPL10A;PHB2;CLU;TOMM22;HK1;EPS8;RPS15;EEF1B2;LAPTM4B;ZFP36;CALB1;RPS19;CLP1;TMED2;BANF1;RPL39;JUNB;NDEL1;TMED9;ATP6V0B;RPL21;TNFRSF12A;RPS8;S100A1;RPL23;RPS5;FST;RPS6;RPSA;RPS3A;FOS;GEM;NIPSNAP1;DCN;MRPL52;EEF1G;UGDH;PSMA6;PSMA2;NPC2;CLDN7;TXNIP;MYH9;CYP2E1;RPL29;RHCG;RIN2;CRYAB;ATF3;SF3B2;CEBPD;CNN3;SELENBP1;EXOSC5;HLA-DMB;PPCS;PACSIN2;DNAJB9;HSPA8;JUN;GADD45A;SMAGP;EPHX1;KLF4;CP;PNRC1;GCLC;KLF6;RHEB;MGP;RPS20;TPT1",3.79746835443038,3
"12","44'-Methylenedianiline-81 mg/kg in Corn Oil-Rat-Liver-1d-up","86/347",3.23893300010472e-17,2.12581969240206e-14,0,0,2.62263086470579,99.5778914005386,"FKBP11;EIF4A1;PIGR;SCARB1;ORM1;ACADVL;HSPB8;CXCL1;RPL10A;CLU;RPS15;AKR7A3;RPS19;FGF9;FCGRT;FTH1;SLC22A18;BSG;PSMD3;ENC1;AKT1;TMED2;PGLS;RPS11;RPL39;SLC34A2;TMED9;TNFRSF12A;RPS8;RPS5;RPS6;RPSA;RPS3A;LSR;TM4SF4;PDIA5;NIPSNAP1;PDIA4;GCHFR;UGDH;PSMA4;SLPI;COL4A1;NPC2;SUB1;NINJ1;JTB;MYH9;RPL29;C1QA;WBP2;SLC3A2;HMGCR;ABCB11;HSPBP1;CNN3;TGOLN2;SULT1A1;SELENBP1;PSMB7;SLC9A3R1;POLD4;PGRMC1;CAND1;GPNMB;PRDX1;EIF4EBP1;APOE;HSPA8;CHKB;NDUFA5;EPHX1;LYZ;DHRS1;EEF2;CP;FKBP1A;KLF6;LCN2;RPS20;VIM;GCLM;COPE;TPT1;TJP2;PNPLA2",3.48837209302326,3
"13","Etodolac-24 mg/kg in CMC-Rat-Liver-5d-up","78/298",3.53132000094478e-17,2.13943664057239e-14,0,0,2.76978800468733,104.925870447381,"FKBP11;LGALS3BP;EIF4A1;BTG2;ORM1;ACADVL;SPARC;KDELR1;HP;CXCL1;TMEM97;RPL10A;PHB2;CLU;RPS15;EEF1B2;ALCAM;RPS19;FTH1;BSG;ENC1;CYP1B1;TMED2;RPS11;TMED7;RPL39;JAK3;TMED9;WARS;RPL23;RPS6;RPSA;RPS3A;TM4SF4;COPZ1;PDIA5;DCN;F5;PDIA4;PSMA6;SLPI;COL4A1;NPC2;IL1B;IRF1;NINJ1;PCCB;JTB;MYH9;CRELD2;S100A9;PFDN5;ARF5;GNE;C1QA;CEBPD;CFI;STX18;USP18;SRM;PLAC8;SLC9A3R1;PRDX4;HLA-DMB;PRKAR2A;CD14;MGAT2;HSPA8;SDF2L1;YIPF5;LYZ;CP;NET1;LCN2;VIM;CNOT8;COPE;PNPLA2",5.12820512820513,4
"14","Ibuprofen-263 mg/kg in Corn Oil-Rat-Kidney-3d-up","77/292",3.57274927788335e-17,2.00992666518638e-14,0,0,2.79046169457128,105.676489835618,"LGALS3BP;EIF4A1;BTG2;MTCH2;ACAA2;PLOD2;PLAT;CXCL1;RPL10A;CLU;IFIT3;WFDC2;EPS8;LAPTM4B;ZFP36;ALCAM;RPS19;FCGRT;CA2;FTH1;RPS11;JUNB;CTSD;PHLDA1;SLC34A2;TMED9;TNFRSF12A;RPS8;RPL23;RPS5;RPS6;RPS3A;FOS;F3;GEM;DCN;UGDH;PSMA6;PSMA4;PSMA2;COL4A1;ETHE1;SUB1;IRF7;TXNIP;MYH9;RIN2;CRYAB;S100A9;PFDN5;ATF3;C1QA;CEBPD;CAPG;USP18;CNN3;SULT1A1;POLD4;TSPAN8;APOE;CD14;HSPA8;GADD45A;EPHX1;LYZ;CP;PNRC1;KLF6;NFIB;RHEB;MGP;LCN2;RPS20;VIM;AGRN;GCLM;PNPLA2",2.5974025974026,2
"15","Diclofenac-10 mg/kg in Corn Oil-Rat-Liver-5d-up","79/305",4.26046256389328e-17,2.23702687688156e-14,0,0,2.74091421632405,103.317579621187,"FKBP11;DPAGT1;LGALS3BP;EIF4A1;BTG2;ORM1;ACADVL;SPARC;SLC44A4;KDELR1;CXCL1;TMEM97;RPL10A;PHB2;CLU;EEF1B2;ZFP36;FTH1;SLC22A18;BSG;ENC1;TMED2;TMED7;RPL39;JUNB;CTSD;TMED9;ATP6V0B;RPL23;RPS6;RPS3A;TM4SF4;FOS;DYNLL1;COPZ1;DCN;PDIA4;PSMA6;SLPI;COL4A1;NPC2;IRF1;NINJ1;ERP29;MYH9;CRELD2;S100A9;GNE;C1QA;GRN;CEBPD;SHMT2;WBP2;CFI;STX18;SLC3A2;SRM;PLAC8;APH1A;SLC9A3R1;HLA-DMA;HLA-DMB;INPP5F;GPNMB;PRKAR2A;MGAT2;RPL18;HSPA8;JUN;SDF2L1;GADD45A;YIPF5;CP;PNRC1;NET1;FKBP1A;LCN2;RPS20;TMEM9B",5.06329113924051,4
"16","Cytarabine-487 mg/kg in Saline-Rat-Kidney-1d-dn","81/318",4.91969463869158e-17,2.42171968589593e-14,0,0,2.69541778975741,101.214825114898,"BTG2;ACADVL;SPARC;ACAA2;KDELR1;ABAT;DEFB1;HMGB1;RPL10A;RPS15;EEF1B2;ZFP36;RGS2;ALCAM;CALB1;SLC22A18;TMED2;RPS11;RPL39;JUNB;TMPO;TMED9;IGFBP5;RPL23;RPS5;IGFBP3;RPS6;DIO1;RPS3A;FOS;F3;MRPL52;EEF1G;PSMA6;ACLY;ETHE1;PCCB;TFF3;MYH9;CYP2E1;LCP1;RPL29;RIN2;FBP1;LUC7L2;NAPA;C1QA;TAGLN;CLDND1;CEBPD;CTBP1;WBP2;STX18;HTRA1;SLC3A2;NREP;TGOLN2;HLA-DMB;PRDX1;APOE;ATP6V0E2;BTF3;JUN;EPHX1;NR1H3;HMGA2;LYZ;PDZK1IP1;EEF2;PNRC1;TPCN1;FKBP1A;ALDH6A1;GATM;SCCPDH;FASN;PXMP2;MGP;RPS20;VIM;PNPLA2",1.23456790123457,1
"17","Clomiphene-250 mg/kg in CMC-Rat-Liver-3d-up","79/306",5.22433933750736e-17,2.42040568365929e-14,0,0,2.73195698032299,102.422756179976,"FKBP11;LGALS3BP;EIF4A1;BTG2;ORM1;ACAA2;KDELR1;HP;CXCL1;UBE2Z;RPL10A;CLU;RPS15;ZFP36;AKR7A3;RPS19;FTH1;SLC22A18;BSG;PSMD3;ENC1;MRPL9;RPS11;RPL39;JUNB;TNFRSF12A;RPS6;RPSA;RPS3A;LSR;FOS;GEM;PDIA5;NIPSNAP1;F5;UGDH;PSMA6;PSMA4;PCCB;IRF7;CYP2E1;CRELD2;S100A9;ATF3;C1QA;IDI1;RETSAT;CEBPD;WBP2;STX18;USP18;SRM;PLAC8;PSMB7;DNPEP;HSD17B2;EIF4EBP1;CD14;CRYM;BTF3;MPST;HSPA8;JUN;CHKB;SDF2L1;NDUFA5;GADD45A;WDR18;EPHX1;EEF2;CP;PNRC1;NET1;KLF6;LCN2;RPS20;CNOT8;TPT1;PNPLA2",0,0
"18","Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Kidney-1d-up","77/295",6.68779475132232e-17,2.92628174785636e-14,0,0,2.76208411801632,102.870128397118,"LGALS3BP;PIGR;SPARC;ACAA2;CTSZ;UBE2L6;RPL10A;CLU;IFIT3;WFDC2;IFIT2;RPS15;RPS19;CA2;ANPEP;FTH1;BSG;ARHGDIB;ACP2;RPS11;RPL39;CD53;MAP2K1;IGFBP5;RPL23;RPS6;RHOG;RPSA;DCN;PSMA6;PSMA4;COL4A1;NPC2;SUB1;IL1B;IRF1;IRF7;TXNIP;MYH9;CYP2E1;LCP1;CRELD2;RIN2;CRYAB;S100A9;LRPAP1;C1QA;SF3B2;GRN;CEBPD;WBP2;CAPG;USP18;CNN3;PLAC8;PSMB7;SLC9A3R1;DNPEP;TSPAN8;GPNMB;CCL2;APOE;CD14;HSPA8;SLC31A2;GADD45A;ATP13A1;LYZ;EEF2;CP;PSMB9;MGP;LCN2;RPS20;AGRN;GCLM;TPT1",2.5974025974026,2
"19","Vancomycin-160 mg/kg in Saline-Rat-Kidney-5d-up","76/290",8.35732862437292e-17,3.46433264450321e-14,0,0,2.77321656632002,102.666717343654,"LGALS3BP;EIF4A1;BTG2;SPARC;HEXA;HMGB1;RPL10A;PHB2;CLU;HK1;RPS15;ZFP36;RPS19;FGF9;ANPEP;FTH1;ARHGDIB;AKT1;TMED2;RPL39;CTSD;NDEL1;SLC34A2;TMED9;IGFBP5;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;GEM;DCN;NISCH;NPC2;SUB1;NINJ1;JTB;TXNIP;MYH9;TLN1;RPL29;PFDN5;ATF3;COLEC12;C1QA;TAGLN;SF3B2;CEBPD;CTBP1;CAPG;NREP;LRP2;TGOLN2;PLAC8;PSMB7;HLA-DMB;DNPEP;TSPAN8;GPNMB;APOE;HSPA8;JUN;GADD45A;LYZ;CP;PNRC1;FKBP1A;TJP1;RHEB;LCN2;MAGED2;TPP1;VIM;AGRN;TPT1",1.31578947368421,1
"20","Gentamicin-40 mg/kg in Saline-Rat-Kidney-14d-up","79/309",9.56781118315591e-17,3.7678040439268e-14,0,0,2.7054331261451,99.7913675220933,"LGALS3BP;ITGB1;EIF4A1;BTG2;COX7B;ACAA2;PLAT;RPL10A;PHB2;CLU;EPS8;RPS15;EEF1B2;ZFP36;RPS19;FTH1;BSG;RPS11;RPL39;CTSD;JAK3;SLC34A2;TMED9;RPL21;TNFRSF12A;RPS8;RPL23;RPS5;RPS6;RHOG;RPS3A;LSR;DYNLL1;PDIA4;UGDH;PSMA6;PSMA2;SUB1;IRF1;CLDN7;IRF7;TXNIP;MYH9;CYP2E1;RIN2;ATF3;ARF5;C1QA;TAGLN;CEBPD;CTBP1;NEDD4L;PLAC8;SLC9A3R1;HLA-DMA;HLA-DMB;DNPEP;TSPAN8;PRDX1;DNAJB9;APOE;CRYM;MCL1;HSPA8;SLC31A2;GADD45A;EPHX1;LYZ;CP;PNRC1;KLF6;RHEB;MGP;LCN2;RPS20;VIM;AGRN;TPT1;PNPLA2",3.79746835443038,3
"21","2-Amino-4-Nitrophenol-625 mg/kg in CMC-Rat-Kidney-1d-up","77/300",1.85678555804238e-16,6.96383002625798e-14,0,0,2.71604938271605,98.3821386637399,"LGALS3BP;ITGB1;EIF4A1;KDELR1;FHL2;YBX1;RPL10A;CLU;WFDC2;TOMM22;HK1;RPS15;EEF1B2;AKR7A3;RPS19;ZC3H7B;FTH1;SLC22A18;PSMD3;ARHGDIB;RNPEP;BANF1;RPS11;RPL39;CTSD;SLC34A2;ABCC4;TMED9;ATP6V0B;RPL21;TNFRSF12A;RPS8;RPL23;RPS6;BGN;RPSA;RPS3A;DYNLL1;F3;UGDH;PSMA6;PSMA4;SLPI;COL4A1;NINJ1;CLDN7;TXNIP;MYH9;TLN1;RPL29;CRYAB;PRPS1;TAGLN;SF3B2;GRN;WBP2;SRM;PLAC8;PSMB7;TSPAN8;GPNMB;PRDX1;CCL2;BTF3;HSPA8;EPHX1;HMGA2;NR2F2;CP;FKBP1A;TJP1;MGP;LCN2;RPS20;VIM;CNOT8;TPT1",1.2987012987013,1
"22","Thioacetamide-200 mg/kg in Saline-Rat-Liver-1d-up","78/307",2.19404492474144e-16,7.85468083057434e-14,0,0,2.68858900780725,96.9387292179396,"LGALS3BP;EIF4A1;BTG2;ORM1;HSPB8;HP;UBE2L6;CXCL1;UBE2Z;RPL10A;PHB2;CLU;IFIT3;RPS15;EEF1B2;ZFP36;AKR7A3;RPS19;FTH1;ENC1;TMED2;BANF1;MRPL9;RPS11;TMED7;RPL39;JUNB;CTSD;CD53;TNFRSF12A;RPS8;RPL23;RPS6;RHOG;RPSA;RPS3A;LSR;TM4SF4;DYNLL1;UGDH;PSMA6;PSMA4;SLPI;PSMA2;COL4A1;SUB1;IRF1;NINJ1;IRF7;MYH9;EEF1E1;S100A9;PRPS1;SF3B2;WBP2;SLC3A2;USP18;SRM;PLAC8;PSMB7;SLC9A3R1;DNPEP;GPNMB;PRDX1;CCL2;BTF3;HSPA8;GADD45A;EPHX1;HMGA2;LYZ;PSMB9;FKBP1A;KLF6;LCN2;RPS20;TPT1;PNPLA2",1.28205128205128,1
"23","Ketoprofen-4 mg/kg in Corn Oil-Rat-Kidney-0.25d-up","80/322",3.59570312740469e-16,1.23129381875823e-13,0,0,2.62907095205232,93.4940272267702,"EIF4A1;COX7B;ACAA2;KDELR1;HP;YBX1;RPL10A;EPS8;ZFP36;AKR7A3;CALB1;RPS19;FGF9;CA2;FTH1;SLC22A18;BSG;BANF1;RPS11;ABCC4;TMED9;ATP6V0B;TNFRSF12A;RPS8;RPL23;MMP2;DCXR;RPS6;RPSA;RPS3A;NIPSNAP1;GCHFR;PSMA6;PSMA4;PSMA2;COL4A1;ETHE1;SUB1;JTB;TXNIP;CYP2E1;RPL29;S100A9;FBP1;PFDN5;ARF5;LUC7L2;RAI14;C1QA;TAGLN;SLC3A2;SULT1A1;SELENBP1;PSMB7;SLC9A3R1;POLD4;PGRMC1;DNPEP;PPCS;PRDX1;ATP6V1H;APOE;CRYM;MPST;NDUFA5;GADD45A;EPHX1;HMGA2;LYZ;PDZK1IP1;EEF2;CP;SCCPDH;GLB1;MGP;RPS20;VIM;GCLM;TPT1;PNPLA2",2.5,2
"24","Bacitracin-380 mg/kg in Corn Oil-Rat-Kidney-3d-up","77/304",4.1166398029959e-16,1.35094396201649e-13,0,0,2.68031189083821,94.9535981067714,"LGALS3BP;EIF4A1;SPARC;UBE2L6;CXCL1;HMGB1;YBX1;RPL10A;CLU;WFDC2;RPS15;EEF1B2;LGALS1;RPS19;FGF9;ENC1;ARHGDIB;AKT1;TMED2;RPS11;RPL39;CTSD;SLC34A2;TMED9;RPL21;TNFRSF12A;RPS8;RPL23;RPS5;RPS6;RPSA;RPS3A;DYNLL1;DCN;EEF1G;PSMA6;PSMA4;COL4A1;NPC2;IRF1;IRF7;JTB;TXNIP;MYH9;LCP1;TLN1;RPL29;S100A9;C1QA;PRPS1;TAGLN;SF3B2;CEBPD;USP18;CNN3;PLAC8;PSMB7;HLA-DMB;TSPAN8;GPNMB;PRDX1;POLR2F;CCL2;CD14;S100A10;BTF3;HSPA8;LYZ;PSMB9;FKBP1A;KLF6;MGP;LCN2;RPS20;VIM;AGRN;CNOT8",1.2987012987013,1
"25","Vinblastine-0.3 mg/kg in Saline-Rat-Liver-5d-up","78/311",4.79911136452177e-16,1.51191204427894e-13,0,0,2.65400908487725,93.6146785798554,"FKBP11;LGALS3BP;ITGB1;EIF4A1;SCARB1;ORM1;SPARC;HP;UBE2L6;CXCL1;TMEM97;YBX1;RPL10A;CLU;WFDC2;RPS15;EEF1B2;RPS19;BSG;ENC1;TMED2;RPS11;TMED7;RPL39;CTSD;TMPO;CD53;SLC34A2;TMED9;TNFRSF12A;RPS8;RPL23;RPS5;RPS6;RPSA;RPS3A;LSR;TM4SF4;DYNLL1;PDIA5;DCN;PSMA6;COL4A1;NPC2;SUB1;IRF1;NINJ1;PCCB;IRF7;MYH9;CRELD2;C1QA;SF3B2;GRN;CFI;ABCB11;USP18;CNN3;SULT1A1;SLC9A3R1;POLD4;PRDX4;DNPEP;GPNMB;PRKAR2A;APOE;BTF3;HSPA8;EPHX1;CP;NET1;FKBP1A;TM9SF2;RHEB;LCN2;RPS20;VIM;TPT1",7.69230769230769,6
