"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"28","Indomethacin-10 mg/kg in Corn Oil-Rat-Liver-1d-up","28/288",6.09743570634934e-08,1.71512155797169e-05,0,0,3.21395775941231,53.392877438085,"C1QA;ABHD2;CXCL1;SLC3A2;PHB2;SLC4A4;RPL6;RPS15;TGOLN2;TRIM28;BANF1;RPS11;RPL39;TMED9;GADD45A;RPS8;RPL23;RPSA;CP;PDIA4;SLPI;NINJ1;LCN2;MYH9;TAGLN2;RPS20;FGFR2;TPT1",0,0
"29","Thioacetamide-200 mg/kg in Saline-Rat-Liver-1d-up","29/307",6.64570893114131e-08,1.80488288074721e-05,0,0,3.12272861873099,51.6084283265078,"LGALS3BP;PRPS1;HSPB8;CXCL1;SLC3A2;LSP1;PHB2;RPS15;PERP;FLNA;CCL2;BANF1;RPS11;RPL39;CTSD;GADD45A;RPS8;RPL23;RPSA;RPS3A;SLPI;TOLLIP;NINJ1;LCN2;MYH9;TAGLN2;RPS20;TPT1;PNPLA2",0,0
"30","Acetaminophen-1950 uM in DMSO-Rat-Primary rat hepatocytes-1d-up","26/256",7.56543299506684e-08,1.98617834230488e-05,0,0,3.35743801652893,55.0522172268665,"PIGR;C1QA;PRPS1;GRN;ACADVL;CXCL1;CNN3;RPS15;TGOLN2;NCLN;FLNA;CCL2;TSPAN3;RPS11;CRYM;TMED9;GADD45A;RPS8;RPL23;RPS3A;PDIA4;HIST1H4B;LCN2;RPS20;SLC25A4;PNPLA2",0,0
"31","Bacitracin-380 mg/kg in Corn Oil-Rat-Kidney-5d-up","28/292",8.16648756679313e-08,2.07481471213105e-05,0,0,3.16993094079022,51.7353075608963,"LGALS3BP;C1QA;GRN;LSP1;AIF1;WFDC2;RPS15;TRIM28;STMN1;AKT1;FLNA;BANF1;TSPAN3;RPS11;RPL39;CTSD;TMED9;GPX2;RPL21;RPS8;RPL23;RPSA;RPS3A;SLPI;LCN2;MYH9;TAGLN2;TPT1",0,0
"32","Azathioprine-20 mg/kg in Corn Oil-Rat-Spleen-3d-up","28/294",9.43045275265227e-08,2.32107018374654e-05,0,0,3.14836678473042,50.9303003117304,"C1QA;GRN;LRP1;UNC93B1;ITGB2;LSP1;AIF1;RPL6;CORO1B;TGOLN2;TRIM28;AKT1;CD37;PIP5K1C;RPS11;RPL21;RPS8;RPL13A;RPL35A;RPSA;RPS3A;CP;NINJ1;MYH9;TAGLN2;RPS20;SMPDL3A;RAI14",0,0
"33","Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-5d-up","28/295",1.01285766651196e-07,2.41735363074189e-05,0,0,3.13769435495167,50.5335714681541,"C1QA;RNASEL;UNC93B1;ITGB2;LSP1;PHB2;AIF1;RPL6;TGOLN2;RGS2;FCGRT;STMN1;AKT1;SDF4;FLNA;CD37;TSPAN3;RPS11;TMED9;RPS8;RPL23;RPSA;RPS3A;LCN2;MYH9;TAGLN2;RPS20;SNRPB",0,0
"34","Norethindrone-75 mg/kg in Corn Oil-Rat-Liver-1d-up","25/243",1.04802026153423e-07,2.42770811171869e-05,0,0,3.4010135020236,54.6583434742079,"C1QA;PRPS1;RPL6;CNN3;RPS15;TGOLN2;NCLN;TRIM28;STMN1;MGAT1;RPL39;CTSD;TMED9;RPS8;RPL23;PAWR;RPSA;RPS3A;PDIA4;MYH9;TAGLN2;RPS20;SLC27A2;FBP1;PNPLA2",4,1
"35","NN-Dimethylformamide-1400 mg/kg in Saline-Rat-Liver-3d-up","29/314",1.0815401788989e-07,2.43377441400221e-05,0,0,3.05311364952361,48.9710561131134,"LGALS3BP;GRN;LRP1;HSPB8;LSP1;AIF1;RPL6;WFDC2;RPS15;TRIM28;STMN1;FLNA;CCL2;RPS11;RPL39;CTSD;TMED9;RPL21;RPSA;RPS3A;PDIA4;SLPI;NINJ1;LCN2;MYH9;TAGLN2;RPS20;SLC27A2;TPT1",3.44827586206897,1
"36","44'-Methylenedianiline-81 mg/kg in Corn Oil-Rat-Liver-3d-up","30/333",1.12978721752342e-07,2.47172336811513e-05,0,0,2.97818479636661,47.6392415726065,"ITGB1;C1QA;HSPB8;CXCL1;SLC3A2;RPL6;CNN3;RPS15;RGS2;STMN1;CCL2;RPS11;RPL39;CTSD;TMED9;GPX2;GADD45A;RPS8;PAWR;RPSA;RPS3A;CP;PDIA4;NINJ1;LCN2;MYH9;TAGLN2;RPS20;TPT1;SNRPB",3.33333333333333,1
"37","Thioguanine-24 mg/kg in Corn Oil-Rat-Spleen-5d-up","29/315",1.15794755176346e-07,2.46486349126731e-05,0,0,3.04342122523941,48.6078394734547,"C1QA;GRN;LRP1;UNC93B1;HTRA1;LSP1;AIF1;RPS15;TGOLN2;TRIM28;FCGRT;SLCO2B1;AKT1;CD37;TSPAN3;RPL39;RPL21;RPS8;RPL35A;RPSA;RPS3A;CP;SLPI;TOLLIP;NINJ1;MYH9;RPS20;TPT1;PNPLA2",0,0
"38","Vancomycin-160 mg/kg in Saline-Rat-Kidney-3d-up","28/297",1.16713261017176e-07,2.41903590466126e-05,0,0,3.11656510003617,49.7514293101835,"ACADVL;NEDD4L;SLC4A4;RPL6;CNN3;HK1;TGOLN2;NT5E;STMN1;SDF4;FLNA;CCL2;RPS11;CIC;CRYM;CTSD;CPT1A;TMED9;GPX2;RPS8;RPL23;RPL13A;RPL35A;RPSA;NINJ1;MYH9;TAGLN2;FBP1",0,0
"39","Ketoprofen-4 mg/kg in Corn Oil-Rat-Kidney-5d-up","29/316",1.23935551633555e-07,2.50286257606635e-05,0,0,3.0337901454127,48.2478941718842,"C1QA;PRPS1;ACADVL;NEDD4L;CXCL1;AIF1;RPL6;WFDC2;RPS15;FCGRT;CCL2;RPS11;RPL39;CTSD;TMED9;GPX2;RPL21;RPS8;RPL23;RPL35A;RPSA;RPS3A;CP;UNC50;LCN2;RPS20;SLC27A2;SLC25A4;PNPLA2",3.44827586206897,1
"40","Nimesulide-162 mg/kg in Corn Oil-Rat-Liver-1d-up","27/281",1.33483206880723e-07,2.62828434348143e-05,0,0,3.17637716537749,50.2797958025589,"HSPB8;CXCL1;SLC3A2;RPL6;CNN3;RPS15;NCLN;TRIM28;PERP;STMN1;RPS11;RPL39;ABCC3;CPT1A;TMED9;GADD45A;RPS8;RPL23;RPSA;RPS3A;CP;NINJ1;LCN2;RPS20;SLC27A2;TPT1;RAI14",3.7037037037037,1
"41","Carbon Tetrachloride-1175 mg/kg in Corn Oil-Rat-Liver-1d-up","27/284",1.65652986369358e-07,3.18215346498795e-05,0,0,3.14282388546153,49.0700743062185,"LGALS3BP;PRPS1;HSPB8;SLC3A2;AIF1;RPL6;RPS15;PERP;FLNA;CCL2;BANF1;PIP5K1C;RPS11;RPL39;TMED9;GADD45A;RPS8;RPL23;RPSA;RPS3A;CP;PDIA4;LCN2;TAGLN2;RPS20;TPT1;RAI14",0,0
"42","Leflunomide-60 mg/kg in Corn Oil-Rat-Spleen-5d-up","29/321",1.73250624200465e-07,3.24886170524491e-05,0,0,2.98653484719755,46.4959471984585,"ITGB1;C1QA;LRP1;UNC93B1;HTRA1;PHB2;AIF1;TGOLN2;TRIM28;FCGRT;SLCO2B1;AKT1;CCL2;TSPAN3;RPL39;RPS8;RPL23;RPSA;RPS3A;CP;TJP1;SLPI;NINJ1;MYH9;TAGLN2;RPS20;TPT1;PNPLA2;SNRPB",3.44827586206897,1
"43","Carmustine-16 mg/kg in Corn Oil-Rat-Spleen-1d-up","28/303",1.77105879234546e-07,3.24392070895648e-05,0,0,3.05485093963942,47.4922954120059,"LGALS3BP;C1QA;GRN;LRP1;HTRA1;PHB2;AIF1;RPL6;RPS15;TGOLN2;FCGRT;SLCO2B1;STMN1;AKT1;SDF4;FLNA;TSPAN3;RPS11;RPL39;RPS8;RPSA;CP;SLPI;NFIB;NINJ1;TAGLN2;TPT1;SNRPB",0,0
"44","Ibuprofen-263 mg/kg in Corn Oil-Rat-Kidney-5d-up","30/340",1.77967893774123e-07,3.1856252985568e-05,0,0,2.91686922702966,45.3329975935211,"C1QA;PRPS1;SLC4A4;RPL6;WFDC2;CNN3;TGOLN2;TRIM28;TSPAN8;PERP;BANF1;RPS11;CRYM;RPL39;CTSD;TMED9;GPX2;RPL21;GADD45A;RPS8;RPL23;RPL35A;RPSA;RPS3A;CP;LCN2;MYH9;TAGLN2;RPS20;PNPLA2",0,0
"45","Netilmicin-40 mg/kg in Saline-Rat-Kidney-14d-up","30/341",1.89685912642317e-07,3.31992499549086e-05,0,0,2.90831535832869,45.0146033028924,"ARF3;LGALS3BP;C1QA;GRN;PHB2;AIF1;CNN3;RPS15;SLCO2B1;FLNA;CCL2;TSPAN3;RPS11;RPL39;CTSD;TMED9;GPX2;RPS8;RPL23;PAWR;TBC1D2B;RPSA;RPS3A;CP;SCAMP2;LCN2;MYH9;TAGLN2;RPS20;TPT1",0,0
"46","Acetaminophen-1950 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-up","27/286",1.90947093381405e-07,3.26934632059119e-05,0,0,3.12084609605271,48.2834508492627,"C1QA;PRPS1;DAZAP1;GRN;ACADVL;CXCL1;RPS15;TGOLN2;NCLN;FLNA;CCL2;MGAT1;TSPAN3;RPS11;CRYM;TMED9;GADD45A;RPS8;RPL23;RPSA;SCAMP2;PDIA4;LCN2;TAGLN2;RPS20;TPT1;PNPLA2",0,0
"47","Etodolac-24 mg/kg in CMC-Rat-Liver-3d-up","29/323",1.97662164282649e-07,3.31231320402158e-05,0,0,2.96804237136351,45.8167989797645,"LGALS3BP;PIGR;C1QA;ACADVL;ABHD2;CXCL1;SLC4A4;AIF1;WFDC2;RPS15;NCLN;TRIM28;FCGRT;SLCO2B1;FLNA;MGAT1;RPS11;RPL39;CPT1A;TMED9;GADD45A;RPSA;RPS3A;CP;SLPI;NINJ1;LCN2;MYH9;TAGLN2",0,0
"48","Allopurinol-175 mg/kg in Corn Oil-Rat-Kidney-5d-up","28/305",2.02969514215268e-07,3.33039144574886e-05,0,0,3.03481913019916,46.7672002463544,"LGALS3BP;C1QA;AIF1;WFDC2;HK1;RPS15;NCLN;TRIM28;STMN1;AKT1;FLNA;BANF1;TSPAN3;RPS11;RPL39;CTSD;TMED9;GPX2;RPL21;RPL23;RPS3A;CP;SLPI;TOLLIP;LCN2;MYH9;TAGLN2;RPS20",0,0
"49","Chloroform-600 mg/kg in Corn Oil-Rat-Liver-3d-up","27/287",2.04895815656686e-07,3.29338662063685e-05,0,0,3.10997206784347,47.8959464957144,"PIGR;SLC3A2;SLC4A4;RPL6;CNN3;RPS15;PERP;STMN1;SDF4;RPS11;RPL39;ABCC3;CPT1A;TMED9;GPX2;RPL21;RPS8;RPL23;RPSA;RPS3A;NINJ1;LCN2;MYH9;TAGLN2;RPS20;TPT1;PNPLA2",0,0
"50","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-up","30/344",2.29289440407151e-07,3.61176726529345e-05,0,0,2.88295214299443,44.0753816055335,"LGALS3BP;C1QA;PRPS1;GRN;LRP1;HTRA1;PHB2;AIF1;RPL6;CNN3;RPS15;TGOLN2;FCGRT;SLCO2B1;STMN1;AKT1;SDF4;CCL2;TSPAN3;CRYM;RPL39;TMED9;RPL21;RPS8;RPL23;RPL35A;RPSA;RPS3A;NINJ1;TAGLN2",0,0
"51","Cholecalciferol-8 mg/kg in CMC-Rat-Kidney-5d-up","28/307",2.32303394852501e-07,3.58749321148685e-05,0,0,3.01504832153337,46.0555311954456,"LGALS3BP;C1QA;HTRA1;LSP1;PHB2;SLC4A4;WFDC2;CNN3;RGS2;TRIM28;TSPAN8;PERP;STMN1;RPS11;CTSD;CPT1A;TMED9;GPX2;GADD45A;RPS8;RPL23;RPSA;CP;LCN2;MYH9;TAGLN2;RPS20;TPT1",0,0
"52","Cisplatin-2 mg/kg in Saline-Rat-Bone marrow-5d-up","27/292",2.89941598989366e-07,4.39150006469278e-05,0,0,3.05671912147628,46.0145851420942,"C1QA;RNASEL;GRN;UNC93B1;ITGB2;LSP1;PHB2;AIF1;RPL6;TGOLN2;FCGRT;STMN1;SDF4;FLNA;CD37;TMED9;RPS8;RPL23;RPL35A;LCN2;MYH9;TAGLN2;RPS20;SLC27A2;TPT1;PNPLA2;SNRPB",3.7037037037037,1
"53","Benzyl Acetate-1868 mg/kg in CMC-Rat-Kidney-3d-up","29/330",3.10583517450929e-07,4.61538827064815e-05,0,0,2.90508389681943,43.5321389270073,"ITGB1;PIGR;PRPS1;DAZAP1;NEDD4L;SLC3A2;SLC4A4;WFDC2;CNN3;RPS15;FCGRT;BANF1;RPL39;CTSD;GPX2;GADD45A;RPS8;RPL23;RPSA;RPS3A;CP;LCN2;MYH9;TAGLN2;RPS20;SLC27A2;TPT1;PNPLA2;RAI14",6.89655172413793,2
"54","Pyrogallol-1000 mg/kg in Water-Rat-Liver-3d-up","30/349",3.12779982285232e-07,4.56195396384905e-05,0,0,2.84164910369651,42.561554833621,"PIGR;GRN;LRP1;ABHD2;HTRA1;CXCL1;SLC4A4;AIF1;WFDC2;CNN3;RPS15;PERP;STMN1;CCL2;MGAT1;RPS11;CPT1A;TMED9;RPS8;RPSA;RPS3A;CP;SLPI;NFIB;LCN2;MYH9;RPS20;SLC27A2;FGFR2;TPT1",3.33333333333333,1
