"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"23","Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Kidney-3d-up","42/295",1.13434672223808e-07,3.88439773232482e-05,0,0,2.40698024270384,38.4925212897865,"SF3B2;GRN;WBP2;UNC93B1;ARPC1B;CTSZ;ITGB2;FHL2;RPL10A;PHB2;AIF1;RPL6;APH1A;RPS19;TRIM28;RASSF4;ADORA3;SLCO2B1;FLNA;CD37;BANF1;TSPAN3;OSTF1;RPS11;RPS10;CD53;RPS8;VDR;RPL23;IL18;MYO9B;TBC1D2B;RPSA;RPS3A;LYZ;SMAD5;SCAMP2;HIST1H4B;MYH9;RPS20;LCP1;TLN1",0,0
"24","Allopurinol-175 mg/kg in Corn Oil-Rat-Kidney-3d-up","45/329",1.33211650853156e-07,4.37156234216439e-05,0,0,2.31239417584987,36.608267457723,"EIF4A1;GRN;RPL32;UNC93B1;UBE2L6;PLAT;YBX1;BZW2;RPL10A;AIF1;WFDC2;CLN6;EEF1B2;RPS19;TRIM28;CTSL;FCGRT;EIF4EBP1;SDF4;FLNA;OSTF1;RPS11;RPS10;BTF3;HSPA8;TMED9;GPX2;RPL21;RPS8;RPL23;RPS5;RPSA;RPS3A;LYZ;RHOC;EEF2;EEF1G;TM9SF1;MYH9;RPS20;MAGED2;TLN1;RPL29;COPE;ANAPC2",4.44444444444444,2
"25","Bithionol-333 mg/kg in Corn Oil-Rat-Spleen-5d-up","44/319",1.4383807911443e-07,4.531474844421e-05,0,0,2.33188562101029,36.7378730186458,"RPL32;LRP1;UNC93B1;ARPC1B;CHD3;LSP1;RPL10A;AIF1;STRN4;EEF1B2;TRIM28;FLNA;CD37;RPS11;CIC;RPS10;FNBP4;CD53;HSPA8;TMED9;RAB4B;RPL21;RPS8;ATP13A1;RPS5;NKG7;RPL35A;MYO9B;RPSA;RPS3A;LYZ;EEF2;PIAS1;EEF1G;BST1;FMNL1;TOLLIP;MYH9;RPS20;PKN1;LCP1;TLN1;RPL29;MXD4",0,0
"26","2-Amino-4-Nitrophenol-625 mg/kg in CMC-Rat-Kidney-3d-up","43/309",1.54707426144707e-07,4.68644495506043e-05,0,0,2.35263864838174,36.893444252637,"EIF4A1;DAZAP1;SF3B2;GRN;RPL32;LRP1;WBP2;FHL2;RPL10A;SLC4A4;EEF1B2;RPS19;TRIM28;PERP;ADORA3;CYP1B1;TMED2;FLNA;BANF1;OSTF1;RPS11;RPS10;CTSD;BTF3;CD53;HSPA8;TMED9;GPX2;RPL21;RPS8;RPL23;RPSA;RPS3A;LYZ;RHOC;SMAD5;EEF1G;MYH9;RPS20;LCP1;TLN1;RPL29;RAI14",0,0
"27","Thioguanine-12 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","43/309",1.54707426144707e-07,4.51287291968782e-05,0,0,2.35263864838174,36.893444252637,"GRN;RPL32;LRP1;GBE1;PTAFR;ITGB2;ILK;LSP1;YBX1;AIF1;RPL6;EEF1B2;CHST12;FCGRT;ADORA3;SLCO2B1;CYP1B1;FLNA;PIP5K1C;OSTF1;CCR5;CD53;VWF;RPS8;RPS5;USP2;RPL35A;TBC1D2B;LYZ;SMAD5;MMP9;F5;COL1A1;EEF1G;EHD2;CEACAM1;FMNL1;GLB1;MYH9;LCP1;TLN1;RPL29;RAI14",0,0
"28","Clobetasol Propionate-17 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","42/299",1.65692640297702e-07,4.6606972678025e-05,0,0,2.37477983811917,37.0777494907899,"EIF4A1;DAZAP1;RPL32;CTSZ;ILK;CHD3;LSP1;RPL10A;RPL6;RPS19;TRIM28;TMED2;FLNA;CD37;TSPAN3;OSTF1;RPS11;RPS10;NDEL1;FNBP4;BTF3;CD53;HSPA8;TMED9;VWF;RPS8;RPL23;RPSA;LYZ;SMAD5;F5;RAB11B;COL1A1;EEF1G;BST1;CEACAM1;MYH9;RPS20;LCP2;LCP1;TLN1;RPL29",0,0
"29","Acyclovir-980 mg/kg in Saline-Rat-Liver-5d-dn","43/310",1.6958971990447e-07,4.60582287575038e-05,0,0,2.34504949145148,36.5590489109399,"EIF4A1;RPL32;LRP1;WBP2;UBE2L6;YBX1;COMT;RPL10A;AIF1;RPL6;PAPSS2;EEF1B2;RPS19;PPCS;ADORA3;SLCO2B1;HSD17B2;BANF1;STAP2;RPS11;VKORC1;HSPA8;F10;GADD45A;RPL23;RPS5;USP2;RPSA;RPS3A;DHRS1;EEF2;SMAD5;F5;EEF1G;CLDN3;TOLLIP;PCCB;MYH9;TLN1;RPL29;FBP1;RAI14;ANAPC2",2.32558139534884,1
"30","Mycophenolate Mofetil-63 mg/kg in CMC-Rat-Bone marrow-1d-up","42/301",1.99599521659369e-07,5.24015277529731e-05,0,0,2.3590005700918,36.3921906140905,"EIF4A1;RPL32;UNC93B1;GBE1;ILK;PARK7;LSP1;BZW2;PHB2;RPL6;EEF1B2;RPS19;FCGRT;PERP;SDF4;FLNA;CD37;TSPAN3;OSTF1;RPS11;RPS10;BTF3;CD53;HSPA8;TMED9;VWF;RPL23;NKG7;RPL35A;RPSA;LYZ;MMP9;CEACAM1;FMNL1;GLB1;ETHE1;MYH9;RPS20;LCP2;LCP1;TLN1;MXD4",2.38095238095238,1
"31","Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","42/303",2.39930629794539e-07,6.09578593632836e-05,0,0,2.34342960923311,35.7207006805507,"EIF4A1;GRN;RPL32;LRP1;ARPC1B;GBE1;ITGB2;LSP1;YBX1;AIF1;RPL6;LTB4R;CHST12;FCGRT;ALOX5;SLCO2B1;EIF4EBP1;TMED2;SDF4;FLNA;OSTF1;CD53;HSPA8;VWF;GADD45A;RPS8;RPS5;NKG7;RPL35A;MYO9B;LYZ;SMAD5;MMP9;SCAMP2;CEACAM1;FMNL1;ETHE1;MYH9;RPS20;LCP2;LCP1;RPL29",0,0
"32","Isoprenaline-4.2 mg/kg in Saline-Rat-Heart-3d-up","44/325",2.45650217061829e-07,6.04606596743427e-05,0,0,2.2888354249301,34.8346038919166,"CDKN1A;SF3B2;GRN;LRP1;UNC93B1;GBE1;HTRA1;PLAT;LTBP2;LSP1;BZW2;RPL10A;AIF1;EEF1B2;RPS19;FCGRT;ADORA3;EIF4EBP1;TMED2;FLNA;BANF1;TSPAN3;RPS11;RPS10;NDEL1;CD53;HSPA8;TMED9;RPS8;RPL23;RPS5;RPSA;RPS3A;SORBS1;LYZ;RHOC;ATP1B1;COL1A1;EEF1G;NINJ1;MYH9;RPS20;MAGED2;RPL29",6.81818181818182,3
"33","Bacitracin-380 mg/kg in Corn Oil-Rat-Kidney-3d-up","42/304",2.62847697324967e-07,6.27329837615587e-05,0,0,2.33572095920274,35.3901223998773,"EIF4A1;SF3B2;RPL32;ARPC1B;UBE2L6;LSP1;YBX1;BZW2;RPL10A;AIF1;RPL6;WFDC2;EEF1B2;RPS19;CTSL;TMED2;FLNA;TSPAN3;OSTF1;RPS11;RPS10;CTSD;BTF3;HSPA8;TMED9;GPX2;RPL21;RPS8;RPL23;RPS5;RPL35A;RPSA;RPS3A;LYZ;EEF1G;CLDN3;MYH9;RPS20;LCP1;TLN1;RPL29;MXD4",2.38095238095238,1
"34","Etoposide-100 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","42/305",2.87802857027787e-07,6.66686853514956e-05,0,0,2.32806285769716,35.0629316878375,"RPL32;LRP1;WBP2;UNC93B1;ITGB2;HTRA1;CHD3;LSP1;YBX1;UBE2Z;RPL10A;AIF1;RPL6;EEF1B2;RPS19;FLNA;CD37;TSPAN3;OSTF1;RPS10;FNBP4;BTF3;CD53;HSPA8;RPS8;RPL23;RPS5;RPL35A;RPS3A;LYZ;ATP1B1;EEF2;EEF1G;FMNL1;LCK;MYH9;PRKD2;PKN1;LCP1;TLN1;RPL29;MXD4",2.38095238095238,1
"35","Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Spleen-3d-up","41/295",3.09694304003837e-07,6.96900668095491e-05,0,0,2.34967118930613,35.2161202244662,"GRN;RPL32;CTSZ;HTRA1;ILK;PARK7;LSP1;YBX1;RPL6;EEF1B2;CAPN9;TRIM28;SLCO2B1;MAN1C1;CYP1B1;PIP5K1C;RPS11;BTF3;ATP13A1;RPL23;RPS5;USP2;RPL35A;MYO9B;TBC1D2B;RPS3A;DHRS1;EEF2;SMAD5;EEF1G;EHD2;LCK;GLB1;MYH9;PKN1;LCP1;TLN1;RPL29;RAI14;ANAPC2;MXD4",0,0
"36","Ethylene Glycol-3525 mg/kg in Water-Rat-Bone marrow-5d-up","43/317",3.17998107367776e-07,6.95709192674613e-05,0,0,2.29326606419545,34.3100590357017,"EIF4A1;DAZAP1;GRN;RPL32;WBP2;ARPC1B;GBE1;SSNA1;CTSZ;LSP1;YBX1;COMT;RPL10A;AIF1;RPL6;EEF1B2;TRIM28;TSPAN3;OSTF1;RPS11;RPS10;BTF3;HSPA8;RAB4B;GADD45A;RPS5;NKG7;RPL35A;RPSA;RPS3A;LYZ;DHRS1;SMAD5;MMP9;RAB11B;EEF1G;FMNL1;ETHE1;PRKD2;RPS20;LCP1;RPL29;BAP1",2.32558139534884,1
"37","N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Spleen-1d-up","44/328",3.18941744914112e-07,6.78914914309067e-05,0,0,2.26790095458013,33.9238461652445,"EIF4A1;DAZAP1;GRN;ARPC1B;CTSZ;ITGB2;ILK;LSP1;COMT;RPL10A;AIF1;RPL6;EEF1B2;RPS19;TRIM28;FCGRT;ADORA3;TMED2;FLNA;CD37;OSTF1;RPS10;NDEL1;FNBP4;CD53;HSPA8;TMED9;FZD5;RPL23;RPS5;RPL35A;RPSA;RPS3A;DHRS1;SMAD5;PDIA4;EEF1G;FMNL1;LCK;PRKD2;RPS20;PKN1;TLN1;RPL29",2.27272727272727,1
"38","Leflunomide-30 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","41/296",3.39421172865134e-07,7.03495041443631e-05,0,0,2.34173311096388,34.8825128634096,"SF3B2;RPL32;LRP1;WBP2;UNC93B1;HTRA1;CHD3;LSP1;RPL10A;AIF1;CLN6;EEF1B2;RAB21;FLNA;CD37;TSPAN3;OSTF1;RPS11;RPS10;FNBP4;BTF3;NCOA1;CD53;HSPA8;TMED9;RPL21;RPS8;RPL23;RPSA;RPS3A;ATP1B1;EEF2;RUNX1;PIAS1;FMNL1;MYH9;PRKD2;RPS20;LCP1;TLN1;MXD4",2.4390243902439,1
"39","Bisacodyl-1750 mg/kg in CMC-Rat-Intestine-3d-up","42/308",3.76633210138345e-07,7.60605939243488e-05,0,0,2.30538692077154,34.1012695930869,"EIF4A1;GRN;SLC44A4;RPL32;WBP2;CTSZ;GNAI3;UBE2L6;SLC3A2;YBX1;HMGCR;RPL10A;SLC4A4;PAPSS2;APH1A;RASSF4;HSD17B2;EIF4EBP1;MUC13;RPS11;IDH3A;HSPA8;ST14;TMED9;GPX2;RPS5;USP2;IL18;ATP1B1;EEF2;SMAD5;SCAMP2;EEF1G;BST1;CLDN3;PSAT1;ETHE1;CLDN7;TFF3;TFF1;RPL29;FRK",2.38095238095238,1
"40","Lead (II) Acetate-200 mg/kg in Saline-Rat-Spleen-0.25d-up","44/330",3.78691576802685e-07,7.45643714724486e-05,0,0,2.25415610030995,33.3311777845865,"EIF4A1;DAZAP1;RPL32;LRP1;WBP2;ARPC1B;CTSZ;ITGB2;CHD3;LSP1;YBX1;RPL10A;AIF1;STRN4;CABIN1;APH1A;EEF1B2;TRIM28;FLNA;CD37;RPS10;FNBP4;HSPA8;RPL21;SYK;GADD45A;NKG7;MYO9B;RPSA;LYZ;DHRS1;SMAD5;F5;RAB11B;PIAS1;FMNL1;BRMS1;LCK;MYH9;TLN1;RPL29;BAP1;ANAPC2;MAP3K12",0,0
"41","Carbon Tetrachloride-3178 mg/kg in Saline-Rat-Liver-5d-up","42/310",4.49461364123156e-07,8.63404318008287e-05,0,0,2.29051345676656,33.4763487835152,"EIF4A1;DAZAP1;SF3B2;GRN;RPL32;NDUFB11;UNC93B1;PLAT;RPL10A;AIF1;RPL6;EEF1B2;RPS19;CTSL;PERP;ADORA3;HSD17B2;TMED2;FLNA;STAP2;TSPAN3;RPS11;RPS10;CTSD;BTF3;CD53;TMED9;RPS8;RPL23;SSR3;RPSA;RPS3A;LYZ;RHOC;FMO5;SMAD5;F5;CLDN3;MYH9;RPS20;TLN1;RPL29",2.38095238095238,1
