"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"4-Octylphenol-450 mg/kg in Corn Oil-Rat-Liver-1d-up","2/274",0.00375276789361166,0.0281450170185503,0,0,29.0014705882353,161.980800202773,"HP;F5"
"Lead(IV) Acetate-200 mg/kg in Saline-Rat-Liver-3d-up","2/274",0.00375276789361166,0.0281450170185503,0,0,29.0014705882353,161.980800202773,"HP;F5"
"Celecoxib-400 mg/kg in Corn Oil-Rat-Liver-1d-up","2/274",0.00375276789361166,0.0281450170185503,0,0,29.0014705882353,161.980800202773,"HP;F5"
"Cortisone-206 mg/kg in CMC-Rat-Liver-1d-up","2/274",0.00375276789361166,0.0281450170185503,0,0,29.0014705882353,161.980800202773,"HP;F5"
"Acemetacin-2 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/275",0.00377962790934503,0.0281450170185503,0,0,28.8937728937729,161.173213038089,"HP;F5"
"Lead(IV) Acetate-600 mg/kg in Saline-Rat-Liver-3d-up","2/275",0.00377962790934503,0.0281450170185503,0,0,28.8937728937729,161.173213038089,"HP;F5"
"Alfacalcidol-0.043 mg/kg in CMC-Rat-Liver-1d-up","2/275",0.00377962790934503,0.0281450170185503,0,0,28.8937728937729,161.173213038089,"HP;F5"
"Norethindrone Acetate-125 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/275",0.00377962790934503,0.0281450170185503,0,0,28.8937728937729,161.173213038089,"HP;F5"
"Pantoprazole-1100 mg/kg in Water-Rat-Liver-3d-dn","2/275",0.00377962790934503,0.0281450170185503,0,0,28.8937728937729,161.173213038089,"HP;F5"
"Pramoxine-526 mg/kg in Corn Oil-Rat-Liver-3d-up","2/275",0.00377962790934503,0.0281450170185503,0,0,28.8937728937729,161.173213038089,"HP;F5"
"Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Liver-3d-up","2/276",0.00380657912135022,0.0281450170185503,0,0,28.7868613138686,160.372305673011,"HP;F5"
"Cyclosporin A-70 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/276",0.00380657912135022,0.0281450170185503,0,0,28.7868613138686,160.372305673011,"HP;F5"
"Tamoxifen-64 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/276",0.00380657912135022,0.0281450170185503,0,0,28.7868613138686,160.372305673011,"HP;F5"
"Ibuprofen-275 mg/kg in Corn Oil-Rat-Liver-1d-up","2/276",0.00380657912135022,0.0281450170185503,0,0,28.7868613138686,160.372305673011,"HP;F5"
"Indomethacin-12 mg/kg in Water-Rat-Liver-3d-up","2/277",0.00383362148211358,0.0281450170185503,0,0,28.6807272727273,159.577999598559,"HP;F5"
"Lomustine-560 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/277",0.00383362148211358,0.0281450170185503,0,0,28.6807272727273,159.577999598559,"HP;F5"
"Neomycin-877 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/277",0.00383362148211358,0.0281450170185503,0,0,28.6807272727273,159.577999598559,"HP;F5"
"Piclamilast-17 mg/kg in CMC-Rat-Liver-3d-up","2/277",0.00383362148211358,0.0281450170185503,0,0,28.6807272727273,159.577999598559,"HP;F5"
"Cyclosporin A-350 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","2/277",0.00383362148211358,0.0281450170185503,0,0,28.6807272727273,159.577999598559,"HP;F5"
"Tetracycline-520 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/277",0.00383362148211358,0.0281450170185503,0,0,28.6807272727273,159.577999598559,"HP;F5"
"Famciclovir-1200 mg/kg in Saline-Rat-Liver-5d-dn","2/277",0.00383362148211358,0.0281450170185503,0,0,28.6807272727273,159.577999598559,"HP;F5"
"Fluphenazine-2.5 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/277",0.00383362148211358,0.0281450170185503,0,0,28.6807272727273,159.577999598559,"HP;F5"
"Zomepirac-2.8 mg/kg in Saline-Rat-Liver-3d-up","2/277",0.00383362148211358,0.0281450170185503,0,0,28.6807272727273,159.577999598559,"HP;F5"
"Imatinib-150 mg/kg in Water-Rat-Liver-1d-up","2/278",0.00386075494292475,0.0281450170185503,0,0,28.5753623188406,158.790217513345,"HP;F5"
"Amlodipine-19 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/278",0.00386075494292475,0.0281450170185503,0,0,28.5753623188406,158.790217513345,"HP;F5"
"Beta-Estradiol-150 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/278",0.00386075494292475,0.0281450170185503,0,0,28.5753623188406,158.790217513345,"HP;F5"
"Ciprofloxacin-450 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/278",0.00386075494292475,0.0281450170185503,0,0,28.5753623188406,158.790217513345,"HP;F5"
"Progesterone-11.3 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/278",0.00386075494292475,0.0281450170185503,0,0,28.5753623188406,158.790217513345,"HP;F5"
"Ticrynafen-570 mg/kg in CMC-Rat-Liver-3d-dn","2/278",0.00386075494292475,0.0281450170185503,0,0,28.5753623188406,158.790217513345,"HP;F5"
"Hydroxyurea-59 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","2/278",0.00386075494292475,0.0281450170185503,0,0,28.5753623188406,158.790217513345,"HP;F5"
"Aminoglutethimide-350 mg/kg in CMC-Rat-Liver-3d-dn","2/279",0.00388797945501097,0.0281450170185503,0,0,28.4707581227437,158.008883292278,"HP;F5"
"Mitomycin C-1.7 mg/kg in Saline-Rat-Liver-0.25d-up","2/279",0.00388797945501097,0.0281450170185503,0,0,28.4707581227437,158.008883292278,"HP;F5"
"Capsaicin-35 mg/kg in CMC-Rat-Liver-1d-up","2/279",0.00388797945501097,0.0281450170185503,0,0,28.4707581227437,158.008883292278,"HP;F5"
"Sulfaphenazole-1695 mg/kg in Water-Rat-Liver-3d-dn","2/279",0.00388797945501097,0.0281450170185503,0,0,28.4707581227437,158.008883292278,"HP;F5"
"Sulindac-132 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/279",0.00388797945501097,0.0281450170185503,0,0,28.4707581227437,158.008883292278,"HP;F5"
"Warfarin-0.25 mg/kg in CMC-Rat-Liver-3d-up","2/279",0.00388797945501097,0.0281450170185503,0,0,28.4707581227437,158.008883292278,"HP;F5"
"Griseofulvin-2500 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/279",0.00388797945501097,0.0281450170185503,0,0,28.4707581227437,158.008883292278,"HP;F5"
"3-Methylcholanthrene-300 mg/kg in CMC-Rat-Liver-5d-up","2/280",0.00391529497085441,0.0281450170185503,0,0,28.3669064748201,157.233921954999,"HP;F5"
"6-Mercaptopurine-25 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/280",0.00391529497085441,0.0281450170185503,0,0,28.3669064748201,157.233921954999,"HP;F5"
"Carboplatin-14 mg/kg in Saline-Rat-Liver-0.25d-up","2/280",0.00391529497085441,0.0281450170185503,0,0,28.3669064748201,157.233921954999,"HP;F5"
"Piclamilast-17 mg/kg in CMC-Rat-Liver-1d-up","2/280",0.00391529497085441,0.0281450170185503,0,0,28.3669064748201,157.233921954999,"HP;F5"
"Phenacetin-619 mg/kg in Corn Oil-Rat-Kidney-3d-up","2/281",0.00394270144177143,0.0281450170185503,0,0,28.2637992831541,156.4652596622,"HP;F5"
"Progesterone-164 mg/kg in Corn Oil-Rat-Liver-1d-up","2/281",0.00394270144177143,0.0281450170185503,0,0,28.2637992831541,156.4652596622,"HP;F5"
"Doxycycline-1000 mg/kg in Water-Rat-Liver-1d-up","2/281",0.00394270144177143,0.0281450170185503,0,0,28.2637992831541,156.4652596622,"HP;F5"
"Lorazepam-2000 mg/kg in CMC-Rat-Liver-5d-dn","2/282",0.00397019881982981,0.0281450170185503,0,0,28.1614285714286,155.702823680542,"HP;F5"
"Methapyrilene-100 mg/kg in CMC-Rat-Liver-3d-dn","2/282",0.00397019881982981,0.0281450170185503,0,0,28.1614285714286,155.702823680542,"HP;F5"
"Benzothiazyl Disulfide-2600 mg/kg in Corn Oil-Rat-Liver-3d-up","2/282",0.00397019881982981,0.0281450170185503,0,0,28.1614285714286,155.702823680542,"HP;F5"
"Bisphenol A-610 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/282",0.00397019881982981,0.0281450170185503,0,0,28.1614285714286,155.702823680542,"HP;F5"
"Sparfloxacin-29 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/282",0.00397019881982981,0.0281450170185503,0,0,28.1614285714286,155.702823680542,"HP;F5"
"Fenofibrate-215 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/282",0.00397019881982981,0.0281450170185503,0,0,28.1614285714286,155.702823680542,"HP;F5"
"Hydroxyurea-59 mg/kg in Saline-Rat-Spleen-0.25d-up","2/282",0.00397019881982981,0.0281450170185503,0,0,28.1614285714286,155.702823680542,"HP;F5"
"Alfacalcidol-0.043 mg/kg in CMC-Rat-Liver-5d-up","2/283",0.00399778705607011,0.0281450170185503,0,0,28.0597864768683,154.946542374842,"HP;F5"
"Naproxen-134 mg/kg in Corn Oil-Rat-Liver-1d-up","2/283",0.00399778705607011,0.0281450170185503,0,0,28.0597864768683,154.946542374842,"HP;F5"
"Omeprazole-415 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/283",0.00399778705607011,0.0281450170185503,0,0,28.0597864768683,154.946542374842,"HP;F5"
"Catechol-195 mg/kg in Saline-Rat-Liver-3d-up","2/283",0.00399778705607011,0.0281450170185503,0,0,28.0597864768683,154.946542374842,"HP;F5"
"Pioglitazone-1500 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/283",0.00399778705607011,0.0281450170185503,0,0,28.0597864768683,154.946542374842,"HP;F5"
"Sulfadiazine-1170 mg/kg in Water-Rat-Liver-1d-up","2/283",0.00399778705607011,0.0281450170185503,0,0,28.0597864768683,154.946542374842,"HP;F5"
"Granisetron-175 mg/kg in Water-Rat-Liver-0.25d-dn","2/283",0.00399778705607011,0.0281450170185503,0,0,28.0597864768683,154.946542374842,"HP;F5"
"Atorvastatin-2.5 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/284",0.00402546610380129,0.0281450170185503,0,0,27.9588652482269,154.196345164681,"HP;F5"
"Carmofur-201 mg/kg in CMC-Rat-Bone marrow-1d-up","2/284",0.00402546610380129,0.0281450170185503,0,0,27.9588652482269,154.196345164681,"HP;F5"
"Paroxetine-30 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/284",0.00402546610380129,0.0281450170185503,0,0,27.9588652482269,154.196345164681,"HP;F5"
"Phenothiazine-36 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/284",0.00402546610380129,0.0281450170185503,0,0,27.9588652482269,154.196345164681,"HP;F5"
"Piclamilast-17 mg/kg in CMC-Rat-Liver-5d-up","2/284",0.00402546610380129,0.0281450170185503,0,0,27.9588652482269,154.196345164681,"HP;F5"
"Pirinixic Acid-364 mg/kg in CMC-Rat-Liver-1d-dn","2/284",0.00402546610380129,0.0281450170185503,0,0,27.9588652482269,154.196345164681,"HP;F5"
"Progesterone-11.3 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/284",0.00402546610380129,0.0281450170185503,0,0,27.9588652482269,154.196345164681,"HP;F5"
"Cyclopropane Carboxylic Acid-375 mg/kg in Water-Rat-Liver-5d-up","2/284",0.00402546610380129,0.0281450170185503,0,0,27.9588652482269,154.196345164681,"HP;F5"
"Diisopropyl Fluorophosphate-3.75 mg/kg in Water-Rat-Liver-5d-up","2/284",0.00402546610380129,0.0281450170185503,0,0,27.9588652482269,154.196345164681,"HP;F5"
"Sulfisoxazole-250 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/284",0.00402546610380129,0.0281450170185503,0,0,27.9588652482269,154.196345164681,"HP;F5"
"Zomepirac-2.8 mg/kg in Saline-Rat-Liver-0.25d-up","2/284",0.00402546610380129,0.0281450170185503,0,0,27.9588652482269,154.196345164681,"HP;F5"
"Gemfibrozil-100 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/284",0.00402546610380129,0.0281450170185503,0,0,27.9588652482269,154.196345164681,"HP;F5"
"Leflunomide-60 mg/kg in Corn Oil-Rat-Liver-3d-up","2/285",0.00405323591346835,0.0281450170185503,0,0,27.8586572438163,153.452162540822,"HP;F5"
"Methotrexate-27 mg/kg in Corn Oil-Rat-Liver-3d-up","2/285",0.00405323591346835,0.0281450170185503,0,0,27.8586572438163,153.452162540822,"HP;F5"
"Mevastatin-1200 mg/kg in CMC-Rat-Liver-5d-dn","2/285",0.00405323591346835,0.0281450170185503,0,0,27.8586572438163,153.452162540822,"HP;F5"
"Balsalazide-1100 mg/kg in Water-Rat-Liver-3d-dn","2/285",0.00405323591346835,0.0281450170185503,0,0,27.8586572438163,153.452162540822,"HP;F5"
"Clofibrate-130 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/285",0.00405323591346835,0.0281450170185503,0,0,27.8586572438163,153.452162540822,"HP;F5"
"Trovafloxacin-600 mg/kg in CMC-Rat-Liver-3d-up","2/285",0.00405323591346835,0.0281450170185503,0,0,27.8586572438163,153.452162540822,"HP;F5"
"3-Methylcholanthrene-12.5 mg/kg in CMC-Rat-Liver-5d-up","2/286",0.00408109643675088,0.0281450170185503,0,0,27.7591549295775,152.713926017038,"HP;F5"
"Amlodipine-0.2 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/286",0.00408109643675088,0.0281450170185503,0,0,27.7591549295775,152.713926017038,"HP;F5"
"Carmustine-4 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/286",0.00408109643675088,0.0281450170185503,0,0,27.7591549295775,152.713926017038,"HP;F5"
"Chlorpromazine-18 mg/kg in Water-Rat-Liver-3d-dn","2/286",0.00408109643675088,0.0281450170185503,0,0,27.7591549295775,152.713926017038,"HP;F5"
"Rolipram-75 mg/kg in CMC-Rat-Liver-5d-up","2/286",0.00408109643675088,0.0281450170185503,0,0,27.7591549295775,152.713926017038,"HP;F5"
"Deferiprone-500 mg/kg in Water-Rat-Liver-3d-up","2/286",0.00408109643675088,0.0281450170185503,0,0,27.7591549295775,152.713926017038,"HP;F5"
"Etoposide-100 mg/kg in Corn Oil-Rat-Liver-5d-up","2/286",0.00408109643675088,0.0281450170185503,0,0,27.7591549295775,152.713926017038,"HP;F5"
"2-Acetylaminofluorene-30 mg/kg in CMC-Rat-Liver-3d-dn","2/287",0.00410904762649542,0.0281450170185503,0,0,27.660350877193,151.981568112184,"HP;F5"
"4-Octylphenol-450 mg/kg in Corn Oil-Rat-Liver-3d-up","2/287",0.00410904762649542,0.0281450170185503,0,0,27.660350877193,151.981568112184,"HP;F5"
"Ketorolac-48 mg/kg in Water-Rat-Liver-5d-up","2/287",0.00410904762649542,0.0281450170185503,0,0,27.660350877193,151.981568112184,"HP;F5"
"Catechol-40 mg/kg in Saline-Rat-Liver-3d-up","2/287",0.00410904762649542,0.0281450170185503,0,0,27.660350877193,151.981568112184,"HP;F5"
"Oxymetazoline-0.5 mg/kg in Water-Rat-Liver-5d-dn","2/287",0.00410904762649542,0.0281450170185503,0,0,27.660350877193,151.981568112184,"HP;F5"
"Proglumide-1125 mg/kg in CMC-Rat-Liver-1d-up","2/287",0.00410904762649542,0.0281450170185503,0,0,27.660350877193,151.981568112184,"HP;F5"
"Tacrine-24 mg/kg in Water-Rat-Liver-1d-up","2/287",0.00410904762649542,0.0281450170185503,0,0,27.660350877193,151.981568112184,"HP;F5"
"Epirubicin-2.7 mg/kg in Saline-Rat-Liver-3d-up","2/287",0.00410904762649542,0.0281450170185503,0,0,27.660350877193,151.981568112184,"HP;F5"
"Estriol-313 mg/kg in CMC-Rat-Liver-5d-dn","2/287",0.00410904762649542,0.0281450170185503,0,0,27.660350877193,151.981568112184,"HP;F5"
"Urethane-453 mg/kg in Water-Rat-Bone marrow-5d-up","2/287",0.00410904762649542,0.0281450170185503,0,0,27.660350877193,151.981568112184,"HP;F5"
"Indomethacin-10 mg/kg in Corn Oil-Rat-Liver-1d-up","2/288",0.00413708943450004,0.0281450170185503,0,0,27.5622377622378,151.255022346927,"HP;F5"
"2378-Tetrachlorodibenzo-P-Dioxin-0.0007 mg/kg in CMC-Rat-Liver-28d-up","2/288",0.00413708943450004,0.0281450170185503,0,0,27.5622377622378,151.255022346927,"HP;F5"
