"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"11","vitamin c mus musculus gpl6246 gse19377 chdir up","21/160",2.67839707698381e-11,1.69956469066791e-09,0,0,6.20567375886525,151.066066126471,"ZBP1;RTP4;SP100;DDX58;MX2;STAT2;IFI44;IFIT1;DDX60;USP18;IFIT3;PARP12;GLIPR1;OAS2;OAS3;DHX58;IRF7;XAF1;GBP2;HERC6;TLR2",0,0
"12","trovafloxacin homo sapiens gpl96 gse9166 chdir up","136/3831",8.89709139835234e-11,5.17514149670828e-09,0,0,1.67848082675054,38.8445977143612,"ITSN2;HCP5;IL1RN;NCF2;HFE;ITSN1;LST1;IL1RAP;GIMAP5;IFI30;TMEM140;FAIM3;SMCHD1;SLCO2B1;GJA4;TRBC1;GRB10;NBN;ATXN7L1;LGALS9;IL15RA;ENTPD1;FNBP1;SWAP70;METTL3;FLT3LG;CYBB;PRKCA;VRK2;HLA-G;MR1;TYROBP;RFX5;TRIM14;C19ORF66;ZCCHC6;KLRB1;ARHGAP17;LPP;UBE2J1;PRPSAP2;SEC14L1;SYNGR2;COBLL1;LPXN;GAS2L1;GSDMD;LYN;CCR1;TNFSF13;SS18L2;EIF2AK2;TDRD7;IGF1;NMI;PILRA;TOR1B;CORO2A;PARP12;NFKB2;MED13L;CYLD;GRHPR;EHD4;SFXN3;MYD88;SLC48A1;FASTKD1;ADPGK;TRADD;SRP54;TCIRG1;CD3D;GLIPR1;TRIM5;CASP10;PSD4;XPO6;ZMYM6;CASP4;CASP1;ME2;DENND2D;CDV3;WARS;IL15;CTDSPL;TRAF1;TNFRSF1B;SERPINB8;SUPT3H;MED28;PARP8;ZEB1;SLC7A7;OAS1;OAS2;PECAM1;IRF7;IRF8;CD48;PLEKHO2;DOCK2;PION;SSX2IP;TLR3;IRF9;ARHGEF6;TLR2;SP100;ATP10D;WAS;MRPS31;ACVR1B;AIF1;CRYZ;HLA-DMA;IFI16;MKNK1;SHOC2;CD58;SH2B3;GBP1;APOL2;MPP1;IL10RB;STAT1;RFTN1;CFLAR;PML;CD2;NAGK;SLCO3A1;TNIP1;ZYX;TRIM38",0.735294117647059,1
"13","rosiglitazone homo sapiens gpl570 gds2453 chdir down","32/403",1.56277894426259e-10,8.3909207930407e-09,0,0,3.754348297931,84.7708768404064,"SASH3;IL1RN;FKBP15;ITGB2;C5AR1;SLA;TREM2;TCIRG1;IFI30;SAMHD1;AIF1;CTSS;GLIPR1;CCL5;TIMP2;LPXN;MPP1;CD52;WARS;CD300A;TNFSF13;HLA-G;FGR;MS4A6A;SLC7A7;TYROBP;OAS1;TRIM14;IRF8;IL7R;FCGR2C;ZCCHC2",3.125,1
"14","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","35/525",2.33546051357514e-09,1.16439388462532e-07,0,0,3.15208825847124,62.647932996638,"AGPAT5;CSF1R;GPR65;PLEK;PRF1;LY96;IFIT1;IFI30;CD3D;AIF1;USP18;IFIT3;IFI44L;PYCARD;GLIPR1;KLRK1;CASP4;AP1S2;CASP1;NCKAP1L;CYTIP;GBP2;IL10RB;MX2;TNFSF13;PHF11;MX1;LY86;IFI44;NKG7;ISG15;SLC7A7;LSM6;TYROBP;LCP2",0,0
"15","pioglitazone mus musculus gpl6246 gse37534 chdir up","13/75",5.43609769526754e-09,2.5295974608645e-07,0,0,8.19542947202522,155.960697743673,"P2RY10;STAT1;PRF1;GIMAP4;ARHGAP15;SAMHD1;FYB;SMCHD1;CD4;CASP8;CYTIP;GBP2;LY6E",0,0
"16","sorafenib homo sapiens gpl6244 gse35907 chdir down","9/37",5.72564112038821e-08,2.49781093876936e-06,0,0,11.5008625646924,191.785235361564,"RSAD2;SELL;MX2;OAS3;MX1;IFIT1;IFIT3;IFIT2;OASL",0,0
"17","isotretinoin homo sapiens gpl8300 gds3215 chdir down","15/128",8.86174979186729e-08,3.6385302086608e-06,0,0,5.54078014184397,89.9763769137627,"LYN;PRKCB;RARRES3;PRKCA;IFIT1;IFIT3;PSMB10;FYB;IFIT2;OAS1;IRF1;TNFSF10;CASP1;GBP1;TRIM22",0,0
"18","dexamethasone rattus norvegicus gpl1355 gse29912 chdir down","42/824",1.39357039620708e-07,5.40395631418079e-06,0,0,2.40997039179233,38.0443386239775,"RTP4;UBA7;UBE2L6;GIMAP4;SLC2A5;USP18;IFIT3;CTSS;IFI44L;IFIT2;OASL;IFIH1;CHN2;GJA4;DHX58;NRBF2;LGALS9;TRIM21;HERC6;ZBP1;RSAD2;GCA;SP110;DDX58;MX2;PHF11;MX1;EIF2AK2;TAP1;GZMB;IFI44;ISG15;CFLAR;BST2;BCL6;DPYD;IRF7;TRIM14;OSBPL1A;IRF9;LY6E;BIRC3",0,0
"19","vitamin c homo sapiens gpl570 gds3635 chdir up","123/3773",1.82191786478427e-07,6.6931508927338e-06,0,0,1.54137366469108,23.9193539481292,"IFITM1;HFE;ITSN1;IFIT5;UBE2L6;IFI35;IFIT1;IFI30;IFIT3;IFIT2;ICAM1;STK10;SCMH1;AP1S2;GRB10;NBN;TRIM21;TRIM22;MAP3K5;CD97;IL15RA;SP110;SWAP70;METTL3;TAP2;TAP1;VRK2;HLA-G;MR1;HLA-E;KIAA0922;RFX5;TRIM14;LY6E;UBA7;MYCBP2;MRPL16;TAPBPL;DDX60;PMAIP1;LPXN;GSDMD;APOBEC3F;RARRES3;VDR;OSBPL3;TREX1;SS18L2;PHF11;ISG15;NMI;TOR1B;FLI1;NFKB1;PARP12;MED13L;GRHPR;EHD4;LSM6;BCL3;RCAN3;SFXN3;XAF1;MYD88;FASTKD1;FKBP15;LRRK1;SECTM1;SLC2A5;N4BP2L2;IFIH1;DUSP11;TIMP2;EFHD2;ME2;GPSM3;HIST1H1C;CDV3;BTN3A1;DDX58;EED;BTN3A3;BTN3A2;MED28;PLSCR1;ZEB1;KIF2A;OAS3;DPYD;IRF7;CD44;IRF9;AGPAT5;SAMD9;IFI6;MRPS31;ACVR1B;SAMHD1;ADCY7;PSMB10;CRYZ;ANKMY2;APOL6;IFI16;STX3;CD58;GBP2;SH2B3;GBP1;APOL3;APOL2;MAP4K4;IL10RB;STAT2;MX1;CFLAR;C17ORF62;PSMB8;PSMB9;NUDT21;NAGK;RAB9A;FAS",1.6260162601626,2
"20","bleomycin mus musculus gpl1261 gse25640 chdir up","41/802",1.83232900912949e-07,6.39482824186193e-06,0,0,2.41712503610949,37.4956710020739,"IL1RN;NCF2;GPR65;ITGB2;C5AR1;PLEK;SLA;TREM2;CSF2RB;ARRB2;IFIT1;AIF1;CTSS;PYCARD;GLIPR1;CLEC7A;LPXN;NCKAP1L;SLC15A3;CCR1;RSAD2;CD300A;DDX58;LY86;CYBB;ISG15;IGF1;PILRA;TNFRSF1B;LAT2;SLC7A7;EVI2A;TYROBP;BCL3;CD48;TLR7;MAN2B1;MYO1F;CD44;PLA1A;TLR2",0,0
"21","rituximab homo sapiens gpl570 gds3829 chdir up","27/429",5.21191491177091e-07,1.7323412421029e-05,0,0,2.97574765659872,43.0505827027998,"CX3CR1;IFITM1;SAMD9;FGL2;IFI6;IFIT1;SAMHD1;LYST;IFIT2;IGF1R;HERC5;SMCHD1;APOL6;ATXN7L1;GBP2;GBP1;STAT1;ERAP1;PHF11;EIF2AK2;IFI44;CFLAR;PLSCR1;IRF7;MNDA;CD44;ZCCHC2",0,0
"22","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","40/820",8.62613809569985e-07,2.73683835945386e-05,0,0,2.30640604278383,32.2050365994841,"FCN1;ITGB2;FGL2;MYCBP2;PLEK;ICAM2;PRF1;LSP1;LYST;CORO1A;AIF1;FAIM3;GMCL1;PSMB10;PYCARD;STK10;CCL5;AP1S2;TNFRSF14;CD37;CEPT1;MAP4K4;TCF7L2;PRKCB;LY86;CYBB;IGF1;PILRA;TNFRSF1B;FGR;GRHPR;PTPRC;EVI2A;TYROBP;BIN2;IRF1;FAS;CD48;LTB;SSX2IP",2.5,1
"23","dexamethasone homo sapiens gpl570 gse37474 chdir up","19/240",9.28919024515248e-07,2.8190673004854e-05,0,0,3.74310480693459,51.988896977016,"CD52;RSAD2;GZMA;TRAC;CXCR4;ISG15;IGF1;CST7;CD3D;BST2;CD2;PTPRC;EVI2A;CCL5;TRBC1;PMAIP1;LPXN;CD48;IL7R",0,0
"24","rosiglitazone homo sapiens gpl570 gds2453 chdir up","24/366",1.09653101313229e-06,3.1890776965264e-05,0,0,3.10041468046351,42.5481036646532,"CSF1R;SELPLG;NCF2;RFTN1;LMO2;PLEK;FGL2;CSF2RB;IL1RAP;LSP1;CFLAR;SAMSN1;LAT2;HCK;HLA-DMB;BCL6;IFI16;CLEC7A;LAMP3;DPYD;AP1S2;CYTIP;CD44;BIRC3",0,0
"25","cyclophosphamide homo sapiens gpl8300 gse7114 chdir up","35/680",1.29737074983443e-06,3.62225913353774e-05,0,0,2.43359755249618,32.9878305838812,"IFITM1;GMFG;ICAM2;WAS;UBE2L6;ARRB2;IFIT3;DUSP11;XPO6;TNFSF10;CD37;APOL1;MPP1;CDV3;WARS;RSAD2;PRKCB;FNBP1;STAT1;EED;EIF2AK2;IFI44;NMI;PSMB9;HLA-E;BST2;GRHPR;FCGR2A;TNIP1;LCP2;CD48;ERG;DOCK2;CPVL;ARHGEF6",0,0
"26","tretinoin homo sapiens gpl96 gse5007 chdir up","13/128",3.30005009177724e-06,8.85936524638658e-05,0,0,4.80200945626478,60.6089124681028,"CCR1;LST1;NCF4;ITGB2;SLA;CYBB;NCF1C;LSP1;HLA-G;AIF1;TYROBP;PMAIP1;PTPN6",0,0
"27","imatinib homo sapiens gpl96 gds3045 chdir up","125/4070",3.55473969765278e-06,9.18966040356162e-05,0,0,1.45212911170358,18.2201960938684,"IL1RN;IFITM1;PLEKHB2;GMFG;HFE;PRF1;IL1RAP;GIMAP6;ICAM1;IGF1R;PYCARD;SMCHD1;RASSF2;TRBC1;GRB10;NBN;MAP3K5;ACVR1;CD97;LAG3;PRKCB;FNBP1;USP4;SP110;SWAP70;PRKCD;TAP2;PRKCA;HLA-G;LZTFL1;HLA-E;TYROBP;BIN2;RFX5;TRIM14;PRKCQ;KCTD15;LY6E;MYCBP2;MRPL16;ARHGAP17;SAMSN1;CORO1A;GMCL1;PMAIP1;NRBF2;LYN;CCR1;BTN2A2;VDR;OSBPL3;IGF1;PILRA;TOR1B;NFKB2;MED13L;BST2;CYLD;EHD4;LSM6;BCL6;BCL3;SLC48A1;CD40;ITGAM;ADPGK;PLEK;SRP54;MRPL39;N4BP2L2;CD3D;DUSP11;ZMYM1;GLIPR1;CASP10;XPO6;EFHD2;DNMT3B;ME2;GPSM3;HIST1H1C;CDV3;CD52;WARS;EED;IL16;PLSCR1;ZEB1;LPHN1;KIF2A;OAS1;LCK;OAS3;PECAM1;B3GNT2;LCP2;PLEKHO2;DOCK2;CD44;ARHGEF6;MRPS31;ASB13;ACVR1B;FYB;PSMB10;CRYZ;CCL5;APOL1;SH2B3;MAP4K4;MLXIP;GCA;IL10RA;CFLAR;PSMB8;KBTBD11;NUDT21;FCGR2A;TNIP1;ZYX;CD247;TRIM38;CD69;FCGR2C;ASB1",1.6,2
"28","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","15/178",6.1045631591218e-06,0.000152178038752393,0,0,3.98438122559567,47.8383696213609,"ITGB2;LY86;WAS;CYBB;CXCR4;AIF1;CTSS;FYB;MS4A6A;GNLY;CD37;TLR7;CD48;MNDA;CPVL",0,0
"29","hydrocortisone homo sapiens gpl201 gse21909 chdir up","51/1270",7.98887413667002e-06,0.000192283936117092,0,0,1.89869883285866,22.2859029644098,"IFITM1;ITSN1;PRF1;SLA;IL1RAP;ARRB2;FAIM3;IGF1R;OASL;GNLY;PSD4;SCMH1;GRB10;GPSM3;HIST1H1C;ACVR1;TLE1;PRKCA;HLA-E;ETV6;ZEB1;BIN2;KIF2A;LCK;IRF7;IRF8;RGS19;KLRB1;C5AR1;CXCR4;CST7;SAMSN1;CORO1A;RASGRP1;KLRK1;CCL5;APOL2;MPP1;APOBEC3G;GZMA;TIE1;GZMB;NKG7;LILRB2;ISG20;CD2;RAB9A;CD247;CD69;IL7R;IL18R1",1.96078431372549,1
"30","vorinostat homo sapiens gpl6884 gse46703 chdir down","7/36",8.84965764763686e-06,0.000205902034601684,0,0,9.19359075387444,106.968639985591,"FCN1;CX3CR1;GNLY;CCL5;MX1;IL7R;IRF9",0,0
"31","valproic acid homo sapiens gpl6244 gse23909 chdir up","18/258",1.0521366518503e-05,0.000236900446126293,0,0,3.2986970146792,37.8100031729986,"PHF11;IFI35;NMI;PDCD1LG2;GIMAP6;SERPINB8;USP18;IFIT3;CTSS;IFIT2;ICAM1;GJA4;CASP1;LGALS9;XAF1;EVI2B;TRIM22;TLR3",0,0
"32","imatinib homo sapiens gpl96 gds3042 chdir up","96/3004",1.54225927868789e-05,0.000336405305163796,0,0,1.51098771378115,16.7412559096411,"IFITM1;ITGAM;PLEKHB2;FKBP15;ADPGK;GMFG;HFE;PLEK;IFIT5;PRF1;MRPL39;PTPN22;LSP1;CD3D;ICAM1;IGF1R;PYCARD;DUSP11;SMCHD1;ZMYM1;CASP8;CASP10;TRBC1;AP1S2;GRB10;EFHD2;DNMT3B;TRIM22;GPSM3;CD97;CDV3;CD52;WARS;PRKCB;FNBP1;USP4;EED;SWAP70;METTL3;TAP2;PRKCA;HLA-G;LZTFL1;HLA-E;ZEB1;TYROBP;KIF2A;OAS1;RFX5;TRIM14;B3GNT2;PIK3C3;LCP2;PLEKHO2;ERG;DOCK2;KCTD15;LY6E;ARHGEF6;CSF1R;ATP10D;MYCBP2;MRPL16;MRPS31;ASB13;ACVR1B;SAMSN1;CORO1A;FYB;GMCL1;CRYZ;PMAIP1;SH2B3;MAP4K4;LYN;TCF7L2;BTN2A2;IL10RA;OSBPL3;IFI44;CFLAR;IGF1;TOR1B;PSMB9;BST2;NUDT21;EHD4;FCGR2A;EVI2A;BCL6;TNIP1;ZYX;TRIM38;CD69;FCGR2C;IL18R1",2.08333333333333,2
"33","celecoxib homo sapiens gpl8300 gds3384 chdir up","10/89",1.8471446993592e-05,0.00039069909095537,0,0,5.31250830079422,57.9025389747357,"CD52;TRAF3IP3;CCL5;NCF4;TRBC1;CD37;CD48;CSF2RB;IGF1;CD3D",0,0
"34","imatinib homo sapiens gpl96 gds3043 chdir up","152/5369",2.126658275708e-05,0.00043659043424829,0,0,1.33856606990397,14.4007938708288,"ITSN2;FCN1;IFITM1;PLEKHB2;GMFG;HFE;ITSN1;TRAC;PRF1;ICAM1;IGF1R;PYCARD;SMCHD1;FAM174B;TRBC1;AP1S2;GRB10;ATXN7L1;MAP3K5;ACVR1;CD97;PRKCB;FNBP1;USP4;SWAP70;METTL3;TAP2;CYBB;PRKCA;TICAM1;HLA-G;LZTFL1;HLA-E;TYROBP;RFX5;TRIM14;PRKCQ;KCTD15;LY6E;MYCBP2;MRPL16;LY96;NCF1C;SAMSN1;CORO1A;LPP;GMCL1;UBR5;PMAIP1;NRBF2;LYN;APOBEC3F;BTN2A2;VDR;OSBPL3;SS18L2;NKG7;IGF1;NMI;TOR1B;NFKB2;MED13L;BST2;CYLD;PTPRE;EHD4;LSM6;PTPRC;BCL6;BCL3;OSBPL1A;SLC48A1;ITGAM;FKBP15;ADPGK;PLEK;SRP54;MRPL39;N4BP2L2;CD3D;CTSS;IFIH1;DUSP11;DSTYK;ZMYM1;GLIPR1;MFSD6;CASP10;XPO6;ZMYM6;CASP4;EFHD2;DNMT3B;ME2;IKBKE;GPSM3;HIST1H1C;CDV3;CD52;WARS;BTN3A1;IL15;EED;IL16;BTN3A3;TNFRSF1B;TLR1;PLSCR1;ZEB1;LPHN1;KIF2A;PECAM1;B3GNT2;PIK3C3;LCP2;PLEKHO2;DOCK2;VAMP5;ARHGEF6;AGPAT5;SP100;SAMD9;PELI2;FGL2;MRPS31;ASB13;ACVR1B;FYB;PSMB10;CRYZ;HLA-DMB;IL21R;SHOC2;APOL1;GBP2;SH2B3;MAP4K4;MLXIP;TCF7L2;SEMA4D;IL10RA;CFLAR;NUDT21;CD4;FCGR2A;SLCO3A1;TNIP1;ZYX;TRIM38;CD69;EVI2B;FCGR2C",1.97368421052632,3
