"modules","drugs","module_size","DEG_up","DEG_down","drug_module_genes","DE_up_drug","DE_down_drug","p_value","adjusted_pvalue"
"2","LJP009 MCF7 24H-dabrafenib-1.11-up","16","2","0","1","0","0","NA","NA"
"2","LJP006 MCF10A 3H-dasatinib-1.11-up","16","2","0","1","0","0","NA","NA"
"2","LJP009 HA1E 24H-RAF 265-1.11-up","16","2","0","1","0","0","0.0315359102498905","0.118095436741044"
"2","LJP005 HA1E 24H-dovitinib-1.11-up","16","2","0","2","0","0","0.000459784233358092","0.0573936884603023"
"2","LJP008 MCF7 24H-LY2603618-3.33-up","16","2","0","1","1","0","NA","NA"
"2","LJP005 HEPG2 24H-NVP-AUY922-1.11-up","16","2","0","1","0","0","NA","NA"
"2","CPC014 VCAP 24H-gr-109-10.0-up","16","2","0","1","0","0","NA","NA"
"2","LJP007 HEPG2 24H-DCC-2036-10-up","16","2","0","1","1","0","NA","NA"
"2","LJP008 HEPG2 24H-garcinol-10-up","16","2","0","1","0","0","NA","NA"
"2","LJP006 A375 24H-A443654-1.11-up","16","2","0","1","1","0","NA","NA"
"2","LJP006 HEPG2 24H-GDC-0941-1.11-up","16","2","0","1","0","0","0.0346376973079084","0.118095436741044"
"2","LJP007 HA1E 24H-dinaciclib-0.04-up","16","2","0","1","0","0","NA","NA"
"2","LJP009 HEPG2 24H-JNK-IN-5A-0.37-up","16","2","0","1","0","0","0.0354116876094495","0.118095436741044"
"2","LJP008 MCF7 24H-azacitidine-10-up","16","2","0","2","1","0","0.00152547667562611","0.118095436741044"
"2","LJP009 MCF7 24H-ON-01910-0.37-up","16","2","0","1","0","0","NA","NA"
"2","LJP006 HCC515 24H-A443654-1.11-up","16","2","0","1","1","0","NA","NA"
"2","LJP009 PC3 24H-saracatinib-1.11-up","16","2","0","1","1","0","0.0361850961442075","0.118095436741044"
"2","LJP005 BT20 24H-geldanamycin-10-up","16","2","0","1","0","0","NA","NA"
"2","LJP007 HA1E 24H-OTSSP167-0.04-up","16","2","0","2","0","0","0.00324012325840807","0.118095436741044"
"2","LJP005 HA1E 24H-CGP-60474-1.11-up","16","2","0","1","0","0","NA","NA"
"2","LJP005 HS578T 24H-WZ-3105-0.37-up","16","2","0","1","0","0","NA","NA"
"2","LJP009 MCF7 24H-BI-2536-0.04-up","16","2","0","1","0","0","0.0369579233170906","0.118095436741044"
"2","LJP007 HEPG2 24H-NVP-BGT226-0.04-up","16","2","0","1","0","0","NA","NA"
"2","LJP006 MCF10A 3H-AZD-8055-0.12-up","16","2","0","3","0","0","7.10719325151713e-06","0.00204497640490319"
"2","LJP006 HS578T 3H-QL-X-138-10-up","16","2","0","2","1","0","0.00169529431893101","0.118095436741044"
"2","LJP008 HA1E 24H-MK-1775-10-up","16","2","0","2","1","0","0.00360541272337477","0.118095436741044"
"2","LJP006 HS578T 24H-alvocidib-1.11-up","16","2","0","2","1","0","0.00642089859624638","0.118095436741044"
"2","LJP005 HA1E 24H-geldanamycin-10-up","16","2","0","4","0","0","1.78964667560862e-06","0.000893132257724011"
"2","LJP005 SKBR3 24H-AKT-inhibitor-1-2-0.12-up","16","2","0","1","1","0","0.0400434265231352","0.118095436741044"
"2","LJP007 HCC515 24H-dinaciclib-10-up","16","2","0","2","1","0","0.00675185962217883","0.118095436741044"
"2","LJP006 LNCAP 24H-QL-XII-47-0.12-up","16","2","0","3","0","0","3.71166868159738e-05","0.00800978101488715"
"2","LJP006 PC3 24H-Y-39983-10-up","16","2","0","2","0","0","0.00196615926382052","0.118095436741044"
"2","LJP005 HA1E 24H-PF-477736-10-up","16","2","0","1","1","0","NA","NA"
"2","LJP005 SKBR3 3H-dasatinib-1.11-up","16","2","0","2","0","0","0.000240553683932347","0.0370796321375718"
"2","LJP005 HA1E 24H-torin-2-3.33-up","16","2","0","3","1","0","0.000117019183354814","0.0210439498066407"
"2","LJP006 HS578T 24H-CGP-60474-0.37-up","16","2","0","1","0","0","NA","NA"
"2","LJP006 HA1E 24H-AZD-5438-10-up","16","2","0","1","0","0","NA","NA"
"2","CPC006 MDST8 6H-BRD-K53903639-80.0-up","16","2","0","1","0","0","NA","NA"
"2","LJP005 BT20 3H-neratinib-1.11-up","16","2","0","3","1","0","1.86241666346527e-06","0.000893132257724011"
"2","LJP006 HS578T 24H-withaferin-a-10-up","16","2","0","1","1","0","NA","NA"
"2","LJP006 HS578T 24H-XMD11-85H-0.12-up","16","2","0","2","0","0","0.00445975106338714","0.118095436741044"
"2","LJP006 A375 24H-GSK-2126458-10-up","16","2","0","2","0","0","0.00459874611352365","0.118095436741044"
"2","LJP005 HCC515 24H-pelitinib-1.11-up","16","2","0","1","0","0","NA","NA"
"2","LJP008 HCC515 24H-CGP-60474-0.37-up","16","2","0","1","1","0","NA","NA"
"2","LJP006 A549 24H-HG-5-88-01-0.12-up","16","2","0","1","0","0","0.026865707259405","0.118095436741044"
"2","LJP006 SKBR3 3H-QL-XII-47-0.12-up","16","2","0","1","1","0","0.026865707259405","0.118095436741044"
"2","LJP009 HCC515 24H-ON-01910-3.33-up","16","2","0","1","0","0","0.0276455376880298","0.118095436741044"
"2","LJP006 HT29 24H-alvocidib-10-up","16","2","0","1","1","0","NA","NA"
"2","CPC006 HA1E 24H-4-demethoxydaunorubicin hydrochloride (65)-0.08-up","16","2","0","1","0","0","NA","NA"
"2","LJP006 A549 24H-ZSTK-474-0.04-up","16","2","0","1","0","0","NA","NA"
"2","LJP005 PC3 24H-WZ-3105-0.12-up","16","2","0","1","0","0","NA","NA"
"2","CPC010 VCAP 6H-doxapram-10.0-up","16","2","0","1","0","0","0.0284247822669754","0.118095436741044"
"2","LJP005 SKBR3 3H-TG-101348-0.12-up","16","2","0","1","0","0","0.0284247822669754","0.118095436741044"
"2","LJP005 MCF7 3H-PHA-665752-1.11-up","16","2","0","1","0","0","NA","NA"
"2","LJP006 A375 24H-GW-843682X-10-up","16","2","0","1","0","0","NA","NA"
"2","LJP006 HS578T 24H-AZD-8055-0.12-up","16","2","0","3","1","0","1.86392754122208e-05","0.00473218309877324"
"2","LJP005 HS578T 24H-WZ-3105-0.12-up","16","2","0","1","0","0","NA","NA"
"2","LJP006 PC3 24H-GSK-2126458-10-up","16","2","0","1","0","0","NA","NA"
"2","LJP005 A549 24H-HG-5-113-01-10-up","16","2","0","1","0","0","NA","NA"
"2","LJP005 HEPG2 24H-NVP-AUY922-0.37-up","16","2","0","1","0","0","NA","NA"
"2","LJP006 BT20 24H-WZ-4-145-0.12-up","16","2","0","1","0","0","NA","NA"
"2","LJP005 MCF7 24H-linsitinib-0.37-up","16","2","0","1","0","0","0.02998151550537","0.118095436741044"
"2","CPC006 SKM1 6H-bx-795-10.0-up","16","2","0","1","0","0","NA","NA"
"2","LJP006 HS578T 24H-AZD-8055-0.04-up","16","2","0","2","1","0","0.00132539638750632","0.110007900163024"
"2","LJP007 HT29 24H-GDC-0068-1.11-up","16","2","0","1","0","0","NA","NA"
"2","LJP006 HME1 3H-lapatinib-1.11-up","16","2","0","1","0","0","0.0315359102498905","0.118095436741044"
"2","LJP006 MDAMB231 3H-dasatinib-0.04-up","16","2","0","1","0","0","0.0315359102498905","0.118095436741044"
"2","LJP005 HA1E 24H-WZ-3105-1.11-up","16","2","0","1","0","0","NA","NA"
"2","LJP007 MCF7 24H-tivantinib-3.33-up","16","2","0","1","0","0","NA","NA"
"2","LJP006 HA1E 24H-NVP-TAE684-3.33-up","16","2","0","1","1","0","NA","NA"
"2","LJP006 LNCAP 3H-OSI-027-0.04-up","16","2","0","1","0","0","0.0323122317033934","0.118095436741044"
"2","LJP006 HS578T 3H-linifanib-10-up","16","2","0","1","0","0","NA","NA"
"3","LJP009 A375 24H-SB-203580-1.11-dn","7","3","0","1","0","0","0.0156462838746999","0.0647566592974708"
"3","LJP006 HS578T 3H-BI-2536-1.11-dn","7","3","0","1","0","0","0.0201270821818301","0.0647566592974708"
"3","LJP008 HEPG2 24H-PFI-1-3.33-dn","7","3","0","1","0","0","0.0304007210272824","0.0647566592974708"
"3","LJP008 HEPG2 24H-I-BET-1.11-dn","7","3","0","1","0","0","0.0218458055031973","0.0647566592974708"
"3","LJP009 HEPG2 24H-XMD-892-10-dn","7","3","0","1","0","0","0.04159496000931","0.0665950396003979"
"3","LJP006 HS578T 3H-dasatinib-3.33-dn","7","3","0","1","0","0","0.0228757988010257","0.0647566592974708"
"3","LJP008 HEPG2 24H-I-BET151-10-dn","7","3","0","2","0","0","0.000848723548855487","0.0647566592974708"
"3","LJP006 SKBR3 3H-GSK-2126458-0.12-dn","7","3","0","1","0","0","0.0163367782286596","0.0647566592974708"
"3","LJP009 MCF7 24H-SYK-inhibitor-1.11-dn","7","3","0","1","0","0","0.0101073601190722","0.0647566592974708"
"3","LJP005 MDAMB231 3H-SB590885-1.11-dn","7","3","0","1","0","0","0.0177165217463899","0.0647566592974708"
"3","LJP006 HME1 24H-CHIR-99021-3.33-dn","7","3","0","1","0","0","0.0276701530557868","0.0647566592974708"
"3","LJP005 A549 24H-foretinib-0.37-dn","7","3","0","1","0","0","0.0187502406506921","0.0647566592974708"
"3","CPC018 MCF7 6H-dorsomorphin dihydrochloride-10.0-dn","7","3","0","1","0","0","0.0293775292387814","0.0647566592974708"
"3","CPC017 A549 6H-ag-879-10.0-dn","7","3","0","1","0","0","0.01322628156092","0.0647566592974708"
