"modules","drugs","module_size","DEG_up","DEG_down","drug_module_genes","DE_up_drug","DE_down_drug","p_value","adjusted_pvalue"
"1","Lead (II) Acetate-200 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Daunorubicin-3.25 mg/kg in Saline-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Penciclovir-1200 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Hydroxyurea-400 mg/kg in Saline-Rat-Spleen-1d-up","9","3","0","1","0","0","NA","NA"
"1","Penciclovir-1200 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Thioguanine-12 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Mycophenolate Mofetil-63 mg/kg in CMC-Rat-Bone marrow-5d-up","9","3","0","1","0","0","NA","NA"
"1","Oxaliplatin-1.31 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Busulfan-3 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","DActinomycin-0.06 mg/kg in Saline-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Lead (II) Acetate-600 mg/kg in Saline-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Sodium Arsenite-30 mg/kg in Saline-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Indomethacin-5 mg/kg in Corn Oil-Rat-Liver-3d-up","9","3","0","1","0","0","NA","NA"
"1","Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-5d-dn","9","3","0","1","0","0","NA","NA"
"1","Foscarnet-350 mg/kg in Saline-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Azauridine-1500 mg/kg in CMC-Rat-Bone marrow-5d-up","9","3","0","1","0","0","NA","NA"
"1","Bisphenol A-100 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Acyclovir-330 mg/kg in Saline-Rat-Spleen-0.25d-up","9","3","0","1","0","0","NA","NA"
"1","Cholecalciferol-8 mg/kg in CMC-Rat-Liver-5d-up","9","3","0","1","0","0","NA","NA"
"1","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Doxorubicin-3 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Liver-3d-up","9","3","0","1","0","0","NA","NA"
"1","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","9","3","0","1","0","0","NA","NA"
"1","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Carmofur-201 mg/kg in CMC-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Carbon Tetrachloride-1175 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Indomethacin-10 mg/kg in Corn Oil-Rat-Liver-1d-up","9","3","0","1","0","0","NA","NA"
"1","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Streptozotocin-138 mg/kg in Saline-Rat-Liver-5d-up","9","3","0","1","0","0","NA","NA"
"1","N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Lomustine-4.2 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Mitotane-5000 mg/kg in Water-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Spleen-0.25d-dn","9","3","0","1","0","0","NA","NA"
"1","Methyl Methanesulfonate-113 mg/kg in Water-Rat-Bone marrow-5d-up","9","3","0","1","0","0","NA","NA"
"1","Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-dn","9","3","0","1","0","0","NA","NA"
"1","Famciclovir-1200 mg/kg in Saline-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-5d-dn","9","3","0","1","0","0","NA","NA"
"1","Mitomycin C-1.7 mg/kg in Saline-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Etodolac-24 mg/kg in CMC-Rat-Liver-3d-up","9","3","0","1","0","0","NA","NA"
"1","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-5d-dn","9","3","0","1","0","0","NA","NA"
"1","Carboplatin-14 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","1-Naphthyl Isothiocyanate-60 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Vinorelbine-1.5 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Amikacin-82 mg/kg in Saline-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Cisplatin-2 mg/kg in Saline-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Ibuprofen-275 mg/kg in Corn Oil-Rat-Liver-1d-up","9","3","0","1","0","0","NA","NA"
"1","Streptomycin-120 mg/kg in Saline-Rat-Bone marrow-5d-up","9","3","0","1","0","0","NA","NA"
"1","Busulfan-9 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Valproic Acid-235 mg/kg in Water-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Pentamidine-18 mg/kg in Saline-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Allyl Alcohol-16 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","9","3","0","1","0","0","NA","NA"
"1","Catechol-40 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Hydroxyurea-59 mg/kg in Saline-Rat-Spleen-3d-up","9","3","0","1","0","0","NA","NA"
"1","Camptothecin-0.24 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Famciclovir-112 mg/kg in Saline-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Amikacin-20 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Clobetasol Propionate-17 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","9","3","0","1","0","0","NA","NA"
"1","Acyclovir-980 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Lead (II) Acetate-200 mg/kg in Saline-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Benzethonium Chloride-30 mg/kg in Corn Oil-Rat-Liver-3d-up","9","3","0","1","0","0","NA","NA"
"1","Doxorubicin-3 mg/kg in Saline-Rat-Spleen-3d-up","9","3","0","1","0","0","NA","NA"
"1","Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Liver-1d-up","9","3","0","1","0","0","NA","NA"
"1","Gentamicin-267 mg/kg in Corn Oil-Rat-Liver-3d-up","9","3","0","1","0","0","NA","NA"
"1","Mitomycin C-0.5 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Bromfenac-5 mg/kg in CMC-Rat-Liver-5d-up","9","3","0","1","0","0","NA","NA"
"1","Ethanol-3000 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","9","3","0","1","0","0","NA","NA"
"1","Procarbazine-27 mg/kg in Water-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Penicillamine-852 mg/kg in Water-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Spleen-3d-up","9","3","0","1","0","0","NA","NA"
"1","Mycophenolate Mofetil-63 mg/kg in CMC-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Doxorubicin-0.65 mg/kg in Saline-Rat-Bone marrow-3d-up","9","3","0","1","0","0","NA","NA"
"1","Podophyllotoxin-4 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","0","NA","NA"
"1","Hydroxyurea-400 mg/kg in Saline-Rat-Spleen-5d-dn","9","3","0","1","0","0","NA","NA"
"1","Carboplatin-6 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","9","3","0","1","0","0","NA","NA"
"1","Cytarabine-487 mg/kg in Saline-Rat-Spleen-5d-dn","9","3","0","1","0","0","NA","NA"
"1","Lead(IV) Acetate-200 mg/kg in Saline-Rat-Bone marrow-1d-up","9","3","0","1","0","0","NA","NA"
"1","Doxycycline-1000 mg/kg in Water-Rat-Liver-1d-up","9","3","0","1","0","0","NA","NA"
"1","Alfacalcidol-0.043 mg/kg in CMC-Rat-Liver-5d-up","9","3","0","1","0","0","NA","NA"
"1","Naproxen-134 mg/kg in Corn Oil-Rat-Liver-1d-up","9","3","0","1","0","0","NA","NA"
"2","Oxaliplatin-8 mg/kg in Saline-Rat-Bone marrow-3d-up","16","2","0","2","1","0","0.0284356247826099","1"
"2","Hydroxyurea-59 mg/kg in Saline-Rat-Spleen-0.25d-up","16","2","0","2","1","0","0.0208690627842409","1"
"2","Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-5d-up","16","2","0","2","1","0","0.0227037992127388","1"
"2","Clobetasol Propionate-17 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","16","2","0","1","1","0","NA","NA"
"2","Doxorubicin-3 mg/kg in Saline-Rat-Bone marrow-3d-up","16","2","0","2","1","0","0.0270295537287708","1"
"2","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0","0.0174007034329066","1"
"2","Amikacin-20 mg/kg in Saline-Rat-Bone marrow-0.25d-up","16","2","0","1","1","0","NA","NA"
"2","Penciclovir-1200 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","16","2","0","2","1","0","0.0234268991753213","1"
"2","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","16","2","0","2","1","0","0.0235726694086168","1"
"2","Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-0.25d-up","16","2","0","2","1","0","0.0188348686027474","1"
"2","Lead(IV) Acetate-200 mg/kg in Saline-Rat-Bone marrow-3d-up","16","2","0","1","0","0","NA","NA"
"2","Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","16","2","0","2","1","0","0.0255022150195955","1"
"2","Etoposide-100 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","16","2","0","2","1","0","0.0258047109502848","1"
"2","Vinblastine-0.3 mg/kg in Saline-Rat-Bone marrow-1d-up","16","2","0","1","0","0","NA","NA"
"2","Doxifluridine-1230 mg/kg in CMC-Rat-Bone marrow-1d-up","16","2","0","1","0","0","NA","NA"
"2","Cisplatin-2 mg/kg in Saline-Rat-Bone marrow-5d-up","16","2","0","2","1","0","0.0222745626866601","1"
"2","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","16","2","0","2","1","0","0.0224172547813917","1"
"2","Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","16","2","0","2","1","0","0.02386535512697","1"
"2","Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-1d-up","16","2","0","2","1","0","0.0244552902045568","1"
"2","Methyl Methanesulfonate-113 mg/kg in Water-Rat-Bone marrow-3d-up","16","2","0","1","1","0","NA","NA"
"2","Oxaliplatin-8 mg/kg in Saline-Rat-Bone marrow-1d-up","16","2","0","2","1","0","0.0253515276336633","1"
"2","Azathioprine-54 mg/kg in Water-Rat-Bone marrow-3d-up","16","2","0","1","1","0","NA","NA"
"2","Busulfan-9 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","16","2","0","1","0","0","NA","NA"
"2","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","1","1","0","NA","NA"
"2","Cyclophosphamide-25 mg/kg in Water-Rat-Bone marrow-1d-up","16","2","0","2","1","0","0.0208690627842409","1"
"2","Carboplatin-14 mg/kg in Saline-Rat-Bone marrow-5d-up","16","2","0","2","1","0","0.0158928553862734","1"
"2","Clobetasol Propionate-17 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","16","2","0","1","1","0","NA","NA"
"2","Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-3d-up","16","2","0","3","1","0","0.0015129136258701","1"
"2","Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","0","0","NA","NA"
"2","Carbon Tetrachloride-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","1","0","0","NA","NA"
"2","Irinotecan-5 mg/kg in Saline-Rat-Bone marrow-5d-up","16","2","0","1","1","0","NA","NA"
"2","Mitotane-900 mg/kg in Water-Rat-Bone marrow-1d-up","16","2","0","3","1","0","0.0016655778410991","1"
"2","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0","0.02386535512697","1"
"2","Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","16","2","0","1","1","0","NA","NA"
"2","Cyclophosphamide-25 mg/kg in Water-Rat-Bone marrow-3d-up","16","2","0","1","1","0","NA","NA"
"2","Thioguanine-24 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","16","2","0","2","1","0","0.0258047109502848","1"
"2","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","16","2","0","2","0","0","0.0264141703025143","1"
"2","Bisphenol A-100 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","16","2","0","1","0","0","NA","NA"
"2","Ifosfamide-17 mg/kg in Saline-Rat-Spleen-3d-up","16","2","0","1","1","0","NA","NA"
"2","Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","1","0","NA","NA"
"2","Etoposide-100 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-up","16","2","0","2","1","0","0.0219903418807909","1"
"2","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","1","0","0","NA","NA"
"2","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0","0.0168914617995133","1"
"2","Penciclovir-1200 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","1","0","0","NA","NA"
"2","Azathioprine-54 mg/kg in Water-Rat-Bone marrow-5d-up","16","2","0","2","1","0","0.0231365070811683","1"
"2","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","16","2","0","2","1","0","0.0234268991753213","1"
"2","Hydroxyurea-400 mg/kg in Saline-Rat-Spleen-1d-up","16","2","0","1","0","0","NA","NA"
"2","Penciclovir-1200 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","16","2","0","1","1","0","NA","NA"
"2","Daunorubicin-3.25 mg/kg in Saline-Rat-Bone marrow-0.25d-up","16","2","0","1","1","0","NA","NA"
"2","Melphalan-12 mg/kg in CMC-Rat-Bone marrow-5d-dn","16","2","0","1","1","0","NA","NA"
"2","Thioguanine-12 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","16","2","0","1","0","0","NA","NA"
"2","Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-1d-up","16","2","0","1","1","0","NA","NA"
"2","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0","0.0252012147915311","1"
"2","Mycophenolate Mofetil-63 mg/kg in CMC-Rat-Bone marrow-5d-up","16","2","0","1","1","0","NA","NA"
"2","Oxaliplatin-1.31 mg/kg in Saline-Rat-Bone marrow-1d-up","16","2","0","1","1","0","NA","NA"
"2","Tegafur-175 mg/kg in Water-Rat-Bone marrow-1d-up","16","2","0","1","0","0","NA","NA"
"2","DActinomycin-0.06 mg/kg in Saline-Rat-Bone marrow-3d-up","16","2","0","2","1","0","0.0208690627842409","1"
"2","Sodium Arsenite-30 mg/kg in Saline-Rat-Bone marrow-3d-up","16","2","0","2","1","0","0.0279636513245977","1"
"2","Thioguanine-12 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","16","2","0","2","0","0","0.0212866056279943","1"
"2","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-0.25d-up","16","2","0","1","1","0","NA","NA"
"2","Acyclovir-980 mg/kg in Saline-Rat-Bone marrow-5d-up","16","2","0","1","0","0","NA","NA"
"2","Allyl Alcohol-25 mg/kg in Saline-Rat-Bone marrow-1d-up","16","2","0","2","1","0","0.0217076764421461","1"
"2","Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Kidney-5d-up","16","2","0","1","0","0","NA","NA"
"2","Sodium Arsenite-30 mg/kg in Saline-Rat-Bone marrow-1d-up","16","2","0","1","0","0","NA","NA"
"2","Azauridine-1500 mg/kg in CMC-Rat-Bone marrow-1d-up","16","2","0","2","1","0","0.0222745626866601","1"
"2","Foscarnet-350 mg/kg in Saline-Rat-Bone marrow-5d-up","16","2","0","1","0","0","NA","NA"
"2","Noscapine-570 mg/kg in CMC-Rat-Bone marrow-5d-dn","16","2","0","1","0","0","NA","NA"
"2","Altretamine-13 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","16","2","0","1","1","0","NA","NA"
"2","Foscarnet-350 mg/kg in Saline-Rat-Bone marrow-3d-up","16","2","0","1","0","0","NA","NA"
"2","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","0","0","NA","NA"
"2","N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Spleen-0.25d-up","16","2","0","1","0","0","NA","NA"
"2","Azauridine-1500 mg/kg in CMC-Rat-Bone marrow-5d-up","16","2","0","2","1","0","0.0232815115266356","1"
"2","Bisphenol A-100 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","1","0","0","NA","NA"
"2","Mycophenolate Mofetil-63 mg/kg in CMC-Rat-Bone marrow-1d-up","16","2","0","2","1","0","0.0235726694086168","1"
"2","Methyl Methanesulfonate-113 mg/kg in Water-Rat-Bone marrow-1d-up","16","2","0","2","1","0","0.0237188215997829","1"
"2","Acyclovir-330 mg/kg in Saline-Rat-Spleen-0.25d-up","16","2","0","2","1","0","0.0240122693741176","1"
"2","Leflunomide-30 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","16","2","0","2","1","0","0.0247525296464901","1"
"2","Noscapine-570 mg/kg in CMC-Rat-Spleen-5d-up","16","2","0","1","0","0","NA","NA"
"2","Ethanol-3000 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","1","0","NA","NA"
"2","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","16","2","0","3","1","0","0.00181098899250677","1"
"2","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","16","2","0","3","1","0","0.00186117441098948","1"
"2","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","16","2","0","1","1","0","NA","NA"
"2","Carboplatin-6 mg/kg in Saline-Rat-Spleen-3d-up","16","2","0","1","1","0","NA","NA"
"2","Doxorubicin-3 mg/kg in Saline-Rat-Bone marrow-1d-up","16","2","0","2","1","0","0.0262612485565279","1"
"2","Lead(IV) Acetate-600 mg/kg in Saline-Rat-Bone marrow-1d-up","16","2","0","1","0","0","NA","NA"
"2","Etoposide-100 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","16","2","0","2","1","0","0.0264141703025143","1"
"2","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-1d-dn","16","2","0","1","0","0","NA","NA"
"2","Hydroxyurea-59 mg/kg in Saline-Rat-Bone marrow-1d-up","16","2","0","2","1","0","0.0201810444568104","1"
"2","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0","0.0144452698576805","1"
"2","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","16","2","0","2","1","0","0.0208690627842409","1"
"2","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","16","2","0","2","1","0","0.0210078506807473","1"
"2","Carmofur-201 mg/kg in CMC-Rat-Bone marrow-1d-up","16","2","0","2","1","0","0.0211470318374601","1"
"2","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Spleen-3d-up","16","2","0","1","0","0","NA","NA"
"2","Carbon Tetrachloride-1175 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","2","1","0","0.0212866056279943","1"
"2","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","16","2","0","1","0","0","NA","NA"
"2","NN-Dimethylformamide-140 mg/kg in Saline-Rat-Spleen-0.25d-up","16","2","0","2","1","0","0.0217076764421461","1"
"2","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","1","1","0","NA","NA"
"2","Azathioprine-54 mg/kg in Water-Rat-Bone marrow-1d-up","16","2","0","3","1","0","0.00152776410090198","1"
"2","Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Bone marrow-5d-dn","16","2","0","1","0","0","NA","NA"
"2","Noscapine-570 mg/kg in CMC-Rat-Bone marrow-3d-dn","16","2","0","2","1","0","0.0225603338327241","1"
"2","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-5d-dn","16","2","0","2","1","0","0.0229918864617599","1"
"2","NN-Dimethylformamide-140 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","16","2","0","1","0","0","NA","NA"
"2","Mitotane-5000 mg/kg in Water-Rat-Bone marrow-1d-up","16","2","0","3","1","0","0.00161880348116396","1"
"2","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","16","2","0","1","0","0","NA","NA"
"2","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Spleen-0.25d-dn","16","2","0","1","0","0","NA","NA"
"2","Methyl Methanesulfonate-113 mg/kg in Water-Rat-Bone marrow-5d-up","16","2","0","1","0","0","NA","NA"
"2","Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-1d-up","16","2","0","1","0","0","NA","NA"
"2","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","0","0","NA","NA"
"2","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-dn","16","2","0","1","1","0","NA","NA"
"2","Mitomycin C-1.7 mg/kg in Saline-Rat-Bone marrow-1d-up","16","2","0","2","1","0","0.0249017151806129","1"
"2","Noscapine-570 mg/kg in CMC-Rat-Spleen-1d-up","16","2","0","1","0","0","NA","NA"
"2","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","16","2","0","1","1","0","NA","NA"
"2","Leflunomide-60 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","16","2","0","2","1","0","0.0252012147915311","1"
"2","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-5d-dn","16","2","0","1","1","0","NA","NA"
