"modules","drugs","module_size","DEG_up","DEG_down","drug_module_genes","DE_drug","p_value","adjusted_pvalue"
"1","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-5d-dn","9","3","0","1","0","NA","NA"
"1","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-5d-dn","9","3","0","1","0","NA","NA"
"1","1-Naphthyl Isothiocyanate-60 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","NA","NA"
"1","Busulfan-9 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","NA","NA"
"1","Valproic Acid-235 mg/kg in Water-Rat-Bone marrow-1d-dn","9","3","0","1","0","NA","NA"
"1","Allyl Alcohol-16 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","9","3","0","1","0","NA","NA"
"1","Clobetasol Propionate-17 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","NA","NA"
"1","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","9","3","0","1","0","NA","NA"
"1","Ethanol-3000 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","9","3","0","1","0","NA","NA"
"1","Podophyllotoxin-4 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","9","3","0","1","0","NA","NA"
"1","Hydroxyurea-400 mg/kg in Saline-Rat-Spleen-5d-dn","9","3","0","1","0","NA","NA"
"1","Carboplatin-6 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","9","3","0","1","0","NA","NA"
"1","Cytarabine-487 mg/kg in Saline-Rat-Spleen-5d-dn","9","3","0","1","0","NA","NA"
"2","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0.0174007034329066","1"
"2","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","16","2","0","2","1","0.0224172547813917","1"
"2","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","1","1","NA","NA"
"2","Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","0","NA","NA"
"2","Carbon Tetrachloride-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","1","0","NA","NA"
"2","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0.02386535512697","1"
"2","Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","1","NA","NA"
"2","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","1","0","NA","NA"
"2","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0.0168914617995133","1"
"2","Penciclovir-1200 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","1","0","NA","NA"
"2","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","16","2","0","2","1","0.0234268991753213","1"
"2","Melphalan-12 mg/kg in CMC-Rat-Bone marrow-5d-dn","16","2","0","1","1","NA","NA"
"2","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0.0252012147915311","1"
"2","Noscapine-570 mg/kg in CMC-Rat-Bone marrow-5d-dn","16","2","0","1","0","NA","NA"
"2","Altretamine-13 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","16","2","0","1","1","NA","NA"
"2","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","0","NA","NA"
"2","Bisphenol A-100 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","1","0","NA","NA"
"2","Ethanol-3000 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","1","NA","NA"
"2","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-1d-dn","16","2","0","1","0","NA","NA"
"2","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0.0144452698576805","1"
"2","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","16","2","0","2","1","0.0208690627842409","1"
"2","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","16","2","0","2","1","0.0210078506807473","1"
"2","Carbon Tetrachloride-1175 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","2","1","0.0212866056279943","1"
"2","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","16","2","0","1","0","NA","NA"
"2","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","1","1","NA","NA"
"2","Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Bone marrow-5d-dn","16","2","0","1","0","NA","NA"
"2","Noscapine-570 mg/kg in CMC-Rat-Bone marrow-3d-dn","16","2","0","2","1","0.0225603338327241","1"
"2","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-5d-dn","16","2","0","2","1","0.0229918864617599","1"
"2","NN-Dimethylformamide-140 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","16","2","0","1","0","NA","NA"
"2","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Spleen-0.25d-dn","16","2","0","1","0","NA","NA"
"2","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","0","NA","NA"
"2","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-dn","16","2","0","1","1","NA","NA"
"2","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-5d-dn","16","2","0","1","1","NA","NA"
"2","Catechol-195 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","0","NA","NA"
"2","Teicoplanin-41 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","1","NA","NA"
"2","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-5d-dn","16","2","0","1","0","NA","NA"
"2","Cisplatin-2 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","0","NA","NA"
"2","Busulfan-9 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","16","2","0","1","1","NA","NA"
"2","Mitomycin C-1.7 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0.0203178565165753","1"
"2","Allyl Alcohol-16 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","16","2","0","1","0","NA","NA"
"2","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0.0217076764421461","1"
"2","Azauridine-1500 mg/kg in CMC-Rat-Bone marrow-3d-dn","16","2","0","2","1","0.0218488144248884","1"
"2","Lomustine-4.2 mg/kg in Corn Oil-Rat-Spleen-0.25d-dn","16","2","0","1","0","NA","NA"
"2","Cisplatin-1.17 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","1","1","NA","NA"
"2","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","16","2","0","1","1","NA","NA"
"2","Leucovorin-1500 mg/kg in CMC-Rat-Bone marrow-3d-dn","16","2","0","1","1","NA","NA"
"2","Busulfan-3 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","16","2","0","3","1","0.0016655778410991","1"
"2","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","16","2","0","2","0","0.0240122693741176","1"
"2","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","16","2","0","1","0","NA","NA"
"2","Bisphenol A-100 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","16","2","0","1","1","NA","NA"
"2","Altretamine-40 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","16","2","0","1","0","NA","NA"
"2","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-5d-dn","16","2","0","1","1","NA","NA"
"2","Allyl Alcohol-16 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0.0118433699250346","1"
"2","Irinotecan-5 mg/kg in Saline-Rat-Bone marrow-3d-dn","16","2","0","2","1","0.0258047109502848","1"
"2","Ethanol-3000 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","16","2","0","1","0","NA","NA"
"2","NN-Dimethylformamide-1400 mg/kg in Saline-Rat-Bone marrow-5d-dn","16","2","0","1","0","NA","NA"
"2","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-1d-dn","16","2","0","1","0","NA","NA"
"2","Urethane-453 mg/kg in Water-Rat-Bone marrow-1d-dn","16","2","0","1","1","NA","NA"
"2","Carboplatin-6 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","16","2","0","2","1","0.0278070544032876","1"
"2","Cytarabine-487 mg/kg in Saline-Rat-Spleen-5d-dn","16","2","0","1","0","NA","NA"
"2","Doxorubicin-0.65 mg/kg in Saline-Rat-Bone marrow-1d-dn","16","2","0","1","0","NA","NA"
"2","Thioguanine-12 mg/kg in Corn Oil-Rat-Spleen-3d-dn","16","2","0","2","1","0.0289108596348062","1"
"2","Lomustine-4.2 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","16","2","0","1","0","NA","NA"
"2","Teicoplanin-41 mg/kg in Saline-Rat-Bone marrow-1d-dn","16","2","0","1","1","NA","NA"
"3","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","2","0","0.00328493738293855","1"
"3","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","7","3","0","2","0","0.00427865605751565","0.160469976709492"
"3","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","1-Naphthyl Isothiocyanate-30 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Carbon Tetrachloride-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","2","0","0.00439353557279654","0.132580406786765"
"3","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Bisphenol A-610 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","2","0","0.00430724056267419","0.15490331813526"
"3","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Penciclovir-1200 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","7","3","0","1","0","NA","NA"
"3","Melphalan-12 mg/kg in CMC-Rat-Bone marrow-5d-dn","7","3","0","1","0","NA","NA"
"3","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Busulfan-3 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-5d-dn","7","3","0","2","0","0.00427865605751565","0.15601247735645"
"3","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Bisphenol A-100 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Tegafur-175 mg/kg in Water-Rat-Bone marrow-5d-dn","7","3","0","1","0","NA","NA"
"3","Ethanol-3000 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","2","0","0.00383362148211358","0.355218856389725"
"3","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Carbon Tetrachloride-1175 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","2","0","0.00419344471116434","0.180478527569018"
"3","Azathioprine-20 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Bone marrow-5d-dn","7","3","0","1","0","NA","NA"
"3","Noscapine-570 mg/kg in CMC-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-5d-dn","7","3","0","1","0","NA","NA"
"3","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","2","0","0.00448064181950817","0.116852764802803"
"3","Lomustine-4.2 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","2","0","0.00448064181950817","0.1196255422727"
"3","Mitotane-5000 mg/kg in Water-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Cyclosporin A-70 mg/kg in Corn Oil-Rat-Spleen-0.25d-dn","7","3","0","1","0","NA","NA"
"3","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-dn","7","3","0","2","0","0.00474681502757686","0.0920835348699392"
"3","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-5d-dn","7","3","0","2","0","0.00489782595366237","0.0857228382467664"
"3","Catechol-195 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Teicoplanin-41 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Streptomycin-120 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-5d-dn","7","3","0","1","0","NA","NA"
"3","1-Naphthyl Isothiocyanate-60 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Cisplatin-2 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Busulfan-9 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Mitomycin C-1.7 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Valproic Acid-235 mg/kg in Water-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Allyl Alcohol-16 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","7","3","0","1","0","NA","NA"
"3","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Cisplatin-1.17 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Altretamine-13 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Clobetasol Propionate-17 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"3","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","7","3","0","1","0","NA","NA"
"3","Busulfan-3 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-5d-dn","7","3","0","1","0","NA","NA"
"3","Irinotecan-5 mg/kg in Saline-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Ethanol-3000 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","7","3","0","1","0","NA","NA"
"3","NN-Dimethylformamide-1400 mg/kg in Saline-Rat-Bone marrow-5d-dn","7","3","0","1","0","NA","NA"
"3","Podophyllotoxin-4 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","7","3","0","2","0","0.00364624076259072","0.503820916599378"
"3","Hydroxyurea-400 mg/kg in Saline-Rat-Spleen-5d-dn","7","3","0","1","0","NA","NA"
"3","Carboplatin-6 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","7","3","0","1","0","NA","NA"
"3","Cytarabine-487 mg/kg in Saline-Rat-Spleen-5d-dn","7","3","0","1","0","NA","NA"
"3","Lomustine-4.2 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","7","3","0","1","0","NA","NA"
"3","Teicoplanin-41 mg/kg in Saline-Rat-Bone marrow-1d-dn","7","3","0","1","0","NA","NA"
"5","Gemcitabine-11 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","3","1","0.000316959543985235","0.83212445614257"
"5","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","11","2","0","3","1","0.000470637802033293","0.132383690314793"
"5","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","1","0","NA","NA"
"5","1-Naphthyl Isothiocyanate-30 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","1","0","NA","NA"
"5","Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","3","1","0.000719878175784412","0.0572703082068488"
"5","Carbon Tetrachloride-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","3","1","0.000489654040244639","0.107125422804633"
"5","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","3","1","0.000519097434326882","0.0851752373491359"
"5","Bisphenol A-610 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","2","1","0.0103616572100401","0.33174151295234"
"5","Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","3","1","0.0004521054174841","0.154816620352381"
"5","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","2","0","0.0108513635170334","0.268758927862123"
"5","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","3","1","0.000302641149767972","1"
"5","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","11","2","0","3","1","0.000504236999399507","0.0945564430302505"
"5","Melphalan-12 mg/kg in CMC-Rat-Bone marrow-5d-dn","11","2","0","3","1","0.000539346878516025","0.0696376395933149"
"5","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","3","1","0.000565366129218747","0.0601732923476602"
"5","Busulfan-3 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","1","0","NA","NA"
"5","Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-5d-dn","11","2","0","2","0","0.0107807781358878","0.270412129293796"
"5","Noscapine-570 mg/kg in CMC-Rat-Bone marrow-5d-dn","11","2","0","1","0","NA","NA"
"5","Altretamine-13 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","11","2","0","2","1","0.0109221574576855","0.261467818044776"
"5","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","3","1","0.000299128443915844","1"
"5","Bisphenol A-100 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","2","1","0.0112074146823152","0.236014968015814"
"5","Azathioprine-20 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","11","2","0","1","0","NA","NA"
"5","Tegafur-175 mg/kg in Water-Rat-Bone marrow-5d-dn","11","2","0","3","1","0.000519097434326882","0.0834369671991535"
"5","Ethanol-3000 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","3","1","0.000554863522772164","0.063334856599327"
"5","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-1d-dn","11","2","0","2","1","0.0094795583612784","0.419443829513644"
"5","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","2","0","0.00967994549428526","0.399158380696286"
"5","Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","2","0","0.00687775434595502","0.440399944949119"
"5","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-dn","11","2","0","3","1","0.000425202171152363","0.239206592856858"
"5","Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","1","0","NA","NA"
"5","Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","11","2","0","2","1","0.0103616572100401","0.325133116279983"
"5","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","2","0","0.0105702754243405","0.297326747293236"
"5","Azathioprine-20 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","1","0","NA","NA"
"5","Leflunomide-60 mg/kg in Corn Oil-Rat-Bone marrow-5d-dn","11","2","0","1","0","NA","NA"
"5","Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Bone marrow-5d-dn","11","2","0","2","0","0.0108513635170334","0.266247162181168"
"5","Noscapine-570 mg/kg in CMC-Rat-Bone marrow-3d-dn","11","2","0","2","1","0.0108513635170334","0.267916423386066"
"5","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-5d-dn","11","2","0","3","1","0.000489654040244639","0.10423014110721"
"5","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","2","0","0.0112792483218167","0.22778297380161"
"5","Lomustine-4.2 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","2","0","0.0112792483218167","0.235637559105114"
"5","Mitotane-5000 mg/kg in Water-Rat-Bone marrow-1d-dn","11","2","0","2","1","0.0112792483218167","0.233163673970152"
"5","Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","2","0","0.00838036113772056","0.464814960004839"
"5","Clopidogrel-400 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-dn","11","2","0","3","1","0.00054965975536357","0.0655927308067193"
"5","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-5d-dn","11","2","0","3","1","0.000575996047579394","0.0596913798780961"
"5","Catechol-195 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","1","0","NA","NA"
"5","Teicoplanin-41 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","3","1","0.000581358954522002","0.0572347890726911"
"5","Streptomycin-120 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","3","1","0.00035076556638943","0.552525920176629"
"5","Cisplatin-2 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","2","0","0.0094795583612784","0.421813568663439"
"5","Busulfan-9 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","1","0","NA","NA"
"5","Mitomycin C-1.7 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","2","0","0.00974716567663555","0.393685522406059"
"5","Valproic Acid-235 mg/kg in Water-Rat-Bone marrow-1d-dn","11","2","0","1","0","NA","NA"
"5","Allyl Alcohol-16 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","11","2","0","1","0","NA","NA"
"5","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","3","1","0.000447547287390927","0.167851544547188"
"5","Azauridine-1500 mg/kg in CMC-Rat-Bone marrow-3d-dn","11","2","0","1","1","NA","NA"
"5","Thioguanine-12 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","1","0","NA","NA"
"5","Cisplatin-1.17 mg/kg in Saline-Rat-Bone marrow-3d-dn","11","2","0","3","1","0.000489654040244639","0.10148724265702"
"5","Altretamine-13 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","11","2","0","1","0","NA","NA"
"5","Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","11","2","0","1","0","NA","NA"
"5","Leucovorin-1500 mg/kg in CMC-Rat-Bone marrow-3d-dn","11","2","0","2","1","0.0113512892829467","0.224630036162031"
"5","Busulfan-3 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","11","2","0","2","0","0.011495992338961","0.20958897143902"
"5","Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","11","2","0","2","0","0.0115686540249281","0.207078907046213"
