"modules","drugs","module_size","DEG_up","DEG_down","drug_module_genes","DE_drug","p_value","adjusted_pvalue"
"4","LJP005 SKBR3 24H-NVP-AUY922-0.04-dn","3","2","0","1","1","0.0132912215554317","0.0218615642739877"
"5","LJP006 LNCAP 3H-ZSTK-474-0.37-dn","11","2","0","4","0","6.56409809706911e-08","1.66728091665555e-05"
"5","LJP006 MCF7 3H-KIN001-043-1.11-dn","11","2","0","1","0","0.02447931669919","0.0666495310501576"
"5","LJP008 HEPG2 24H-I-BET-10-dn","11","2","0","1","0","NA","NA"
"5","LJP006 MCF10A 3H-BMS-387032-0.12-dn","11","2","0","1","0","0.0293093249711078","0.0666495310501576"
"5","LJP009 A375 24H-SB-203580-1.11-dn","11","2","0","4","0","7.29195410899448e-09","5.5564690310538e-06"
"5","LJP006 SKBR3 3H-GDC-0941-0.37-dn","11","2","0","2","0","0.000293293068647876","0.00932545407094496"
"5","LJP006 HT29 24H-JNK-9L-0.37-dn","11","2","0","2","0","0.000786762964181551","0.0153776387346423"
"5","LJP006 LNCAP 3H-MK-2206-0.37-dn","11","2","0","3","0","7.33701006676709e-07","0.00011181603341753"
"5","LJP006 HS578T 3H-BI-2536-1.11-dn","11","2","0","1","0","0.0314490090797198","0.0666495310501576"
"5","LJP008 HEPG2 24H-PFI-1-3.33-dn","11","2","0","2","0","0.00102590882803466","0.0183939418108802"
"5","LJP006 HME1 3H-selumetinib-10-dn","11","2","0","1","0","0.0473604821923679","0.0666495310501576"
"5","LJP008 HEPG2 24H-I-BET-1.11-dn","11","2","0","2","0","0.000527345329609426","0.0127567346400756"
"5","LJP006 MDAMB231 3H-WZ-4-145-10-dn","11","2","0","3","0","4.82687081167595e-06","0.000525439365499582"
"5","LJP009 HEPG2 24H-XMD-892-10-dn","11","2","0","1","0","NA","NA"
"5","CPC014 PHH 24H-hy-10518-10.0-dn","11","2","0","1","0","NA","NA"
"5","LJP009 A549 24H-PF-3758309-3.33-dn","11","2","0","1","0","0.0131242257813257","0.0666495310501576"
"5","LJP006 HS578T 3H-dasatinib-3.33-dn","11","2","0","4","0","3.50664659388208e-08","1.06882588181526e-05"
"5","LJP006 MCF10A 3H-BI-2536-3.33-dn","11","2","0","1","0","0.0357155201450245","0.0666495310501576"
"5","LJP005 SKBR3 3H-buparlisib-10-dn","11","2","0","2","0","0.000614179683482303","0.0135653599656091"
"5","LJP009 HCC515 24H-AZD-1480-10-dn","11","2","0","2","0","0.000280896696630035","0.00932545407094496"
"5","LJP006 SKBR3 3H-GSK-2126458-0.12-dn","11","2","0","2","0","0.000293293068647876","0.00932545407094496"
"5","LJP007 HA1E 24H-BMS509744-10-dn","11","2","0","1","0","0.0389041837581844","0.0666495310501576"
"5","LJP009 HA1E 24H-PF-3758309-0.12-dn","11","2","0","1","0","NA","NA"
"5","LJP009 MCF7 24H-SYK-inhibitor-1.11-dn","11","2","0","3","0","4.48688732438374e-07","9.76859468908688e-05"
"5","LJP005 MDAMB231 3H-SB590885-1.11-dn","11","2","0","1","0","0.0277017430592619","0.0666495310501576"
"5","LJP008 A375 24H-decitabine-0.37-dn","11","2","0","1","0","0.0277017430592619","0.0666495310501576"
"5","LJP005 A549 24H-foretinib-0.37-dn","11","2","0","3","0","3.02307144549348e-06","0.000383930073577672"
"5","LJP006 MDAMB231 3H-KIN001-043-10-dn","11","2","0","4","0","1.54388002140992e-08","7.34092603558245e-06"
"5","LJP006 MDAMB231 3H-JW-7-24-1-10-dn","11","2","0","2","0","0.000870148972347001","0.0163716917760102"
"5","LJP005 BT20 3H-mitoxantrone-1.11-dn","11","2","0","2","0","0.00040193981025798","0.0109385048363065"
"5","LJP009 A375 24H-PF-3758309-0.12-dn","11","2","0","1","0","0.0298446484475958","0.0666495310501576"
"5","LJP006 A549 24H-PD-0325901-1.11-dn","11","2","0","2","0","0.00171278663536492","0.0269101735288261"
"5","LJP005 BT20 3H-GSK-690693-0.37-dn","11","2","0","2","0","0.000143857345711197","0.00727722608169263"
"5","LJP006 SKBR3 3H-GDC-0941-10-dn","11","2","0","2","0","0.000143857345711197","0.00727722608169263"
"5","LJP006 MDAMB231 3H-HG-5-88-01-10-dn","11","2","0","1","0","0.0303797035423348","0.0666495310501576"
"5","LJP005 HT29 24H-mitoxantrone-0.12-dn","11","2","0","4","0","1.92675224031035e-08","7.34092603558245e-06"
"5","LJP006 LNCAP 3H-A443654-0.04-dn","11","2","0","1","0","0.00985792163481649","0.0666495310501576"
"5","LJP007 HA1E 24H-WZ-7043-1.11-dn","11","2","0","1","0","0.0201676468856421","0.0666495310501576"
"5","LJP006 MCF10A 24H-AT-7519-0.37-dn","11","2","0","2","0","0.000578668020318264","0.0131625382532095"
"5","LJP006 HME1 3H-canertinib-10-dn","11","2","0","3","0","5.20360963525632e-05","0.00426395831233105"
"5","LJP006 HA1E 24H-PHA-793887-0.37-dn","11","2","0","1","0","0.02447931669919","0.0666495310501576"
"5","LJP006 MCF10A 3H-AZD-8055-1.11-dn","11","2","0","1","0","0.02447931669919","0.0666495310501576"
"5","LJP008 HEPG2 24H-PFI-1-10-dn","11","2","0","1","0","NA","NA"
"5","LJP005 MCF7 3H-mitoxantrone-3.33-dn","11","2","0","1","0","0.0399649396748715","0.0666495310501576"
"5","LJP005 MCF10A 3H-dovitinib-3.33-dn","11","2","0","1","0","0.0136676567242549","0.0666495310501576"
"5","LJP005 A549 24H-AZD-8330-1.11-dn","11","2","0","1","0","NA","NA"
"5","LJP006 MDAMB231 3H-torin-1-10-dn","11","2","0","3","0","2.11180187361246e-06","0.000292580550489581"
"5","LJP006 LNCAP 24H-GSK-2126458-10-dn","11","2","0","1","0","0.0415540781399269","0.0666495310501576"
"5","LJP009 A549 24H-chelerythrine chloride-10-dn","11","2","0","1","0","0.0142108156769532","0.0666495310501576"
"5","CPC013 ASC 24H-hy-50940-10.0-dn","11","2","0","1","0","NA","NA"
"5","LJP006 BT20 3H-QL-XII-47-1.11-dn","11","2","0","1","0","0.014753702756032","0.0666495310501576"
"5","LJP007 HA1E 24H-KW-2449-3.33-dn","11","2","0","1","0","0.0277017430592619","0.0666495310501576"
"5","LJP006 SKBR3 3H-torin-1-0.12-dn","11","2","0","2","0","0.000373202195192805","0.0105325952865525"
"5","LJP006 PC3 24H-MK-2206-1.11-dn","11","2","0","1","0","0.0293093249711078","0.0666495310501576"
"5","LJP006 PC3 24H-Y-39983-1.11-dn","11","2","0","1","0","0.0303797035423348","0.0666495310501576"
"5","LJP006 HEPG2 24H-AZD-5438-3.33-dn","11","2","0","1","0","0.0473604821923679","0.0666495310501576"
"6","LJP006 LNCAP 3H-ZSTK-474-0.37-dn","4","2","0","1","0","0.0153123040957573","0.0281794247735392"
"6","LJP006 MCF7 3H-KIN001-043-1.11-dn","4","2","0","1","1","0.00897024466577941","0.0281794247735392"
"6","LJP008 HEPG2 24H-I-BET-10-dn","4","2","0","1","0","0.024571969733762","0.0318703299055015"
"6","LJP006 MDAMB231 3H-BI-2536-1.11-dn","4","2","0","1","0","0.00936751810595902","0.0281794247735392"
"6","LJP006 HT29 24H-JNK-9L-0.37-dn","4","2","0","1","1","0.0153123040957573","0.0281794247735392"
"6","LJP006 LNCAP 3H-MK-2206-0.37-dn","4","2","0","1","0","0.00678310561064724","0.0281794247735392"
"6","LJP008 HCC515 24H-IOX2-10-dn","4","2","0","1","1","0.00737995652232019","0.0281794247735392"
"6","LJP006 HS578T 3H-BI-2536-1.11-dn","4","2","0","1","0","0.0115503883648836","0.0281794247735392"
"6","LJP006 BT20 3H-WYE-125132-3.33-dn","4","2","0","1","1","0.00439301215541238","0.0281794247735392"
"6","LJP006 HME1 3H-selumetinib-10-dn","4","2","0","1","1","0.0174853425891337","0.0290811770500702"
"6","LJP005 MCF7 3H-SAR-245408-3.33-dn","4","2","0","1","1","0.0125414091070479","0.0281794247735392"
"6","LJP006 MDAMB231 3H-WZ-4-145-10-dn","4","2","0","1","0","0.0125414091070479","0.0281794247735392"
"6","LJP009 HEPG2 24H-XMD-892-10-dn","4","2","0","1","0","0.0239828860314879","0.0315246740917042"
"6","LJP006 MCF10A 3H-BI-2536-3.33-dn","4","2","0","2","1","6.40760808815633e-05","0.00892793393616449"
"6","LJP005 SKBR3 3H-buparlisib-10-dn","4","2","0","1","0","0.0135316846971434","0.0281794247735392"
"6","LJP008 HEPG2 24H-I-BET151-10-dn","4","2","0","2","1","0.000245591842594706","0.0171095650340979"
"6","LJP009 HCC515 24H-AZD-1480-10-dn","4","2","0","1","0","0.0091688963119721","0.0281794247735392"
"6","LJP006 SKBR3 3H-GSK-2126458-0.12-dn","4","2","0","1","0","0.00936751810595902","0.0281794247735392"
"6","LJP007 HA1E 24H-BMS509744-10-dn","4","2","0","1","1","0.0143233688946267","0.0281794247735392"
"6","LJP006 LNCAP 3H-ZSTK-474-3.33-dn","4","2","0","1","1","0.00598688605352586","0.0281794247735392"
"6","LJP006 MDAMB231 3H-JW-7-24-1-10-dn","4","2","0","1","0","0.0161029164419929","0.0284009243576078"
"6","LJP006 HME1 3H-KIN001-043-3.33-dn","4","2","0","1","1","0.0164980440743973","0.0284966215830498"
"6","LJP006 MDAMB231 3H-HG-5-88-01-10-dn","4","2","0","1","0","0.0111537713495647","0.0281794247735392"
"6","LJP006 MCF10A 24H-XMD11-85H-10-dn","4","2","0","1","1","0.0119468861025563","0.0281794247735392"
"6","LJP006 HCC515 24H-WZ-4-145-0.37-dn","4","2","0","1","1","0.00797653856531228","0.0281794247735392"
"6","LJP005 HS578T 3H-torin-2-0.04-dn","4","2","0","1","1","0.008374110589681","0.0281794247735392"
"6","LJP006 HME1 3H-XMD11-85H-10-dn","4","2","0","2","1","2.57610766826028e-05","0.00538406502666398"
"6","LJP006 HME1 3H-BMS-345541-3.33-dn","4","2","0","1","1","0.0141254925238032","0.0281794247735392"
"6","LJP008 HEPG2 24H-PFI-1-10-dn","4","2","0","1","0","0.0282966438267282","0.0334545400467196"
"6","LJP009 A375 24H-KIN001-265-10-dn","4","2","0","1","1","0.0362977492217357","0.0399275241439093"
"6","LJP008 A375 24H-PD-0325901-1.11-dn","4","2","0","1","1","0.0226073199078965","0.0313948827956835"
"6","LJP007 HA1E 24H-KW-2449-3.33-dn","4","2","0","1","1","0.010161706815005","0.0281794247735392"
"6","LJP006 HME1 3H-linifanib-1.11-dn","4","2","0","1","1","0.0170905124090214","0.0290811770500702"
"6","LJP009 A375 24H-saracatinib-1.11-dn","4","2","0","1","0","0.00598688605352586","0.0281794247735392"
"8","LJP007 A375 24H-KIN001-266-10-dn","18","2","0","7","1","2.40846991071551e-13","3.74517071116262e-10"
"8","LJP008 HA1E 24H-(-)-JQ1-10-dn","18","2","0","5","0","1.43095016595872e-09","1.1125637540329e-06"
"8","LJP006 MCF7 3H-KIN001-043-1.11-dn","18","2","0","4","1","6.6846403034017e-08","2.59865391794741e-05"
"8","LJP008 HEPG2 24H-I-BET-10-dn","18","2","0","1","0","NA","NA"
"8","LJP006 MCF10A 3H-BMS-387032-0.12-dn","18","2","0","1","1","0.0475200352874265","0.127614074324403"
"8","LJP005 SKBR3 3H-PD-0325901-10-dn","18","2","0","2","1","0.00110440558798041","0.0306669765948131"
"8","LJP006 LNCAP 24H-QL-X-138-1.11-dn","18","2","0","2","0","0.00395402412997615","0.0647211318117149"
"8","LJP008 HCC515 24H-IOX2-10-dn","18","2","0","2","0","0.000500079963279628","0.0204637984973637"
"8","LJP006 BT20 3H-WYE-125132-3.33-dn","18","2","0","1","0","0.0196240651712844","0.127614074324403"
"8","LJP008 HEPG2 24H-PFI-1-3.33-dn","18","2","0","1","0","NA","NA"
"8","LJP006 HME1 3H-selumetinib-10-dn","18","2","0","2","0","0.00279734326962424","0.0505798695844848"
"8","LJP008 HEPG2 24H-I-BET-1.11-dn","18","2","0","1","0","NA","NA"
"8","LJP005 MCF7 3H-SAR-245408-3.33-dn","18","2","0","3","1","2.34984266308151e-05","0.00261000381506553"
"8","LJP005 HS578T 3H-NVP-BEZ235-0.04-dn","18","2","0","2","0","0.000740201623342803","0.0230202704859612"
"8","LJP007 HA1E 24H-BMS509744-10-dn","18","2","0","1","0","NA","NA"
"8","LJP008 A375 24H-decitabine-0.37-dn","18","2","0","1","0","0.0449369818711913","0.127614074324403"
"8","LJP006 HME1 24H-CHIR-99021-3.33-dn","18","2","0","1","1","NA","NA"
"8","LJP006 A549 24H-PD-0325901-1.11-dn","18","2","0","1","0","NA","NA"
"8","LJP006 HME1 3H-KIN001-043-3.33-dn","18","2","0","5","1","8.94522586445215e-09","4.63660873974103e-06"
"8","LJP005 HS578T 3H-NVP-BEZ235-0.37-dn","18","2","0","3","0","1.64676109764315e-05","0.00223031425187609"
"8","CPC018 MCF7 6H-dorsomorphin dihydrochloride-10.0-dn","18","2","0","1","0","NA","NA"
"8","LJP009 HA1E 24H-JWE-035-3.33-dn","18","2","0","3","0","1.92800613369526e-05","0.00230619195222779"
"8","LJP005 MCF7 3H-TG-101348-0.37-dn","18","2","0","1","0","NA","NA"
