"modules","drugs","module_size","DEG_up","DEG_down","drug_module_genes","DE_up_drug","DE_down_drug","p_value","adjusted_pvalue"
"2","vorinostat homo sapiens gpl6884 gse46703 chdir down","16","2","0","1","0","0","0.0284247822669754","1"
"2","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","16","2","0","2","1","0",NA,NA
"2","celecoxib homo sapiens gpl8300 gse11237 chdir down","16","2","0","1","0","0",NA,NA
"3","hydrocortisone homo sapiens gpl201 gse21909 chdir up","7","3","0","1","0","0",NA,NA
"3","prednisolone homo sapiens gpl570 gse32962 chdir down","7","3","0","1","0","0",NA,NA
"3","tocilizumab homo sapiens gpl6244 gse25160 chdir down","7","3","0","2","0","0","0.00157075310142876","1"
"3","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","7","3","0","2","1","0",NA,NA
"3","ethanol homo sapiens gpl96 gds2767 chdir down","7","3","0","2","0","0","0.00483715327742797","1"
"3","valproic acid mus musculus gpl6885 gse41020 chdir down","7","3","0","1","0","0",NA,NA
"3","doxorubicin mus musculus gpl8321 gse17115 chdir down","7","3","0","1","0","0","0.0456380345107205","1"
"3","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","7","3","0","1","0","0",NA,NA
"4","prednisolone homo sapiens gpl570 gse32962 chdir down","3","2","0","1","1","0",NA,NA
"4","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","3","2","0","1","1","0",NA,NA
"4","bleomycin mus musculus gpl1261 gse25640 chdir up","3","2","0","1","1","0",NA,NA
"4","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","3","2","0","1","1","0",NA,NA
"5","hydrocortisone homo sapiens gpl201 gse21909 chdir up","11","2","0","3","0","0","0.0286896916402914","1"
"5","prednisolone homo sapiens gpl570 gse32962 chdir down","11","2","0","6","0","0","2.15150784705236e-06","0.000750876238621275"
"5","tocilizumab homo sapiens gpl6244 gse25160 chdir down","11","2","0","4","0","0","1.82245700987401e-06","0.00127207499289206"
"5","valproic acid mus musculus gpl6885 gse35291 chdir up","11","2","0","3","0","0","0.00218118692875676","0.169163164030247"
"5","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","11","2","0","4","0","0",NA,NA
"5","bleomycin mus musculus gpl1261 gse25640 chdir up","11","2","0","3","0","0","0.00832553242743899","0.415087259596601"
"5","decitabine homo sapiens gpl96 gse19610 chdir down","11","2","0","1","0","0",NA,NA
"5","imatinib homo sapiens gpl571 gds3518 chdir up","11","2","0","1","0","0",NA,NA
"5","valproic acid mus musculus gpl6885 gse41020 chdir down","11","2","0","4","1","0","3.47491420824246e-06","0.000808496705784412"
"5","doxorubicin mus musculus gpl8321 gse17115 chdir down","11","2","0","2","0","0","0.00232097422392608","0.147276364390946"
"5","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","11","2","0","2","0","0",NA,NA
"5","bleomycin mus musculus gpl6885 gse37635 chdir up","11","2","0","2","0","0","0.00228675822530772","0.159615724126479"
"6","hydrocortisone homo sapiens gpl201 gse21909 chdir up","4","2","0","3","1","0","0.000973342132248203","0.226464269436415"
"6","prednisolone homo sapiens gpl570 gse32962 chdir down","4","2","0","3","1","0","0.00029114663426605","0.203220350717703"
"6","tocilizumab homo sapiens gpl6244 gse25160 chdir down","4","2","0","1","0","0","0.0347404520666623","1"
"6","sirolimus homo sapiens gpl8300 gds3603 chdir up","4","2","0","1","1","0",NA,NA
"6","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","4","2","0","3","1","0","0.027147989806182","1"
"6","decitabine homo sapiens gpl96 gse19610 chdir up","4","2","0","1","0","0","0.0111537713495647","1"
"6","rosiglitazone homo sapiens gpl570 gds2453 chdir up","4","2","0","2","1","0","0.00195560993233081","0.273003146553381"
"6","decitabine homo sapiens gpl96 gse19610 chdir down","4","2","0","1","0","0","0.0222140341244091","1"
"6","imatinib homo sapiens gpl571 gds3518 chdir up","4","2","0","1","0","0",NA,NA
"6","valproic acid mus musculus gpl6885 gse41020 chdir down","4","2","0","1","1","0","0.0407644838876256","1"
"6","dexamethasone homo sapiens gpl570 gse37474 chdir up","4","2","0","2","1","0","0.000846829426969485","0.29554347001235"
"6","imatinib homo sapiens gpl201 gds838 chdir up","4","2","0","1","0","0",NA,NA
"7","hydrocortisone homo sapiens gpl201 gse21909 chdir up","15","1","1","2","1","0",NA,NA
"7","prednisolone homo sapiens gpl570 gse32962 chdir down","15","1","1","7","1","0","1.12040539113803e-06","0.000782042963014345"
"7","valproic acid mus musculus gpl6885 gse35291 chdir up","15","1","1","3","0","0","0.00558543169917643","0.487328915753144"
"7","sirolimus homo sapiens gpl8300 gds3603 chdir up","15","1","1","4","1","0","0.00153008110236165","0.533998304724214"
"7","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","15","1","1","5","0","0",NA,NA
"7","bleomycin mus musculus gpl1261 gse25640 chdir up","15","1","1","3","0","0","0.0203773630585165","1"
"7","rosiglitazone homo sapiens gpl570 gds2453 chdir up","15","1","1","1","0","0",NA,NA
"7","ethanol homo sapiens gpl96 gds2767 chdir down","15","1","1","2","1","0","0.0222774303830806","1"
"7","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","15","1","1","2","0","0","0.00766401988898197","0.534948588250941"
"7","imatinib homo sapiens gpl571 gds3518 chdir up","15","1","1","2","0","0","0.0319557879096586","1"
"7","doxorubicin mus musculus gpl8321 gse17115 chdir down","15","1","1","2","0","0","0.00435448103898471","0.506571294201888"
"7","pioglitazone mus musculus gpl6246 gse37534 chdir up","15","1","1","1","0","0",NA,NA
"7","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","15","1","1","1","0","0",NA,NA
"7","bleomycin mus musculus gpl6885 gse37635 chdir up","15","1","1","1","0","0",NA,NA
"7","imatinib homo sapiens gpl201 gds838 chdir up","15","1","1","1","0","0",NA,NA
"7","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","15","1","1","3","1","0","0.00646666779533709","0.501526013460588"
"7","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","15","1","1","4","0","0","0.0026654481961405","0.620160946968689"
"8","hydrocortisone homo sapiens gpl201 gse21909 chdir up","18","2","0","10","1","0","2.81586077503455e-08","1.96547082097412e-05"
"8","prednisolone homo sapiens gpl570 gse32962 chdir down","18","2","0","2","1","0",NA,NA
"8","tocilizumab homo sapiens gpl6244 gse25160 chdir down","18","2","0","2","0","0","0.010739572284803","1"
"8","valproic acid mus musculus gpl6885 gse35291 chdir up","18","2","0","1","0","0",NA,NA
"8","sirolimus homo sapiens gpl8300 gds3603 chdir up","18","2","0","5","1","0","0.0037433297000344","0.522568826124803"
"8","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","18","2","0","11","1","0","0.000157146626814792","0.0548441727583625"
"8","decitabine homo sapiens gpl96 gse19610 chdir up","18","2","0","2","1","0","0.00114469982372244","0.266333492319421"
"8","ethanol homo sapiens gpl96 gds2767 chdir down","18","2","0","2","1","0","0.0314831547226725","1"
"8","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","18","2","0","1","0","0",NA,NA
"8","pioglitazone mus musculus gpl6246 gse37534 chdir up","18","2","0","2","0","0","0.00204193150601686","0.356317047799942"
"8","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","18","2","0","2","0","0",NA,NA
"8","dexamethasone homo sapiens gpl570 gse37474 chdir up","18","2","0","2","0","0","0.0193335316050364","1"
"8","vorinostat homo sapiens gpl6884 gse46703 chdir down","18","2","0","1","0","0","0.0319221763964905","1"
"8","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","18","2","0","2","1","0",NA,NA
"8","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","18","2","0","1","0","0",NA,NA
"9","hydrocortisone homo sapiens gpl201 gse21909 chdir up","6","2","0","2","1","0",NA,NA
"9","prednisolone homo sapiens gpl570 gse32962 chdir down","6","2","0","2","1","0","0.0238781485899376","0.268821737351233"
"9","sirolimus homo sapiens gpl8300 gds3603 chdir up","6","2","0","3","1","0","0.00398488299271845","0.0678402031443286"
"9","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","6","2","0","5","2","0","0.0015932562294536","0.0411886240058745"
"9","bleomycin mus musculus gpl1261 gse25640 chdir up","6","2","0","1","0","0",NA,NA
"9","sorafenib homo sapiens gpl6244 gse35907 chdir up","6","2","0","1","0","0","0.0424348143896668","0.374930385366929"
"9","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","6","2","0","2","0","0","0.0219928573064321","0.25585023999816"
"10","hydrocortisone homo sapiens gpl201 gse21909 chdir up","13","1","1","8","1","0","2.49758090367546e-07","0.000174331147076547"
"10","prednisolone homo sapiens gpl570 gse32962 chdir down","13","1","1","4","1","0","0.00166590521399203","0.193800306561073"
"10","tocilizumab homo sapiens gpl6244 gse25160 chdir down","13","1","1","2","0","0","0.00563516300123941","0.561906253552158"
"10","valproic acid mus musculus gpl6885 gse35291 chdir up","13","1","1","1","0","0",NA,NA
"10","sirolimus homo sapiens gpl8300 gds3603 chdir up","13","1","1","7","1","0","3.93366883974515e-06","0.00137285042507106"
"10","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","13","1","1","5","0","0",NA,NA
"10","decitabine homo sapiens gpl96 gse19610 chdir up","13","1","1","1","0","0","0.0358050737240218","1"
"10","bleomycin mus musculus gpl1261 gse25640 chdir up","13","1","1","1","0","0",NA,NA
"10","ethanol homo sapiens gpl96 gds2767 chdir down","13","1","1","3","1","0","0.000957531890422741","0.167089314878768"
"10","doxorubicin mus musculus gpl8321 gse17115 chdir down","13","1","1","1","0","0",NA,NA
"10","pioglitazone mus musculus gpl6246 gse37534 chdir up","13","1","1","2","0","0","0.00105369518138921","0.147095847321934"
"10","dexamethasone homo sapiens gpl570 gse37474 chdir up","13","1","1","1","0","0",NA,NA
"10","bleomycin mus musculus gpl6885 gse37635 chdir up","13","1","1","1","0","0",NA,NA
"10","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","13","1","1","5","1","0","1.32176857514332e-05","0.00307531488483345"
"10","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","13","1","1","1","0","0",NA,NA
"11","hydrocortisone homo sapiens gpl201 gse21909 chdir up","7","2","0","1","0","0",NA,NA
"11","prednisolone homo sapiens gpl570 gse32962 chdir down","7","2","0","1","0","0",NA,NA
"11","tocilizumab homo sapiens gpl6244 gse25160 chdir down","7","2","0","2","1","0","0.00157075310142876","0.548192832398638"
"11","valproic acid mus musculus gpl6885 gse35291 chdir up","7","2","0","2","1","0","0.0119593645703138","1"
"11","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","7","2","0","1","0","0",NA,NA
"11","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","7","2","0","1","0","0",NA,NA
"11","sorafenib homo sapiens gpl6244 gse35907 chdir up","7","2","0","1","0","0","0.0493313351306603","1"
"11","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","7","2","0","2","1","0","0.0299731175381559","1"
"12","hydrocortisone homo sapiens gpl201 gse21909 chdir up","5","3","0","1","0","0",NA,NA
"12","sirolimus homo sapiens gpl8300 gds3603 chdir up","5","3","0","1","0","0",NA,NA
"12","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","5","3","0","3","2","0",NA,NA
"12","decitabine homo sapiens gpl96 gse19610 chdir up","5","3","0","1","1","0","0.0139230795759582","1"
"12","rosiglitazone homo sapiens gpl570 gds2453 chdir up","5","3","0","1","1","0",NA,NA
"12","imatinib homo sapiens gpl571 gds3518 chdir up","5","3","0","1","0","0",NA,NA
"12","sorafenib homo sapiens gpl6244 gse35907 chdir up","5","3","0","1","0","0","0.0354886153684594","1"
"12","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","5","3","0","1","0","0",NA,NA
"13","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","4","2","0","2","1","0",NA,NA
"14","hydrocortisone homo sapiens gpl201 gse21909 chdir up","7","2","0","2","0","0",NA,NA
"14","prednisolone homo sapiens gpl570 gse32962 chdir down","7","2","0","2","0","0","0.0325035385206345","1"
"14","valproic acid mus musculus gpl6885 gse35291 chdir up","7","2","0","1","1","0",NA,NA
"14","rosiglitazone homo sapiens gpl570 gds2453 chdir up","7","2","0","1","1","0",NA,NA
"14","decitabine homo sapiens gpl96 gse19610 chdir down","7","2","0","1","0","0","0.0385530282298092","1"
"15","hydrocortisone homo sapiens gpl201 gse21909 chdir up","8","2","0","5","2","0","4.87949296263619e-05","0.0170294304396003"
"15","prednisolone homo sapiens gpl570 gse32962 chdir down","8","2","0","5","2","0","6.69849548657757e-06","0.00467554984963114"
"15","sirolimus homo sapiens gpl8300 gds3603 chdir up","8","2","0","3","2","0","0.0101693529645462","1"
"15","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","8","2","0","3","1","0",NA,NA
"15","ethanol homo sapiens gpl96 gds2767 chdir down","8","2","0","2","1","0","0.00638331859625273","1"
"15","imatinib homo sapiens gpl571 gds3518 chdir up","8","2","0","1","0","0",NA,NA
"15","celecoxib homo sapiens gpl8300 gds3384 chdir up","8","2","0","1","0","0","0.0350562761209563","1"
"15","valproic acid mus musculus gpl6885 gse41020 chdir down","8","2","0","1","1","0",NA,NA
"15","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","8","2","0","1","0","0",NA,NA
"15","dexamethasone homo sapiens gpl570 gse37474 chdir up","8","2","0","1","1","0",NA,NA
"15","imatinib homo sapiens gpl201 gds838 chdir up","8","2","0","2","0","0","0.00499390240745362","1"
"15","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","8","2","0","2","1","0","0.0173391311232191","1"
"15","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","8","2","0","1","0","0",NA,NA
"15","celecoxib homo sapiens gpl8300 gse11237 chdir down","8","2","0","1","0","0","0.0335041058162561","1"
"16","hydrocortisone homo sapiens gpl201 gse21909 chdir up","10","2","0","1","0","0",NA,NA
"16","prednisolone homo sapiens gpl570 gse32962 chdir down","10","2","0","4","0","0","0.000541619719206695","0.0945126410015682"
"16","tocilizumab homo sapiens gpl6244 gse25160 chdir down","10","2","0","4","0","0","1.16776269470184e-06","0.000815098360901887"
"16","valproic acid mus musculus gpl6885 gse35291 chdir up","10","2","0","2","0","0","0.0243923087630221","0.896096395609971"
"16","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","10","2","0","2","0","0",NA,NA
"16","bleomycin mus musculus gpl1261 gse25640 chdir up","10","2","0","3","1","0","0.00623919505802048","0.290330543366553"
"16","decitabine homo sapiens gpl96 gse19610 chdir down","10","2","0","2","0","0","0.00135819117010311","0.135431062390282"
"16","imatinib homo sapiens gpl571 gds3518 chdir up","10","2","0","1","0","0",NA,NA
"16","celecoxib homo sapiens gpl8300 gds3384 chdir up","10","2","0","1","0","0","0.0436287781768768","1"
"16","valproic acid mus musculus gpl6885 gse41020 chdir down","10","2","0","2","1","0","0.00454202129987182","0.317033086731053"
"16","doxorubicin mus musculus gpl8321 gse17115 chdir down","10","2","0","1","0","0",NA,NA
"16","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","10","2","0","1","0","0",NA,NA
"16","bleomycin mus musculus gpl6885 gse37635 chdir up","10","2","0","1","0","0",NA,NA
"17","hydrocortisone homo sapiens gpl201 gse21909 chdir up","15","2","0","4","2","0","0.0125564244200431","0.584292283012673"
"17","prednisolone homo sapiens gpl570 gse32962 chdir down","15","2","0","10","2","0","4.26039014661462e-11","2.97375232233701e-08"
"17","tocilizumab homo sapiens gpl6244 gse25160 chdir down","15","2","0","1","0","0",NA,NA
"17","valproic acid mus musculus gpl6885 gse35291 chdir up","15","2","0","2","0","0",NA,NA
"17","sirolimus homo sapiens gpl8300 gds3603 chdir up","15","2","0","8","2","0","8.45774931976944e-07","0.000295175451259954"
"17","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","15","2","0","4","1","0",NA,NA
"17","bleomycin mus musculus gpl1261 gse25640 chdir up","15","2","0","2","0","0",NA,NA
"17","rosiglitazone homo sapiens gpl570 gds2453 chdir up","15","2","0","3","0","0","0.00234836590345398","0.234165628658697"
"17","ethanol homo sapiens gpl96 gds2767 chdir down","15","2","0","3","1","0","0.00148852164970203","0.17316468524867"
"17","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","15","2","0","2","0","0","0.00766401988898197","0.411498914039186"
"17","decitabine homo sapiens gpl96 gse19610 chdir down","15","2","0","1","0","0",NA,NA
"17","imatinib homo sapiens gpl571 gds3518 chdir up","15","2","0","2","0","0","0.0319557879096586","1"
"17","valproic acid mus musculus gpl6885 gse41020 chdir down","15","2","0","2","1","0","0.0102437874491363","0.510725974249794"
"17","doxorubicin mus musculus gpl8321 gse17115 chdir down","15","2","0","1","0","0",NA,NA
"17","sorafenib homo sapiens gpl6244 gse35907 chdir up","15","2","0","1","0","0",NA,NA
"17","dexamethasone homo sapiens gpl570 gse37474 chdir up","15","2","0","1","1","0",NA,NA
"17","imatinib homo sapiens gpl201 gds838 chdir up","15","2","0","2","0","0","0.0175776626020497","0.766825531014419"
"17","vorinostat homo sapiens gpl6884 gse46703 chdir down","15","2","0","1","0","0","0.0266714820499686","1"
"17","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","15","2","0","4","1","0","0.000508861175337785","0.0887962750964434"
"17","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","15","2","0","5","0","0","0.000243761539939593","0.0567151849592787"
"18","hydrocortisone homo sapiens gpl201 gse21909 chdir up","10","2","1","5","2","0","0.000197157553250233","0.137615972168663"
"18","prednisolone homo sapiens gpl570 gse32962 chdir down","10","2","1","4","1","0","0.000541619719206695","0.189025282003136"
"18","valproic acid mus musculus gpl6885 gse35291 chdir up","10","2","1","1","0","0",NA,NA
"18","sirolimus homo sapiens gpl8300 gds3603 chdir up","10","2","1","3","0","0","0.0198737831854752","1"
"18","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","10","2","1","4","1","0",NA,NA
"18","bleomycin mus musculus gpl1261 gse25640 chdir up","10","2","1","3","0","0","0.00623919505802048","0.870991630099659"
"18","rosiglitazone homo sapiens gpl570 gds2453 chdir up","10","2","1","1","1","0",NA,NA
"18","ethanol homo sapiens gpl96 gds2767 chdir down","10","2","1","1","0","0",NA,NA
"18","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","10","2","1","2","0","0","0.00338194005112275","0.59014853892092"
"18","imatinib homo sapiens gpl571 gds3518 chdir up","10","2","1","1","0","0",NA,NA
"18","celecoxib homo sapiens gpl8300 gds3384 chdir up","10","2","1","1","0","0","0.0436287781768768","1"
"18","bleomycin mus musculus gpl6885 gse37635 chdir up","10","2","1","1","0","0",NA,NA
"18","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","10","2","1","3","0","0","0.0018804790670524","0.437524796267525"
"18","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","10","2","1","1","0","0",NA,NA
"18","celecoxib homo sapiens gpl8300 gse11237 chdir down","10","2","1","1","0","0","0.0417053180950638","1"
"19","hydrocortisone homo sapiens gpl201 gse21909 chdir up","4","2","0","1","0","0",NA,NA
"19","prednisolone homo sapiens gpl570 gse32962 chdir down","4","2","0","1","0","0",NA,NA
"19","valproic acid mus musculus gpl6885 gse35291 chdir up","4","2","0","1","0","0",NA,NA
"19","bleomycin mus musculus gpl1261 gse25640 chdir up","4","2","0","1","0","0",NA,NA
"19","valproic acid mus musculus gpl6885 gse41020 chdir down","4","2","0","1","1","0","0.0407644838876256","1"
"19","bleomycin mus musculus gpl6885 gse37635 chdir up","4","2","0","1","0","0","0.0261415561079558","1"
"20","hydrocortisone homo sapiens gpl201 gse21909 chdir up","19","2","0","9","2","0","8.42920504834299e-07","0.00029417925618717"
"20","prednisolone homo sapiens gpl570 gse32962 chdir down","19","2","0","5","2","0","0.00094295874311891","0.1316370405394"
"20","tocilizumab homo sapiens gpl6244 gse25160 chdir down","19","2","0","2","0","0","0.0119342106165053","0.416503950516034"
"20","valproic acid mus musculus gpl6885 gse35291 chdir up","19","2","0","4","0","0","0.0010933660278034","0.127194914567796"
"20","sirolimus homo sapiens gpl8300 gds3603 chdir up","19","2","0","5","2","0","0.00482726976270024","0.224628952957651"
"20","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","19","2","0","7","1","0",NA,NA
"20","decitabine homo sapiens gpl96 gse19610 chdir up","19","2","0","2","0","0","0.00127707512160117","0.111424804359702"
"20","bleomycin mus musculus gpl1261 gse25640 chdir up","19","2","0","1","0","0",NA,NA
"20","ethanol homo sapiens gpl96 gds2767 chdir down","19","2","0","2","1","0","0.0348309325390345","0.935076573547926"
"20","celecoxib homo sapiens gpl8300 gds3384 chdir up","19","2","0","2","0","0","0.0031873929583685","0.171138483457016"
"20","valproic acid mus musculus gpl6885 gse41020 chdir down","19","2","0","3","1","0","0.000936918833447471","0.163492336436584"
"20","sorafenib homo sapiens gpl6244 gse35907 chdir up","19","2","0","1","0","0",NA,NA
"20","pioglitazone mus musculus gpl6246 gse37534 chdir up","19","2","0","2","0","0","0.00227663023262949","0.144462536579581"
"20","dexamethasone homo sapiens gpl570 gse37474 chdir up","19","2","0","7","1","0","1.46297150704259e-09","1.02115411191573e-06"
"20","vorinostat homo sapiens gpl6884 gse46703 chdir down","19","2","0","2","0","0","0.000528384897738317","0.122937552873782"
"20","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","19","2","0","4","1","0","0.00132942123530217","0.103104002471212"
"20","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","19","2","0","4","0","0","0.00664367880820572","0.272781635772211"
"20","celecoxib homo sapiens gpl8300 gse11237 chdir down","19","2","0","1","0","0",NA,NA
"21","hydrocortisone homo sapiens gpl201 gse21909 chdir up","11","1","1","2","1","0",NA,NA
"21","prednisolone homo sapiens gpl570 gse32962 chdir down","11","1","1","2","0","0",NA,NA
"21","tocilizumab homo sapiens gpl6244 gse25160 chdir down","11","1","1","1","0","0",NA,NA
"21","valproic acid mus musculus gpl6885 gse35291 chdir up","11","1","1","1","0","0",NA,NA
"21","sirolimus homo sapiens gpl8300 gds3603 chdir up","11","1","1","1","0","0",NA,NA
"21","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","11","1","1","5","1","0",NA,NA
"21","decitabine homo sapiens gpl96 gse19610 chdir up","11","1","1","2","0","0","0.000416701520367317","0.145428830608194"
"21","bleomycin mus musculus gpl1261 gse25640 chdir up","11","1","1","4","0","0","0.000675648094939415","0.157200790089237"
"21","rosiglitazone homo sapiens gpl570 gds2453 chdir up","11","1","1","2","0","0","0.0164688794085017","1"
"21","ethanol homo sapiens gpl96 gds2767 chdir down","11","1","1","1","0","0",NA,NA
"21","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","11","1","1","3","0","0","0.000108517713066305","0.0757453637202809"
"21","imatinib homo sapiens gpl571 gds3518 chdir up","11","1","1","1","0","0",NA,NA
"21","celecoxib homo sapiens gpl8300 gds3384 chdir up","11","1","1","1","0","0","0.0478867482017098","1"
"21","bleomycin mus musculus gpl6885 gse37635 chdir up","11","1","1","1","0","0",NA,NA
"21","sirolimus rattus norvegicus gpl6247 gse35048 chdir up","11","1","1","1","0","0",NA,NA
"21","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","11","1","1","1","0","0",NA,NA
"21","celecoxib homo sapiens gpl8300 gse11237 chdir down","11","1","1","1","0","0","0.0457800971719973","1"
"22","hydrocortisone homo sapiens gpl201 gse21909 chdir up","7","1","1","3","1","0","0.00736676239052117","1"
"22","prednisolone homo sapiens gpl570 gse32962 chdir down","7","1","1","1","0","0",NA,NA
"22","valproic acid mus musculus gpl6885 gse35291 chdir up","7","1","1","1","0","0",NA,NA
"22","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","7","1","1","2","1","0",NA,NA
"22","rosiglitazone homo sapiens gpl570 gds2453 chdir up","7","1","1","1","0","0",NA,NA
"22","mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","7","1","1","1","0","0",NA,NA
"22","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","7","1","1","1","0","0",NA,NA
"22","dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","7","1","1","1","0","0",NA,NA
"23","prednisolone homo sapiens gpl570 gse32962 chdir down","7","2","0","1","1","0",NA,NA
"23","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","7","2","0","1","1","0",NA,NA
"23","bleomycin mus musculus gpl1261 gse25640 chdir up","7","2","0","1","1","0",NA,NA
"23","ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","7","2","0","1","1","0",NA,NA
"24","hydrocortisone homo sapiens gpl201 gse21909 chdir up","8","2","0","2","1","0",NA,NA
"24","prednisolone homo sapiens gpl570 gse32962 chdir down","8","2","0","1","0","0",NA,NA
"24","valproic acid mus musculus gpl6885 gse35291 chdir up","8","2","0","2","0","0","0.0156849123176981","1"
"24","sirolimus homo sapiens gpl8300 gds3603 chdir up","8","2","0","2","0","0",NA,NA
"24","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","8","2","0","4","0","0",NA,NA
"24","decitabine homo sapiens gpl96 gse19610 chdir up","8","2","0","1","1","0","0.0221853897190989","1"
